ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
8A0807,PK-FGW,BK17,MBB Kawasaki,BK-117,MBB Kawasaki BK-117,1,Private,,7004,
8A0808,PK-DAS,B412,Nusantara,NBell-412,Nusantara NBell-412,1,Private,,34016,1991
8A0827,PK-LDJ,B738,Boeing,737-8GP,Boeing 737-8GP,0,Batik Air,BTK,40061,2014
8A0830,PK-LDK,B738,Boeing,737-8GP,Boeing 737-8GP,0,Batik Air,BTK,39875,2015
8A0849,PK-WJT,AT76,ATR,72-600,ATR 72-600,0,Wings Air,WON,1179,2014
8A0855,PK-PJJ,RJ85,Avro,RJ-85 Avroliner,Avro RJ-85 Avroliner,0,Mountain Air Express,PKP,2239,1993
8A087D,P3302,A169,Leonardo,AW169,Leonardo AW169,0,Indonesia Police,,P3302,2020
8A088A,PK-SAJ,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4488,2010
8A088B,PK-SAK,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4506,2010
8A08A0,PK-SAV,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4637,2011
8A08A1,PK-SAT,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,6032,2014
8A08A7,PK-MGZ,B733,Boeing,737-3H4(SF),Boeing 737-3H4(SF),0,Tri-MG Intra Asia Airlines,TMG,28398,1997
8A08AC,PK-YSV,B733,Boeing,737-330(QC),Boeing 737-330(QC),0,Trigana Air Service,TGN,24283,1989
8A08B6,PK-SAL,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5231,2012
8A08B7,PK-SAW,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4518,2010
8A08B8,PK-SJJ,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5637,2013
8A08B9,PK-SAU,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5900,2013
8A08BA,PK-TVP,DHC6,De Havilland Canada,DHC-6-400 Twin Otter,De Havilland Canada DHC-6-400 Twin Otter,0,Travira Air,TVV,988,
8A08C0,PK-SJS,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,2334,2004
8A08C5,PK-SAA,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4614,2011
8A08C6,PK-SAE,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5080,2012
8A08C7,PK-SJU,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4156,2009
8A08C8,PK-TLA,A320,Airbus,A320-251N,Airbus A320-251N,0,TransNusa,TNU,9440,2020
8A08D3,PK-VPZ,R66,Robinson,R66,Robinson R66,1,Private,,753,
8A08D7,PK-SAI,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,2275,2004
8A08D8,PK-SJD,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4752,2011
8A08D9,PK-SJG,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,05076,2012
8A08DA,PK-SAM,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5259,2012
8A08DB,PK-SJA,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4762,2011
8A08E0,PK-SJW,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5158,2012
8A08E8,PK-BKF,A320,Airbus,A320-232,Airbus A320-232,0,Batik Air,BTK,2953,2006
8A08E9,PK-SAO,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5262,2012
8A08EA,PK-SAC,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4868,2011
8A08EB,PK-SAQ,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5291,2012
8A0904,PK-MBS,B733,Boeing,737-3Q8(SF),Boeing 737-3Q8(SF),0,Black Stone Airlines,,22342,1981
8A0908,PK-SJE,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5036,2012
8A0909,PK-SGD,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,02649,2006
8A090A,PK-SJF,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,4609,2011
8A0914,PK-PWA,A320,Airbus,A320-214,Airbus A320-214,0,Pelita Air Service,PAS,3809,2009
8A0915,PK-PWC,A320,Airbus,A320-214,Airbus A320-214,0,Pelita Air Service,PAS,5463,2013
8A0918,PK-SJR,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,3457,2008
8A0919,PK-SAY,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,3541,2008
8A091D,PK-MBA,B733,Boeing,737-36N(SF),Boeing 737-36N(SF),0,Black Stone Airlines,,28569,1998
8A0921,PK-SJV,A320,Airbus,A320-214,Airbus A320-214,0,Super Air Jet,SJV,4216,2010
8A0924,PK-BGP,B738,Boeing,737-86N,Boeing 737-86N,0,Batik Air,BTK,41253,2014
8A0925,PK-BGQ,B738,Boeing,737-86N,Boeing 737-86N,0,Batik Air,BTK,41267,2014
8A0927,PK-PWD,A320,Airbus,A320-214,Airbus A320-214,0,Pelita Air Service,PAS,5552,2013
8A092C,PK-SGB,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5092,2012
8A092D,PK-IDR,CRJ2,Bombardier,CL-600 Challenger 850,Bombardier CL-600 Challenger 850,1,Private,,8108,2011
8A093A,PK-BKL,A320,Airbus,A320-232,Airbus A320-232,0,Batik Air,BTK,5030,2012
8A093B,PK-BKM,A320,Airbus,A320-232,Airbus A320-232,0,Batik Air,BTK,5362,2012
8A093E,PK-BGF,B738,Boeing,737-8U3,Boeing 737-8U3,0,Batik Air,BTK,41800,2014
8A0942,PK-MYI,B738,Boeing,737-86N(BCF),Boeing 737-86N(BCF),0,My Indo Airlines,MYU,32691,2006
8A0947,PK-TLB,A320,Airbus,A320-214,Airbus A320-214,0,TransNusa,TNU,2835,2006
8A0949,PK-SJP,A320,Airbus,A320-214,Airbus A320-214,0,Super Air Jet,SJV,,
8A094E,PK-STF,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5313,2012
8A0951,PK-STG,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,5923,2014
8A0952,PK-BGZ,B738,Boeing,737-86N(WL),Boeing 737-86N(WL),0,Batik Air,BTK,36549,2010
8A0954,PK-DJK,B733,Boeing,737-33A(SF),Boeing 737-33A(SF),0,Cardig Air,CAD,24789,1990
8A095B,PK-TLC,A320,Airbus,A320-214,Airbus A320-214,0,TransNusa,TNU,2696,2006
8A095D,PK-LSV,B739,Boeing,737-96N(ER),Boeing 737-96N(ER),0,Lion Mentari Airlines,LNI,35227,2008
8A0962,PK-VPN,R66,Robinson,R-66,Robinson R-66,1,Private,,,
8A0966,PK-LSU,B738,Boeing,737-9GP(ER),Boeing 737-9GP(ER),0,Lion Mentari Airlines,LNI,35719,2008
8A0967,PK-LSW,B739,Boeing,737-96N(ER),Boeing 737-96N(ER),0,Lion Mentari Airlines,LNI,35223,2008
8A0968,PK-LSY,B739,Boeing,737-96N(ER),Boeing 737-96N(ER),0,Lion Mentari Airlines,LNI,35225,2008
8A0969,PK-LVF,B739,Boeing,737-9GPER(WL),Boeing 737-9GPER(WL),0,Lion Mentari Airlines,LNI,35710,2007
8A096D,PK-BGO,B738,Boeing,737-8U3,Boeing 737-8U3,0,Batik Air,BTK,41605,2015
8A0973,PK-SJQ,A320,Airbus,A320-232,Airbus A320-232,0,Super Air Jet,SJV,02195,2004
8A0978,PK-OSB,B733,Boeing,737-33V(QC),Boeing 737-33V(QC),0,Airfast Indonesia,AFE,29333,1998
8A0987,PK-TLD,A320,Airbus,A320-214,Airbus A320-214,0,TransNusa,TNU,2820,2006
8A0988,PK-TJA,AJ27,Comac,ARJ-21-700,Comac ARJ-21-700,0,TransNusa,TNU,186,2022
8A098C,PK-AZQ,A320,Airbus,A320-216,Airbus A320-216,0,Indonesia AirAsia,AWQ,3875,2009
8A098D,PK-AZR,A320,Airbus,A320-214,Airbus A320-214,0,Indonesia AirAsia,AWQ,03813,2009
8A09A0,PK-BKQ,A320,Airbus,A320-214,Airbus A320-214,0,Batik Air,BTK,04432,2010
8A09AD,PK-AZS,A320,Airbus,A320-216,Airbus A320-216,0,Indonesia AirAsia,AWQ,03610,2008
8A09B8,PK-AZT,A320,Airbus,A320-216,Airbus A320-216,0,Indonesia AirAsia,AWQ,05914,2013
8A09B9,PK-DBM,AS50,Airbus,AS350 B3E (H125),Airbus AS350 B3E (H125),1,Private,,9292,
8A09C2,PK-TJB,AJ27,Comac,ARJ-21-700,Comac ARJ-21-700,0,TransNusa,TNU,192,2022
8A09C8,PK-AZU,A320,Airbus,A320-214,Airbus A320-214,0,Indonesia AirAsia,AWQ,03404,2008
8A09D2,PK-BON,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Jet Eksekutif Travya,CEO,4273,2012
8A09D7,PK-RUS,B738,Boeing,737-86N(BCF),Boeing 737-86N(BCF),0,Raindo United Services,RBF,32685,2007
8A09D9,PK-AZW,A320,Airbus,A320-214,Airbus A320-214,0,Indonesia AirAsia,AWQ,04668,2011
8A09F6,PK-MYF,B734,Boeing,737-42J(SF),Boeing 737-42J(SF),0,My Indo Airlines,MYU,27143,1993
8A0A00,A-7309,B738,Boeing,737-8LD,Boeing 737-8LD,0,Indonesia - Air Force,,40856,2015
8A0A0F,PK-AZY,A320,Airbus,A320-214,Airbus A320-214,0,Indonesia AirAsia,AWQ,04745,2011
8A0A10,PK-AZV,A320,Airbus,A320-214,Airbus A320-214,0,Indonesia AirAsia,AWQ,04704,2011
8A0A1A,PK-ALC,AJ27,Comac,C909-700,Comac C909-700,0,TransNusa,TNU,10129,2023
8A0A3F,PK-GRD,B737,Boeing,737-73Q(BBJ),Boeing 737-73Q(BBJ),0,Indonesia - Government,,30789,2000
8A0A67,PK-TLK,A321,Airbus,A321-211,Airbus A321-211,0,TransNusa,TNU,03612,2008
