ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
4C0176,YU-ALW,AT76,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1474,2017
4C0177,YU-ALX,AT76,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1466,2017
4C0178,YU-ALY,AT76,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1259,2015
4C0179,YU-ALZ,AT76,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1083,2013
4C01ED,YU-APN,A319,Airbus,A319-132,Airbus A319-132,0,Air Serbia,ASL,3911,2009
4C01EE,YU-APO,A320,Airbus,A320-232,Airbus A320-232,0,Air Serbia,ASL,6388,2022
4C01F1,YU-APR,B737,Boeing,737-7JF(BBJ),Boeing 737-7JF(BBJ),0,Skybridge,,37592,2008
4C01F2,YU-APS,A320,Airbus,A320-232,Airbus A320-232,0,Air Serbia,ASL,4716,2011
4C0221,YU-ARB,A332,Airbus,A330-243,Airbus A330-243,0,Air Serbia,ASL,973,2008
4C0222,YU-ARC,A332,Airbus,A330-243,Airbus A330-243,0,Air Serbia,ASL,1236,2011
4C0223,YU-ARD,A332,Airbus,A330-243,Airbus A330-243,0,Air Serbia,ASL,1486,2013
4C0240,YU-ASA,AT76,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1122,2013
4C0241,YU-ASB,AT72,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1139,2014
4C0242,YU-ASC,AT76,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1284,2015
4C0243,YU-ASD,AT76,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1159,2014
4C0244,YU-ASE,AT72,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1294,2015
4C0245,YU-ASF,AT76,ATR,72-600,ATR 72-600,0,Air Serbia,ASL,1232,2015
4C0261,YU-ATB,E195,Embraer,E195LR,Embraer E195LR,0,Air Serbia,ASL,19000213,2008
