ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
80138C,VT-KTM,A320,Airbus,A320 214SL,Airbus A320 214SL,0,Air India Express,AXB,5716,2013
80138D,VT-BOM,A320,Airbus,A320 214,Airbus A320 214,0,Air India Express,AXB,5007,2011
801396,VT-TNP,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,9203,2019
80139B,VT-TNQ,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,9277,2019
80139E,VT-TNR,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,9296,2019
80139F,VT-NAG,A320,Airbus,A320 214,Airbus A320 214,0,Air India Express,AXB,3750,2008
8013A0,VT-AMD,A320,Airbus,A320 214,Airbus A320 214,0,Air India Express,AXB,4887,2011
8013A3,VT-TNU,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,9367,2020
8013A4,VT-TNV,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,9381,2020
8013AF,VT-HKG,A320,Airbus,A320 214,Airbus A320 214,0,Air India Express,AXB,4936,2011
8013B1,VT-TNS,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,9363,2020
8013B2,VT-TNW,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,9421,2019
8013BD,VT-MLE,A320,Airbus,A320 214,Airbus A320 214,0,Air India Express,AXB,3306,2007
8013C2,VT-TSD,B789,Boeing,787 9,Boeing 787 9,0,Air India,AIC,66526,2020
8013C3,VT-TSE,B789,Boeing,787 9,Boeing 787 9,0,Air India,AIC,66527,2020
8013CA,VT-VNS,A320,Airbus,A320 216SL,Airbus A320 216SL,0,Air India Express,AXB,6178,2014
8013CC,VT-TNY,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,10019,2020
8013D6,VT-TVA,A21N,Airbus,A321 251NSL,Airbus A321 251NSL,0,Air India,AIC,9297,2020
8013E3,VT-IXS,AT76,ATR,72-600,ATR 72-600,0,IndiGo Airlines,IGO,1566,2019
8013EA,VT-TNX,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,9572,2020
8013ED,VT-TVB,A21N,Airbus,A321 251NSL,Airbus A321 251NSL,0,Air India,AIC,9513,2020
8013FE,VT-TNZ,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,10075,2020
801403,VT-ATD,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India Express,AXB,10037,2020
801406,VT-TSH,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Air India,AIC,66528,2020
801407,VT-ATE,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India Express,AXB,9525,2020
801408,VT-TQA,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,10237,2020
801409,VT-TQB,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,10261,2020
80140C,VT-ILF,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,IndiGo Airlines,IGO,10341,2021
80140E,VT-ATG,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India Express,AXB,10156,2020
801414,VT-IXX,AT76,ATR,72-600,ATR 72-600,0,IndiGo Airlines,IGO,1630,2020
801415,VT-IXW,AT76,ATR,72-600,ATR 72-600,0,IndiGo Airlines,IGO,1573,2020
801418,VT-GSS,E145,Embraer,ERJ-145LR,Embraer ERJ-145LR,0,Star Air,SDG,14501024,2008
80141E,VT-TQC,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,10274,2020
801420,VT-TYA,A20N,Airbus,A320 251NSL,Airbus A320 251NSL,0,Air India,AIC,10277,2020
801424,VT-TQF,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air India,AIC,10536,2021
801425,VT-CMR,E35L,Embraer,Legacy 600,Embraer Legacy 600,1,Private,,14501094,2009
801427,VT-ILO,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,IndiGo Airlines,IGO,10244,2021
801428,VT-ILQ,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,IndiGo Airlines,IGO,10381,2021
80142A,VT-ILL,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,IndiGo Airlines,IGO,10438,2021
80142B,VT-ILE,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,IndiGo Airlines,IGO,10585,2021
80142C,VT-RIM,GLF5,Gulfstream,GV-SP (G550),Gulfstream GV-SP (G550),1,Private,,5628,
80142E,VT-HVV,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,432,
801431,VT-ISV,A20N,Airbus,A320-251N,Airbus A320-251N,0,IndiGo Airlines,IGO,10559,2021
801432,VT-IST,A20N,Airbus,A320-251N,Airbus A320-251N,0,IndiGo Airlines,IGO,10444,2021
801433,VT-JOE,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9680,
801434,VT-ISU,A20N,Airbus,A320-251N,Airbus A320-251N,0,IndiGo Airlines,IGO,10503,2021
801435,VT-ATH,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air India Express,AXB,10415,2021
801436,VT-WJU,A20N,Airbus,A320-271N,Airbus A320-271N,0,GoAir,GOW,9467,2020
801437,VT-WJV,A20N,Airbus,A320-271N,Airbus A320-271N,0,Go Air,GOW,10011,2020
801439,VT-TQE,A20N,Airbus,A320-251N,Airbus A320-251N,0,Air India,AIC,10464,2021
80143A,VT-TVC,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Air India,AIC,10395,2021
