ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
43C04E,ZZ175,C17,Boeing,C-17A Globemaster III,Boeing C-17A Globemaster III,0,Royal Air Force,RRR,50186,2008
43C07D,XW847,GAZL,Westland/Aerospatiale,Gazelle SA.341 AH.1,Westland/Aerospatiale Gazelle SA.341 AH.1,0,Army Air Corps,AAC,1011,1972
43C11E,XZ334,GAZL,Westland/Aerospatiale,Gazelle SA.341 AH.1,Westland/Aerospatiale Gazelle SA.341 AH.1,0,Army Air Corps,AAC,1673,1977
43C13E,ZJ785,AS65,Eurocopter,Dauphin AS.365 N3,Eurocopter Dauphin AS.365 N3,0,Army Air Corps,AAC,6823,2008
43C22A,ZB671,GAZL,Westland/Aerospatiale,Gazelle SA.341 AH.1,Westland/Aerospatiale Gazelle SA.341 AH.1,0,Army Air Corps,AAC,1958,
43C22F,ZB679,GAZL,Westland/Aerospatiale,Gazelle SA.341 AH.1,Westland/Aerospatiale Gazelle SA.341 AH.1,0,Army Air Corps,AAC,1982,
43C236,ZB690,GAZL,Aerospatiale,SA-341 Gazelle,Aerospatiale SA-341 Gazelle,0,Army Air Corps,AAC,2003/WA,1984
43C316,ZH843,EH10,EH Industries,EH.101 Merlin HM.2,EH Industries EH.101 Merlin HM.2,0,Royal Navy,NVY,50093,2000
43C434,XX278,HAWK,British Aerospace,Hawk T1A,British Aerospace Hawk T1A,0,Royal Air Force,RRR,312103,
43C440,XX295,HAWK,BAe Systems,Hawk T1,BAe Systems Hawk T1,0,Royal Air Force,RRR,312120,
43C556,ZK019,HAWK,British Aerospace,Hawk 128 T.2,British Aerospace Hawk 128 T.2,0,Royal Air Force,RRR,RT010,2008
43C5EE,ZM420,A400,Airbus,Atlas C1,Airbus Atlas C1,0,Royal Air Force,RFR,056,2018
43C5EF,ZM421,A400,Airbus,A400M Atlas,Airbus A400M Atlas,0,Royal Air Force,RRR,129,2023
43C6BB,ZZ398,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,471,2011
43C6BE,ZZ404,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,474,2013
43C6C2,ZZ408,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,478,2012
43C6C3,ZZ409,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,479,2012
43C6C4,ZZ410,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,480,2012
43C6E6,ZZ382,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,501,2013
43C6E7,ZZ383,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,502,2013
43C6E9,ZZ385,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,504,2013
43C6EB,ZZ387,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,506,
43C6F6,ZZ333,A332,Airbus,KC2 Voyager (A330-243MRTT),Airbus KC2 Voyager (A330-243MRTT),0,Royal Air Force,RRR,1312,2012
43C740,ZK309,EUFI,Eurofighter,Typhoon FGR4,Eurofighter Typhoon FGR4,0,Royal Air Force,RRR,BS060,2010
43C757,ZZ510,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,514,
43C761,ZZ520,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,527,
43C764,ZZ523,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,530,
43C765,ZZ524,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,531,
43C79F,ZK377,EUFI,Eurofighter,Typhoon FGR4,Eurofighter Typhoon FGR4,0,Royal Air Force,RRR,BS138,2015
43C7A2,ZK425,EUFI,Eurofighter,Typhoon FGR4,Eurofighter Typhoon FGR4,0,Royal Air Force,RRR,BS141,2017
43C7E9,ZZ114,EH10,AgustaWestland,AW.101 612,AgustaWestland AW.101 612,0,Royal Norwegian Air Force,NOW,50283,2022
43C853,ZZ190,HUNT,Hawker,Hunter F.58,Hawker Hunter F.58,0,Hawker Hunter Aviation,,41H-697433,1962
43C887,WK049,FFLO,Thales,Watchkeeper WK450,Thales Watchkeeper WK450,0,Royal Air Force,RRR,UK046,
43C8FB,19201,LYNX,Lynx,Mk.95,Lynx Mk.95,0,Portuguese Navy,PON,,
43C8FC,ZZ581,LYNX,Agusta Westland,Wildcat,Agusta Westland Wildcat,0,Royal Navy,NVY,,
43C900,ZH961,LYNX,Westland,Super Lynx Mk.21B,Westland Super Lynx Mk.21B,0,Royal Air Force,RFR,,
43C91D,ZP806,P8,Boeing,Poseidon MRA1,Boeing Poseidon MRA1,0,Royal Air Force,RFR,66106,8680
43C91E,ZP807,P8,Boeing,Poseidon MRA1,Boeing Poseidon MRA1,0,Royal Air Force,RFR,66107,2021
43C91F,ZP808,P8,Boeing,Poseidon MRA1,Boeing Poseidon MRA1,0,Royal Air Force,RRR,66108,
43C920,ZP809,P8,Boeing,Poseidon MRA1,Boeing Poseidon MRA1,0,Royal Air Force,RFR,66109,2021
43C921,ZM340,TEX2,Beech,T-6C Texan T1,Beech T-6C Texan T1,0,Royal Air Force,RRR,PM-137,2020
43C922,ZM341,TEX2,Beech,T-6C Texan T1,Beech T-6C Texan T1,0,Royal Air Force,RRR,PM-138,2020
43C923,ZM342,TEX2,Beechcraft,T-6C Texan T1,Beechcraft T-6C Texan T1,0,Royal Air Force,RRR,PM-139,
43C924,ZM343,TEX2,Beech,T-6C Texan T1,Beech T-6C Texan T1,0,Royal Air Force,RFR,PM-144,2020
43C926,ZR285,EH10,AgustaWestland,EH-101 Merlin,AgustaWestland EH-101 Merlin,0,Polish Navy,PNY,50285,2021
43C927,ZR286,EH10,AgustaWestland,EH-101 Mk 614,AgustaWestland EH-101 Mk 614,0,Polish Navy,PNY,50286,2021
43C928,ZR287,EH10,EH Industries,EH-101 Mk 614,EH Industries EH-101 Mk 614,0,Polish Navy,PNY,50287,2022
43C92E,ZM700,H64,Boeing,AH-64E Apache Guardian,Boeing AH-64E Apache Guardian,0,Army Air Corps,AAC,UD001,2021
43C92F,ZM701,H64,Boeing,AH-64E Apache,Boeing AH-64E Apache,0,Army Air Corps,AAC,1600102,
43C930,ZM702,H64,Boeing,AH-64E Apache AH.2,Boeing AH-64E Apache AH.2,0,Army Air Corps,AAC,UD003,2022
43C931,ZM703,H64,Boeing,AH-64E Apache,Boeing AH-64E Apache,0,Army Air Corps,AAC,UD004,
43C932,ZM704,H64,Boeing,AH-64E Apache,Boeing AH-64E Apache,0,Army Air Corps,AAC,UD005,
43C933,ZM705,H64,Boeing,AH-64E Apache,Boeing AH-64E Apache,0,Army Air Corps,AAC,UD.006,
43C935,ZM707,H64,Boeing,AH-64E Apache,Boeing AH-64E Apache,0,Army Air Corps,AAC,UD008,
43C936,ZM708,H64,Boeing,AH-64E Apache Guardian v6,Boeing AH-64E Apache Guardian v6,0,Army Air Corps,AAC,UD009,2021
43C937,ZM709,H64,Boeing,AH-64E Apache Guardian v6,Boeing AH-64E Apache Guardian v6,0,Army Air Corps,AAC,UD010,2023
43C938,ZM710,H64,Boeing-Westland,AH-64E Apache Guardian v6,Boeing-Westland AH-64E Apache Guardian v6,0,Army Air Corps,AAC,UD.011,
43C939,ZM711,H64,Boeing,AH-64E Apache,Boeing AH-64E Apache,0,Army Air Corps,AAC,UD012,
43C93A,ZM712,H64,Boeing,AH-64E Apache Guardian v6,Boeing AH-64E Apache Guardian v6,0,Army Air Corps,AAC,UD013,
43C93B,ZM713,H64,Boeing,Apache AH-64E,Boeing Apache AH-64E,0,Army Air Corps,AAC,UD014,
43C93C,ZM714,H64,Boeing-Westland,AH-64E Apache Guardian v6,Boeing-Westland AH-64E Apache Guardian v6,0,Army Air Corps,AAC,UD015,2021
43C93D,ZM715,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD.016,
43C93E,ZM716,H64,Boeing,AH-64E Apache Guardian,Boeing AH-64E Apache Guardian,0,Army Air Corps,AAC,UD017,
43C93F,ZM717,H64,Boeing,AH-64E Apache,Boeing AH-64E Apache,0,Army Air Corps,AAC,UD.018,
43C940,ZM718,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD.019,
43C941,ZM719,H64,Boeing,AH-64E Apache,Boeing AH-64E Apache,0,Army Air Corps,AAC,UD011,
43C942,ZM720,H64,Boeing,AH-64E Apache Guardian,Boeing AH-64E Apache Guardian,0,Army Air Corps,AAC,UD021,
43C943,ZM721,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD.022,
43C944,ZM722,H46,Boeing,AH-64E Apache AH.2,Boeing AH-64E Apache AH.2,0,Army Air Corps,AAC,UD023,
43C945,ZM723,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD024,
43C946,ZM724,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD.025,
43C947,ZM725,H64,Boeing,AH-64E Apache Guardian AH.2,Boeing AH-64E Apache Guardian AH.2,0,Army Air Corps,AAC,UD026,
43C948,ZM726,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD027,
43C949,ZM727,H64,Boeing,Apache AH-64E,Boeing Apache AH-64E,0,Army Air Corps,AAC,UD.028,
43C94A,ZM728,H64,Boeing,Apache AH-64E,Boeing Apache AH-64E,0,Army Air Corps,AAC,UD029,
43C94B,ZM729,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD.030,
43C94C,ZM730,H64,Boeing,Apache AH-64E,Boeing Apache AH-64E,0,Army Air Corps,AAC,UD031,
43C94D,ZM731,H64,Boeing,Apache AH-64E,Boeing Apache AH-64E,0,Army Air Corps,AAC,UD032,2023
43C94E,ZM732,H64,Boeing,Apache AH-64E,Boeing Apache AH-64E,0,Army Air Corps,AAC,UD033,
43C94F,ZM733,H64,Boeing,Apache AH-64E,Boeing Apache AH-64E,0,Army Air Corps,AAC,UD034,
43C950,ZM734,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD.035,
43C951,ZM735,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD.036,
43C952,ZM736,H64,Boeing,Apache AH-64E,Boeing Apache AH-64E,0,Army Air Corps,AAC,,
43C953,ZM737,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD.038,2023
43C955,ZM739,H64,Boeing,Apache AH-64E,Boeing Apache AH-64E,0,Army Air Corps,AAC,UD040,
43C957,ZM941,H64,Boeing,AH-64E Apache AH2,Boeing AH-64E Apache AH2,0,Army Air Corps,AAC,UD.042,
43C95B,ZM745,H64,Boeing,AH-64E Apache Guardian,Boeing AH-64E Apache Guardian,0,Army Air Corps,AAC,,
43C960,ZB131,HAWK,BAe Systems,Hawk Mk.167,BAe Systems Hawk Mk.167,0,Royal Air Force,RFR,,
43C961,ZB132,HAWK,British Aerospace,Hawk Mk.167,British Aerospace Hawk Mk.167,0,Royal Air Force,RFR,QA002,
43C962,ZB133,HAWK,BAE,Hawk Mk 167,BAE Hawk Mk 167,0,Qatar Emiri Air Force,,QA003,2021
43C963,ZB134,HAWK,British Aerospace,Hawk Mk167,British Aerospace Hawk Mk167,0,Qatar - Air Force,,QA004,
43C964,ZB135,HAWK,BAe,Hawk T2,BAe Hawk T2,0,Royal Air Force,RFR,QA005,
43C965,ZB136,HAWK,BAe,Hawk Mk 167,BAe Hawk Mk 167,0,Qatar Emiri Air Force,,QA006,
43C966,ZB137,HAWK,British Aerospace,Hawk Mk 167,British Aerospace Hawk Mk 167,0,Qatar - Air Force,,QA007,
43C967,ZB138,HAWK,BAe Systems,Hawk T1A,BAe Systems Hawk T1A,0,UK MOD,,QA008,2024
43C968,ZB139,HAWK,British Aerospace,Hawk Mk 167,British Aerospace Hawk Mk 167,0,Qatar - Air Force,,QA009,
43C97A,WT001,E737,Boeing,E-7A Wedgetail AEW.1,Boeing E-7A Wedgetail AEW.1,0,Royal Air Force,RFR,38633,2010
43CB58,ZZ511,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,515,
43CF2F,ZZ390,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,487,2013
43CF32,ZZ393,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,490,2013
43CF33,ZZ394,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,492,2013
43CF34,ZZ395,LYNX,AgustaWestland,Wildcat AH.1,AgustaWestland Wildcat AH.1,0,Army Air Corps,AAC,493,2013
