ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
C2BDC3,188757,F18H,McDonnell Douglas,CF-188 Hornet,McDonnell Douglas CF-188 Hornet,0,Canadian Forces,CFC,0394,
C2BFFD,188782,F18H,McDonnell Douglas,CF-188 Hornet,McDonnell Douglas CF-188 Hornet,0,Canadian Forces,CFC,562,
