ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
C2C039,188778,F18H,McDonnell Douglas,CF-188 Hornet,McDonnell Douglas CF-188 Hornet,0,Canadian Forces,CFC,537/A446,
C2C363,330200,A332,Airbus,CC-330,Airbus CC-330,0,Canadian Forces,CFC,1653,2015
C2C36D,330003,A332,Airbus,CC-330,Airbus CC-330,0,Canadian Forces,CFC,1678,2015
C2C377,330004,A332,Airbus,CC-330 Husky,Airbus CC-330 Husky,0,Canadian Forces,CFC,1643,2015
