ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A65086,N506DA,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,11036,2022
A650CD,N506FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20941,
A650E1,N506GS,GA5C,Gulfstream,GVII-G500,Gulfstream GVII-G500,0,General Dynamics Corporation,,72106,2022
A651E1,N506SY,E75L,Embraer,ERJ 170-200 LR,Embraer ERJ 170-200 LR,0,SkyWest Airlines,SKW,17000887,2021
A6543E,N507DB,A321,Airbus,A321-231,Airbus A321-231,1,Private,,02255,2004
A65454,N507DZ,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,10975,2021
A65484,N507FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20947,2023
A65598,N507SY,E75L,Embraer,ERJ 170-200 LR,Embraer ERJ 170-200 LR,0,SkyWest Airlines,SKW,17000888,2021
A657F4,N508DA,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,10898,2022
A6582C,N508FG,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,172S12910,2022
A65835,N508FR,SB20,SAAB,2000,SAAB 2000,0,Freight Runners Express,FRG,2000-008,1993
A6583B,N508FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20952,2023
A65928,N508RJ,C208,Cessna,208 Caravan,Cessna 208 Caravan,1,Private,,20800315,2022
A65946,N508SP,B407,Bell,407 GX,Bell 407 GX,0,Louisiana State Police,,54666,2016
A6594F,N508SY,E75L,Embraer,ERJ 170-200 LR,Embraer ERJ 170-200 LR,0,SkyWest Airlines,SKW,17000889,2021
A6595F,N508TP,SR20,Cirrus,SR-20,Cirrus SR-20,1,Private,,2334,2016
A659A2,N508WF,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,1,Private,,4142,2008
A65BA0,N509CQ,GLF4,Gulfstream Aerospace,G-IV(SP),Gulfstream Aerospace G-IV(SP),0,Pegasus Elite Aviation,PEG,1233,1993
A65BBC,N509DT,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Delta Air Lines,DAL,10958,2022
A65BC8,N509EE,E545,Embraer,Praetor 500,Embraer Praetor 500,1,Private,,55010109,2024
A65BF2,N509FX,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Flexjet,LXJ,20953,2023
A65C30,N509JJ,M600,Piper,PA-46-M600,Piper PA-46-M600,1,Private,,4698223,2022
A65C62,N509LJ,SF50,Cirrus,G2+ Vision Jet,Cirrus G2+ Vision Jet,1,Private,,0308,2021
A65D06,N509SY,E75L,Embraer,ERJ 170-200 LR,Embraer ERJ 170-200 LR,0,SkyWest Airlines,SKW,17000890,2021
A65F3C,N51BN,GLF5,Gulfstream,G550,Gulfstream G550,0,Zenflight,,5036,2004
A65F49,N51CA,C56X,Cessna,560XL Citation Excel,Cessna 560XL Citation Excel,0,Oklahoma Jet,,560-5234,2002
A65FAE,N51GB,C750,Cessna,750 Citation 10,Cessna 750 Citation 10,0,Baker Aviation,,750-0142,2001
