ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
76B44F,9V-MBO,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Singapore Airlines,SIA,44259,2022
76B450,9V-MBP,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Singapore Airlines,SIA,44263,2022
76B451,9V-MBQ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Singapore Airlines,SIA,44265,2025
76B452,9V-MBR,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Singapore Airlines,SIA,44266,2025
76B861,9V-NCA,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,10229,2021
76B862,9V-NCB,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,10345,2021
76B863,9V-NCC,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,10352,2022
76B864,9V-NCD,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,10280,2021
76B865,9V-NCE,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,10805,2021
76B866,9V-NCF,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,10390,2021
76B868,9V-NCH,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,10373,2022
76B869,9V-NCI,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,10492,2022
76B86A,9V-NCJ,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,10638,2021
76B86B,9V-NCK,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,12504,2025
76B86C,9V-NCL,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Scoot,TGW,12782,2025
76BCCE,9V-OFN,B788,Boeing,787-8 Dreamliner,Boeing 787-8 Dreamliner,0,Scoot,TGW,60279,2023
