ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A2806C,N260QS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,NetJets,EJA,6198,2023
A28336,N261FE,B763,Boeing,767-300F,Boeing 767-300F,0,Federal Express,FDX,67532,2023
A28382,N261JF,A321,Airbus,A321-231,Airbus A321-231,1,Private,,02261,2004
A283D0,N261MJ,S22T,Cirrus,SR22T,Cirrus SR22T,0,CMA SR22 Inc,,8597,2022
A28423,N261QS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,NetJets,EJA,6199,2023
A286ED,N262FE,B763,Boeing,767-300F,Boeing 767-300F,0,Federal Express,FDX,67531,2023
A2892C,N2623,CL60,Bombardier,Challenger 604,Bombardier Challenger 604,1,Private,,5650,2016
A28A22,N263A,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,263,2015
A28B91,N263QS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,NetJets,EJA,6204,
A28E5B,N264FE,B763,Boeing,767-300F,Boeing 767-300F,0,Federal Express,FDX,66869,2022
A28F48,N264QS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,1,Private,,6205,
