ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A2F0AA,N289NV,A320,Airbus,A320-214,Airbus A320-214,0,Allegiant Air,AAY,4574,2011
A2F38B,N29EF,SR20,Cirrus,SR-20,Cirrus SR-20,1,Private,,8763,2022
A2F46C,N29PF,E550,Embraer,Praetor 600,Embraer Praetor 600,1,Private,,55020130,2021
A2F5B8,N290CM,B763,Boeing,767-381(ER),Boeing 767-381(ER),0,Cargo Aircraft Management (CAM),,40564,2010
A2F5D0,N290DL,GLF6,Gulfstream Aerospace,G650 ER,Gulfstream Aerospace G650 ER,1,Private,,6519,2022
A2F5FC,N290FE,B763,Boeing,767-300F,Boeing 767-300F,0,Federal Express,FDX,63135,2022
A2F75E,N290VJ,SF50,Cirrus,G2+ Vision Jet,Cirrus G2+ Vision Jet,1,Private,,0359,2022
A2F939,N291AH,SF50,Cirrus,G2+ Vision Jet,Cirrus G2+ Vision Jet,1,Private,,0534,2024
A2F95C,N291BT,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Alaska Airlines,ASA,44088,2021
A2F973,N291CR,B763,Boeing,767-304ER,Boeing 767-304ER,1,Private,,29137,1998
A2FAD1,N291SR,GLEX,Bombardier,Global 6500,Bombardier Global 6500,1,Private,,60107,
A2FAD3,N291ST,M600,Piper,PA-46-600TP M600,Piper PA-46-600TP M600,1,Private,,4698219,2022
A2FB16,N291VK,LJ45,Learjet,45,Learjet 45,1,Private,,45-342,2007
A2FBA7,N29105,B738,Boeing,737-809,Boeing 737-809,1,Private,,29105,1999
A2FD6A,N292FE,B763,Boeing,767-300F,Boeing 767-300F,0,Federal Express,FDX,63133,2023
A2FE3E,N292PS,PC24,Pilatus,PC-24,Pilatus PC-24,0,Pilatus Flugzeugwerke,PCH,292,
A2FE7E,N292SF,TBM9,Daher,TBM-960,Daher TBM-960,1,Private,,1608,2025
A2FF01,N292XM,M600,Piper,PA-46-M600,Piper PA-46-M600,1,Private,,4698292,2024
