ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A2404A,N244QS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,NetJets,EJA,6167,2021
A242A3,N245AS,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,2316,2021
A2440E,N245RE,GA5C,Gulfstream,G500,Gulfstream G500,1,Private,,72133,2024
A24451,N245TX,LJ45,Learjet,45,Learjet 45,1,Private,,45-023,1999
A24508,N24505,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,United Airlines,UAL,11661,2023
A24529,N24513,A21N,Airbus,A321neo,Airbus A321neo,0,United Airlines,UAL,11850,2024
A24573,N24537,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,United Airlines,UAL,12385,2025
A2472C,N246KB,SF50,Cirrus,SF-50 Vision,Cirrus SF-50 Vision,1,Private,,0423,
A2477A,N246NE,EC45,Airbus Helicopters,H145,Airbus Helicopters H145,0,Boston MedFlight,,21215,2023
A247B8,N246QS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,NetJets,EJA,6170,2021
A24A11,N247AS,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,10005,2024
A24AA8,N247GT,FA7X,Falcon,7X,Falcon 7X,1,Private,,5,
A24AD1,N247JJ,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,1,Private,,20983,2023
A24B6F,N247QS,CL60,Canadair,Challenger 650,Canadair Challenger 650,0,NetJets,EJA,6171,
A24BCC,N247UK,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,9774,2024
A24E67,N248HA,C750,Cessna,750 Citation X,Cessna 750 Citation X,0,HatzolAir,,750-0285,2008
A24F26,N248QS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,NetJets,EJA,6172,2021
A24F74,N248TV,SF50,Cirrus,Vision,Cirrus Vision,1,Private,,0364,2022
