ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A2300D,N240AP,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,1585,2023
A230A6,N240GS,C208,Cessna,208B Grand Caravan,Cessna 208B Grand Caravan,1,Private,,208B0994,
A23142,N240NY,GA5C,Gulfstream,G500,Gulfstream G500,1,Private,,72144,2024
A233CE,N241AZ,B763,Boeing,767-323(ER)(BDSF),Boeing 767-323(ER)(BDSF),0,Air Transport International,ATN,27451,1995
A233E7,N241BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55310,2024
A234E3,N241NA,E190,Embraer,ERJ-190AR,Embraer ERJ-190AR,1,Private,,19000041,2006
A23A7D,N2425J,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6524,2023
A23B55,N243BZ,BCS3,Airbus,A220-300,Airbus A220-300,0,Breeze Airways,MXY,55313,2024
A23B5C,N243CF,F2TH,Dassault,Falcon 2000EX,Dassault Falcon 2000EX,1,Private,,243,
A23CBA,N243SF,C560,Cessna,560 Citation Encore,Cessna 560 Citation Encore,1,Private,,560-0593,2002
A23F17,N244CK,FA20,Dassault,Falcon 20,Dassault Falcon 20,0,Kalitta Charters,KFS,369,1977
A23F37,N244DS,GLF6,Gulfstream,G650ER,Gulfstream G650ER,1,Private,,6458,2021
A23FA8,N244JE,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,244,2014
