ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A252DD,N249QS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,NetJets,EJA,6173,
A254D6,N24972,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,United Airlines,UAL,40939,2018
A254FF,N24988,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,United Airlines,UAL,37449,2024
A2551A,N24990,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,United Airlines,UAL,38276,2024
A2551D,N24993,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,United Airlines,UAL,38269,2025
A2559C,N25EU,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,10474,2025
A25611,N25KL,SR22,Cirrus,SR22,Cirrus SR22,1,Private,,10833,2025
A2565D,N25NM,GA5C,Gulfstream Aerospace,G500,Gulfstream Aerospace G500,1,Private,,72149,2024
A256DC,N25TP,PTS1,Pitts,S-1T Special,Pitts S-1T Special,1,Private,,0001,
A256F9,N25UT,GLF5,Gulfstream Aerospace,G550,Gulfstream G550,1,Private,,5359,2011
A25849,N250JC,F900,Dassault,Falcon 900EX,Dassault Falcon 900EX,0,Solairus Aviation,TWY,229,2009
A25886,N250LP,F2TH,Dassault,Falcon 2000EX,Dassault Falcon 2000EX,1,Private,,027,2004
A258ED,N250QS,CL60,Bombardier,Challenger 650,Bombardier Challenger 650,0,NetJets,EJA,6177,
A2592D,N250TF,AS50,Airbus Helicopters,H125,Airbus Helicopters H125,1,Private,,8439,2017
A2592E,N250TG,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,1,Private,,20649,2016
A25978,N250WF,P28A,Piper,PA-28-161,Piper PA-28-161,1,Private,,28-7916088,
A25B3B,N251AF,PC24,Pilatus,PC-24,Pilatus PC-24,0,PlaneSense,CNS,251,2021
A25B4D,N251AZ,B763,Boeing,767-323ER,Boeing 767-323ER,0,Air Transport International,ATN,29604,1999
A25B94,N251DV,GA6C,Gulfstream,G600,Gulfstream G600,1,Private,,73114,2023
A25BC4,N251FT,CL30,Bombardier,Challenger 300,Bombardier Challenger 300,1,Private,,20315,2011
A25D2F,N251WF,P28A,Piper,PA-28-181,Piper PA-28-181,1,Private,,287990548,1979
A25DB2,N2511B,F900,Dassault,Falcon 900LX,Dassault Falcon 900LX,1,Private,,323,2020
A25F8C,N252GK,SR20,Cirrus,SR20,Cirrus SR20,1,Private,,10125,2024
