ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
300100,I-OORS,P68,VulcanAir,P-68 Observer,VulcanAir P-68 Observer,1,Private,,338-25/OB,
300466,I-TORG,AS50,Eurocopter,AS-350 Ecureuil,Eurocopter AS-350 Ecureuil,0,Elitellina,FGS,4922,2018
3004AE,I-LARU,ECHO,Tecnam,P92 Echo,Tecnam P92 Echo,1,Private,,,
300582,I-CFAG,S64,Sikorsky,S-64 Skycrane,Sikorsky S-64 Skycrane,0,Vigili del Fuoco,,64-088,
300584,I-CFAI,S64,Sikorsky,S-64 Skycrane,Sikorsky S-64 Skycrane,0,Italy - Vigili del Fuoco,,64-067,
3005DF,I-TORQ,EC45,Airbus Helicopters,MBB-BK 117 D-2 (H145),Airbus Helicopters MBB-BK 117 D-2 (H145),0,Air Green,,20011,2014
3006E4,I-ECTW,B427,Bell,427,Bell 427,1,Private,,56075,
30079C,I-TFAC,P208,Tecnam,P-2008,Tecnam P-2008,0,Tecnam Flight Academy,,382-5529,
3007AD,I-TFAF,P208,Tecnam,P-2008,Tecnam P-2008,1,Private,,,
3007DB,I-MIAX,AS50,Airbus Helicopters,AS-350 Ecureuil,Airbus Helicopters AS-350 Ecureuil,1,Private,,8669,
3007EE,I-ADJZ,E195,Embraer,ERJ-195LR,Embraer ERJ-195LR,0,Air Dolomiti,DLA,19000316,2009
3007EF,I-JENB,E195,Embraer,ERJ-195LR,Embraer ERJ-195LR,0,Air Dolomiti,DLA,19000320,2009
3007F1,I-JEND,E190,Embraer,E190LR,Embraer E190LR,0,Air Dolomiti,DLA,19000332,2010
3007F2,I-JENE,E190,Embraer,190-100LR,Embraer 190-100LR,0,Air Dolomiti,DLA,19000333,2010
3007F8,I-JENK,E190,Embraer,E190LR,Embraer E190LR,0,Air Dolomiti,DLA,19000381,2010
300818,I-ACMQ,C172,Reims,F172L Skyhawk,Reims F172L Skyhawk,1,Private,,F1720868,
300830,I-CEPV,P208,Tecnam,P2008 JC,Tecnam P2008 JC,1,Private,,,
300834,I-NRGY,P208,Tecnam,P2008 JC,Tecnam P2008 JC,0,Aero Club Milano,,,
30083D,I-CFAM,S64,Sikorsky,S-64F Skycrane,Sikorsky S-64F Skycrane,0,Italy - Vigili del Fuoco,,64.095,
300847,I-OZZI,P06T,Tecnam,P-2006T,Tecnam P-2006T,1,Private,,,
30084F,I-LARG,AS50,Airbus Helicopters,H-125 Ecureuil,Airbus Helicopters H-125 Ecureuil,0,Air Delta,,,
300850,I-EKIA,P28S,Piper,PA-28R-201T Turbo Arrow,Piper PA-28R-201T Turbo Arrow,1,Private,,2803002,
300860,I-OZZM,P208,Tecnam,P2008 JC,Tecnam P2008 JC,0,Professional Aviation,,1204,
300861,I-HFHZ,PC6T,Pilatus,PC-6/B2-H4 Turbo Porter,Pilatus PC-6/B2-H4 Turbo Porter,1,Private,,840,
300869,I-SEAV,G280,Gulfstream,G280,Gulfstream G280,0,Servizi Aerei,SNM,2214,2020
30086A,I-SEAO,GLF6,Gulfstream Aerospace,G650ER,Gulfstream Aerospace G650ER,0,Servizi Aerei,,6432,
30086C,I-MIAJ,AS50,Airbus Helicopters,H-125 Ecureuil,Airbus Helicopters H-125 Ecureuil,1,Private,,8960,
30086D,I-MIAY,AS50,Airbus Helicopters,H-125 Ecureuil AS350B3e,Airbus Helicopters H-125 Ecureuil AS350B3e,1,Private,,8955,
30086F,I-MIAW,AS50,Airbus Helicopters,AS-350 Ecureuil,Airbus Helicopters AS-350 Ecureuil,1,Private,,8968,
300877,I-VENT,P28A,Piper,PA-28-140 Cherokee,Piper PA-28-140 Cherokee,1,Private,,28-24576,
300878,I-LOSO,H25B,Hawker Beechcraft,800XP,Hawker Beechcraft 800XP,1,Private,,258689,
30087A,I-CEST,P208,Tecnam,P2008 JC,Tecnam P2008 JC,1,Private,,,2021
30087C,I-KIRK,RV7,Van's,RV7,Van's RV7,1,Private,,,2025
30088C,I-SOMI,AS50,Airbus Helicopters,H-125 Ecureuil,Airbus Helicopters H-125 Ecureuil,0,Ariane,,2354,
300892,I-NOLV,C150,Reims,F150L,Reims F150L,1,Private,,F1501116,
