ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
485032,PH-DAS,C172,Reims,F172M Skyhawk,Reims F172M Skyhawk,1,Private,,F17200999,1973
48509A,P4-HUA,A19N,Airbus,A319-153N(CJ),Airbus A319-153N(CJ),0,Sino Jet,SJM,10673,2021
4850AA,P4-SCA,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,245,2014
4851AA,PH-TRE,BALL,Cameron,Z-150,Cameron Z-150,1,Private,,11909,2015
485210,PH-KBC,TL30,TL Ultralight,TL-3000 Sirius,TL Ultralight TL-3000 Sirius,1,Private,,15 SI 118,2015
485228,,-GND,,Airport Ground Vehicle,Airport Ground Vehicle,0,,,,
485262,,-GND,,Ground Vehicle,Ground Vehicle,0,Schiphol Airport,,,
4854C7,PH-HBJ,B738,Boeing,737-82R,Boeing 737-82R,0,Transavia,TRA,40696,2010
4854CA,PH-HBK,B738,Boeing,737-82R,Boeing 737-82R,0,Transavia,TRA,40876,2010
4854CB,PH-HBL,B738,Boeing,737-82R(WL),Boeing 737-82R(WL),0,Transavia,TRA,40697,2010
4854CD,PH-HBM,B738,Boeing,737-800,Boeing 737-800,0,Transavia,TRA,40871,2010
4854CF,PH-HBN,B738,Boeing,737-82R,Boeing 737-82R,0,Transavia,TRA,40728,2011
485564,PH-CBV,F2TH,Dassault,Falcon 2000EX,Dassault Falcon 2000EX,1,Private,,384,2022
485567,PH-CFR,F2TH,Dassault,Falcon 2000LX,Dassault Falcon 2000LX,1,Private,,392,
485644,PH-WIK,AS50,Eurocopter,Squirrel AS.350 B3,Eurocopter Squirrel AS.350 B3,0,HeliAir Helicopter Services,,3795,2004
4856C9,PH-KFC,DA42,Diamond,DA-42NG Twin Star,Diamond DA-42NG Twin Star,1,Private,,42.N477,
48574F,PH-SFH,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Silver Flight,,2112,
485A86,PH-TFU,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,TUI fly Netherlands,TFL,44652,2021
485D34,PH-FRA,TBM9,Daher,TBM-900,Daher TBM-900,1,Private,,1058,2015
485D61,PH-DWA,E145,Embraer,ERJ-145LR,Embraer ERJ-145LR,0,Air Charters Europe,AGR,14501000,
485EC4,PH-ZDZ,BE20,Beech,B200 Super King Air,Beech B200 Super King Air,0,Zeusch Aviation,,BB-1675,1999
485EC6,PH-ZGZ,BE9L,Beech,C90A King Air,Beech C90A King Air,1,Private,,LJ-1236,1990
485EC7,PH-ZHZ,BE20,Beech,200 Super King Air,Beech 200 Super King Air,0,Zeusch Aviation,,BB-402,1978
485EEF,PH-RRW,GLEX,Bombardier,Global 6500,Bombardier Global 6500,1,Private,,60075,2022
485EF4,PH-KAR,BE9L,Beech,C90B King Air,Beech C90B King Air,1,Private,,LJ-1370,1994
485F82,PH-BKO,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,KLM,KLM,42504,2024
485F83,PH-BKP,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,KLM,KLM,42507,2025
485F84,PH-BKQ,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,KLM,KLM,42505,2025
485F96,PH-ACA,BE9L,Beech,C90B King Air,Beech C90B King Air,1,Private,,LJ-1327,1993
485FB3,PH-DRG,M600,Piper,M600,Piper M600,1,Private,,4698218,
