ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
488065,SP-ADF,P06T,Tecnam,P-2006T,Tecnam P-2006T,1,Private,,,
488074,SP-ADW,SIRA,Tecnam,P2002JF Sierra,Tecnam P2002JF Sierra,1,Private,,293,
488090,SP-AER,SF50,Cirrus,SF-50 Vision,Cirrus SF-50 Vision,1,Private,,0014,
48810D,SP-AIN,C56X,Cessna,560XL Citation Excel,Cessna 560XL Citation Excel,0,AMC Aviation,,560-5101,
488111,SP-AIS,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,7280324,
488182,SP-AMC,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,0,AMC Aviation,AMQ,5785,2009
4881F4,SP-APW,R66,Robinson,R66 Turbine,Robinson R66 Turbine,1,Private,,1071,
488204,SP-ARE,RALL,PZL Okecie,PZL-110 Koliber,PZL Okecie PZL-110 Koliber,1,Private,,,
488206,SP-ARG,FA6X,Dassault,Falcon 6X,Dassault Falcon 6X,0,Magellan Pro Service,,017,2024
488280,SP-AWA,P208,Tecnam,P2008 JC,Tecnam P2008 JC,0,Aeroklub Warszawski,,1221,
488864,SP-CLE,P06T,Tecnam,P2006T,Tecnam P2006T,1,Private,,306,
4888A3,SP-CFD,CRUZ,CSA,PS-28 Cruiser,CSA PS-28 Cruiser,0,Goldwings Flight Academy,,,2023
488912,SP-CIT,C525,Cessna,525 Citation CJ1,Cessna 525 Citation CJ1,0,Bartolini Air,,525-0494,
488960,SP-CLA,AAT3,Aero,AT-3 R100,Aero AT-3 R100,1,Private,,AT3-089,
488961,SP-CLB,AAT3,Aero,AT-3 R100,Aero AT-3 R100,1,Private,,AT3-090,
488963,SP-CLD,AAT3,Aero,AT-3 R100,Aero AT-3 R100,1,Private,,AT3-102,
488965,SP-CLF,AAT3,Aero,AT-3 R100,Aero AT-3 R100,1,Private,,AT3-103,
488966,SP-CLG,AAT3,Aero,AT-3 R100,Aero AT-3 R100,1,Private,,AT3-104,
488969,SP-CLK,AAT3,Aero,AT-3 R100,Aero AT-3 R100,1,Private,,AT3-092,
488E09,SP-DRK,HDJT,Honda,Jet,HondaJet,0,Aeromedicare Ltd.,AMQ,42000094,
488EC3,SP-DXD,EC35,Airbus Helicopters,EC135 P3,Airbus Helicopters EC135 P3,0,Lotnicze Pogotowie Ratunkowe,LPR,1209,2015
