ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
480442,D-481,H47,Boeing Vertol,CH-47F Chinook,Boeing Vertol CH-47F Chinook,0,Royal Netherlands Air Force,NAF,M.7481,
480444,D-483,H47,Boeing Vertol,CH-47F Chinook,Boeing Vertol CH-47F Chinook,0,Royal Netherlands Air Force,NAF,M.7483,
480445,D-484,H47,Boeing Vertol,CH-47F Chinook,Boeing Vertol CH-47F Chinook,0,Royal Netherlands Air Force,NAF,M.7484,
48050F,F-016,F35,Lockheed Martin,F-35A Lightning II,Lockheed Martin F-35A Lightning II,0,Royal Netherlands Air Force,NAF,AN-16,2021
480510,F-017,F35,Lockheed Martin,F-35A Lightning II,Lockheed Martin F-35A Lightning II,0,Royal Netherlands Air Force,NAF,AN-17,2021
480511,F-018,F35,Lockheed Martin,F-35A Lightning II,Lockheed Martin F-35A Lightning II,0,Royal Netherlands Air Force,NAF,AN-18,2021
480512,F-019,F35,Lockheed Martin,F-35A Lightning II,Lockheed Martin F-35A Lightning II,0,Royal Netherlands Air Force,NAF,AN-19,2021
480513,F-020,F35,Lockheed Martin,F-35A Lightning II,Lockheed Martin F-35A Lightning II,0,Royal Netherlands Air Force,NAF,AN-20,2021
480514,F-021,F35,Lockheed Martin,F-35A Lightning II,Lockheed Martin F-35A Lightning II,0,Royal Netherlands Air Force,NAF,AN-21,2021
480849,D-472,H47,Boeing,CH-47F Chinook,Boeing CH-47F Chinook,0,Belgian Air Force,BAF,480849,
48084A,D-473,H47,Boeing-Vertol,CH-47D Chinook,Boeing-Vertol CH-47D Chinook,0,Royal Netherlands Air Force,NAF,M7473,2020
480C1B,V-117,GLF6,Gulfstream Aerospace,GVI (G650ER),Gulfstream Aerospace GVI (G650ER),0,Royal Netherlands Air Force,NAF,6117,
480C40,T-054,A332,Airbus,KC-30M,Airbus KC-30M,0,Multinational Multi-Role Tanker Transport Fleet,MMF,1830,2017
480C41,T-055,A332,Airbus,KC-30M,Airbus KC-30M,0,Royal Netherlands Air Force,NAF,1911,2018
480C42,T-056,A332,Airbus,KC-30M,Airbus KC-30M,0,Multinational Multi-Role Tanker Transport Fleet,MMF,1919,2018
480C43,T-057,A332,Airbus,A330-243MRTT,Airbus A330-243MRTT,0,NATO,OAN,1945,2019
480C44,T-058,A332,Airbus,A330-243MRTT,Airbus A330-243MRTT,0,NATO,OAN,1960,2020
480C45,T-059,A332,Airbus,KC-30M,Airbus KC-30M,0,Royal Netherlands Air Force,NAF,1982,
480C46,T-060,A332,Airbus,A330-243 MRTT,Airbus A330-243 MRTT,0,Multinational Multi-Role Tanker Transport Fleet,MMF,1989,2022
480C47,T-061,A332,Airbus,A330-243MRTT,Airbus A330-243MRTT,0,Royal Netherlands Air Force,NAF,2030,2023
480C48,T-062,A332,Airbus,A330-243MRTT,Airbus A330-243MRTT,0,Royal Netherlands Air Force,NAF,2043,2023
