ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
486071,PH-BKL,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,KLM,KLM,42501,2022
486072,PH-BKM,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,KLM,KLM,60297,2023
4860B1,PH-EAE,D328,Dornier,328-110,Dornier 328-110,0,Maritime Surveillance,,3059,1995
486236,PH-MLY,TB20,Socata,TB-20 Trinidad,Socata TB-20 Trinidad,1,Private,,1711,1995
486237,PH-VHY,C172,Cessna,172P Skyhawk,Cessna 172P Skyhawk,1,Private,,172-74314,
486251,PH-NLX,PIAT,Pipistrel,Velis Electro,Pipistrel Velis Electro,1,Private,,VSW1280011,2020
48625A,PH-BAC,A210,Aquila,A211,Aquila A211,1,Private,,AT01-100C-364,2019
486265,PH-TDX,DA42,Diamond,DA-42 Twin Star,Diamond DA-42 Twin Star,1,Private,,42.AC056,
4862FC,PH-VFE,P28A,Piper,PA28-161 Warrior III,Piper PA28-161 Warrior III,0,Vliegclub Flevo,,2842039,1998
48630E,PH-DWC,E135,Embraer,ERJ-135LR,Embraer ERJ-135LR,0,Air Charters Europe,AGR,145173,1999
486345,PH-LLT,TWEN,Tecnam,P-2010 Twenty-Ten,Tecnam P-2010 Twenty-Ten,1,Private,,131,2021
486349,PH-COB,TWEN,Tecnam,P-2010 Twenty-Ten,Tecnam P-2010 Twenty-Ten,1,Private,,134,2021
486363,PH-HLC,DA40,Diamond,DA-40 NG,Diamond DA-40 NG,1,Private,,40.N539,2021
486380,PH-FAR,M20P,Mooney,M20J 201,Mooney M20J 201,1,Private,,24-1447,1984
486397,PH-AAI,AS50,Airbus Helicopters,AS350 B3,Airbus Helicopters AS350 B3,1,Private,,8755,2019
486398,PH-TAX,DA50,Diamond,DA-50C,Diamond DA-50C,1,Private,,50.C.A.A.009,2021
4863C4,PH-VDH,DA62,Diamond,DA-62,Diamond DA-62,1,Private,,62.158,2021
4863CF,PH-DVK,PC24,Pilatus,PC-24,Pilatus PC-24,1,Private,,197,2020
4863DB,PH-NXC,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020051,2021
4863DC,PH-NXD,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020054,2021
4863DE,PH-KJZ,SLG4,Sling Aircraft,4 TSI,Sling 4 TSI,1,Private,,276SK,2021
4863E0,PH-GLD,TWEN,Tecnam,P-2010 Twenty-Ten,Tecnam P-2010 Twenty-Ten,1,Private,,139,
486402,PH-JEN,SF50,Cirrus,SF-50 Vision,Cirrus SF-50 Vision,1,Private,,0136,2019
486403,PH-HCJ,G2CA,Guimbal,G-2 Cabri,Guimbal G-2 Cabri,1,Private,,1288,2021
486404,PH-WTN,EC30,Airbus Helicopters,EC130 T2,Airbus Helicopters EC130 T2,1,Private,,9166,2022
486415,PH-OOO,BALL,Schroeder Fire Balloons,G,Schroeder Fire Balloons G,1,Private,,1108,2004
486426,PH-4U9,TL30,TL Ultralight,TL-3000 Sirius,TL Ultralight TL-3000 Sirius,0,Adventure Flights,,21 SI 206,
486427,PH-4V1,TL30,TL Ultralight,TL-3000 Sirius,TL Ultralight TL-3000 Sirius,1,Private,,21 SI 210,2021
486432,PH-GDT,BX2,Brandli,BX-2 Cherry,Brandli BX-2 Cherry,1,Private,,220,2021
486435,PH-EUL,A189,Leonardo,AW189,Leonardo AW189,0,CHC Helicopters Netherlands,HNL,89011,2018
486442,PH-GHZ,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,1,Private,,560-5584,2005
486444,PH-SKP,TBM9,Daher,TBM-940,Daher TBM-940,1,Private,,1398,2021
486462,PH-EAB,D328,Dornier,328-110,Dornier 328-110,0,EASP air,,3053,1996
486463,PH-JET,HDJT,Honda,HA-420 HondaJet,Honda HA-420 HondaJet,1,Private,,42000017,
486464,PH-KLX,P06T,Tecnam,P2006T,Tecnam P2006T,1,Private,,345,
486469,PH-4V4,WT9,Aerospool,WT-9 Dynamic,Aerospool WT-9 Dynamic,1,Private,,DY-750D,2021
486482,PH-NXE,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020060,2021
486483,PH-NXF,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM,KLM,19020061,2021
486484,PH-NXG,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020062,2021
48648F,PH-UZI,C680,Cessna,680 Citation Sovereign,Cessna 680 Citation Sovereign,0,Air Service Liege,,680-0328,2012
486491,PH-NXH,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020063,2022
486492,PH-NXI,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020064,2022
486493,PH-NXJ,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM,KLM,19020065,2022
486494,PH-NXK,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020066,2022
486495,PH-NXL,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020067,2022
4864A7,PH-WDB,TWEN,Tecnam,P2010,Tecnam P2010,1,Private,,170,2022
4864CE,PH-WPA,G280,Gulfstream Aerospace,G280,Gulfstream Aerospace G280,0,Exxaero,XRO,2151,2018
4864D9,PH-RME,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,0,Air Alsie,MMD,157,
4864E1,PH-SFG,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2107,2021
4864E7,PH-BBA,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2221,
4864EA,PH-NXM,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020076,2022
4864EB,PH-NXN,E295,Embraer,195-400STD-E2,Embraer 195-400STD-E2,0,KLM,KLM,19020084,2022
4864EC,PH-NXR,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020096,2023
4864ED,PH-NXS,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020098,2023
4864EE,PH-NXO,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020085,2023
4864EF,PH-NXP,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020093,2023
4864F6,PH-1680,EB29,Binder,EB-29DR,Binder EB-29DR,1,Private,,61,
4864FA,PH-SFR,BR23,BRM Aero,Bristell B23,BRM Aero Bristell B23,0,EACM,,050/2022,2022
486504,PH-WAL,DA62,Diamond,DA62,Diamond DA62,1,Private,,62.229,2023
486509,PH-NGX,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2210,2022
486520,PH-KEK,C56X,Cessna,560XL Citation XLS,Cessna 560XL Citation XLS,1,Private,,560-5760,
486521,PH-SCH,PC12,Pilatus,PC-12 NG,Pilatus PC-12 NG,0,Southern Cross International,SXI,1008,2008
48652A,PH-OOG,C77R,Reims-Cessna,F177RG Cardinal RG,Reims-Cessna F177RG Cardinal RG,1,Private,,F177RG0116,
486614,PH-ZLZ,BE20,Beech,B200C Super King Air,Beech B200C Super King Air,0,Zeusch Aviation,,BL-69,
48661D,PH-GKO,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,9020,2023
48663E,PH-YHZ,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Transavia,TRA,11702,2023
486645,PH-SFI,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,Silver Flight,,2141,2023
486648,PH-CDP,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Corendon Dutch Airlines,CND,66348,2023
486649,PH-CDQ,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Corendon Dutch Airlines,CND,66347,2023
48664A,PH-CDR,B39M,Boeing,737 MAX 9,Boeing 737 MAX 9,0,Corendon Dutch Airlines,CND,66358,2024
486651,PH-AXA,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,KLM,KLM,11895,2024
48667B,PH-DNZ,P28A,Piper,Archer II,Piper Archer II,1,Private,,28-8490016,1984
48667C,PH-AHJ,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,17276233,
4866B6,PH-MEA,SR22,Cirrus,SR22,Cirrus SR22,1,Private,,3633,2010
4866B7,PH-UKR,SF50,Cirrus,G2 Vision Jet,Cirrus G2 Vision Jet,1,Private,,0237,2020
4866C1,PH-TFJ,B788,Boeing,787-8 Dreamliner,Boeing 787-8 Dreamliner,0,TUI fly Netherlands,TFL,36426,2015
4866DE,PH-YHY,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Transavia,TRA,11818,2024
4866DF,PH-YHX,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Transavia,TRA,11891,2024
4866E0,PH-YHW,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Transavia,TRA,11905,2024
4866ED,PH-YHA,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,Transavia,TRA,11919,2024
4866EE,PH-YHB,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,Transavia,TRA,12043,2024
486740,PH-AXB,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,KLM,KLM,12144,2024
486741,PH-AXC,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,KLM,KLM,12238,2024
486742,PH-AXD,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,KLM,KLM,12254,2024
486788,PH-DWP,E135,Embraer,ERJ-135ER,Embraer ERJ-135ER,0,Air Charters Europe,AGR,145189,2000
4867B0,PH-YHC,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,Transavia,TRA,12287,2024
4867C0,PH-AXE,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,KLM,KLM,12473,2025
4867C1,PH-AXF,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,KLM,KLM,12472,2025
4867C2,PH-AXG,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,KLM,KLM,12445,2025
4867C3,PH-AXH,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,KLM,KLM,12532,2025
4867C4,PH-AXI,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,KLM,KLM,12600,2025
4867CD,PH-VIZ,C25C,Cessna,525C Citation CJ4,Cessna 525C Citation CJ4,1,Private,,525C0458,2025
4867E6,PH-UTL,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,0,Exxaero,XRO,498,2022
4867EB,PH-YHD,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,Transavia,TRA,12652,2025
4867EC,PH-YHV,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Transavia,TRA,12351,2025
486800,PH-NXT,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020153,2024
486802,PH-NXU,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020156,2024
486803,PH-NXV,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020158,2024
486804,PH-NXW,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020161,2024
48683E,PH-YHU,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Transavia,TRA,12451,2025
48683F,PH-YHT,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Transavia,TRA,12582,2025
486840,PH-YHS,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Transavia,TRA,12602,2025
4868A6,PH-NXY,E295,Embraer,E195-E2,Embraer E195-E2,0,KLM Cityhopper,KLC,19020174,2025
4868B9,PH-YHE,A21N,Airbus,A321-252NX,Airbus A321-252NX,0,Transavia,TRA,12702,2025
