ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
48A212,SP-IRT,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,0,Jet Story,JDI,20975,2023
48A2A8,SP-IZI,E50P,Embraer,EMB 500 Phenom 100,Embraer EMB 500 Phenom 100,1,Private,,50000329,
48A2B3,SP-IZU,C525,Cessna,Citation 525 CJ1,Cessna Citation 525 CJ1,0,Bartolini air,,525-0396,
48AC80,SP-LEA,E295,Embraer,E195-E2,Embraer E195-E2,0,LOT Polish Airlines,LOT,19020124,2024
48AC81,SP-LEB,E195,Embraer,195,Embraer 195,0,LOT Polish Airlines,LOT,19020125,2024
48AC82,SP-LEC,E295,Embraer,E195-E2,Embraer E195-E2,0,LOT Polish Airlines,LOT,19020135,2024
48ACA7,SP-LFH,P208,Tecnam,P2008 JC,Tecnam P2008 JC,0,LOT Flight Academy,,1171,
48ACA8,SP-LFI,P208,Tecnam,P2008 JC,Tecnam P2008 JC,0,LOT Flight Academy,,,
48ACA9,SP-LFK,P208,Tecnam,P2008JC MK II,Tecnam P2008JC MK II,0,LOT Flight Academy,,,
48ACAC,SP-LFM,P208,Tecnam,P2008JC MKII,Tecnam P2008JC MKII,0,LOT Flight Academy,LOT,1290,
48ACAE,SP-LFO,P208,Tecnam,P2008 JC,Tecnam P2008 JC,0,LOT Flight Academy,,1292,
48AD06,SP-LIG,E75S,Embraer,E175LR,Embraer E175LR,0,LOT Polish Airlines,LOT,17000283,2009
48AD0F,SP-LIP,E75L,Embraer,170-200LR-175LR,Embraer 170-200LR-175LR,0,LOT Polish Airlines,LOT,17000334,2012
48AD10,SP-LIR,E75S,Embraer,170-200LR-175LR,Embraer 170-200LR-175LR,0,LOT Polish Airlines,LOT,17000340,2012
48AD19,SP-LIQ,E75S,Embraer,170-200STD,Embraer 170-200STD,0,LOT Polish Airlines,LOT,17000335,2022
48AD68,SP-LLI,ULAC,,Ultralight aircraft,Ultralight aircraft,1,Private,,,
48AD84,SP-LME,E190,Embraer,E190AR,Embraer E190AR,0,LOT Polish Airlines,LOT,19000271,2009
48AD85,SP-LMF,E190,Embraer,E190AR,Embraer E190AR,0,LOT Polish Airlines,LOT,19000330,2009
48AD86,SP-LMG,E190,Embraer,E190STD,Embraer E190STD,0,LOT Polish Airlines,LOT,19000487,2011
48AD87,SP-LMH,E190,Embraer,E190LR,Embraer E190LR,0,LOT Polish Airlines,LOT,19000487,2011
48ADA8,SP-LNI,E195,Embraer,E195LR,Embraer E195LR,0,LOT Polish Airlines,LOT,19000240,2008
48ADB9,SP-LNQ,E195,Embraer,195,Embraer 195,0,LOT Polish Airlines,LOT,19000692,2015
48AF09,SP-LVK,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,LOT Polish Airlines,LOT,43325,2021
48AF0B,SP-LVL,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,LOT Polish Airlines,LOT,43331,2021
48AF0C,SP-LVM,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,LOT Polish Airlines,LOT,65187,2022
48AF10,SP-LVR,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,LOT Polish Airlines,LOT,62533,2019
48AF11,SP-LVS,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,LOT Polish Airlines,LOT,61864,2019
48AF12,SP-LVT,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,LOT Polish Airlines,LOT,43974,2019
48AF19,SP-LVQ,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,LOT Polish Airlines,LOT,43975,2019
