ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A06046,N123QS,GL5T,Bombardier,BD-700 Global 5500,Bombardier BD-700 Global 5500,0,NetJets,EJA,60076,2022
A062EF,N124DX,A321,Airbus,A321-211,Airbus A321-211,0,Delta Air Lines,DAL,10251,2021
A063FD,N124QS,GLEX,Bombardier,Global 6500,Bombardier Global 6500,0,NetJets,EJA,60080,2023
A06430,N124ST,GLEX,Bombardier,Global 6000,Bombardier Global 6000,1,Private,,9800,2017
A0669D,N125DN,A321,Airbus,A321-211,Airbus A321-211,0,Delta Air Lines,DAL,10252,2021
A066C6,N125FD,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,9082,2023
A067B4,N125QS,GLEX,Bombardier,Global 6500,Bombardier Global 6500,0,NetJets,EJA,60085,2023
A06909,N1253C,TBM7,Socata,TBM-700,Socata TBM-700,1,Private,,1444,
A069BF,N1258K,B350,Beech,B300 King Air 350,Beech B300 King Air 350,1,Private,,FL-1258,2021
A06A2D,N126BZ,E190,Embraer,E190AR,Embraer E190AR,0,Breeze Airways,MXY,19000124,2007
A06A54,N126DN,A321,Airbus,A321-211,Airbus A321-211,0,Delta Air Lines,DAL,10297,2021
A06B6B,N126QS,GLEX,Bombardier,Global 6500,Bombardier Global 6500,0,NetJets,EJA,60090,2022
A06E0B,N127DN,A321,Airbus,A321-211,Airbus A321-211,0,Delta Air Lines,DAL,10236,2021
A06F22,N127QS,GL5T,Bombardier,Global 5500,Bombardier Global 5500,0,NetJets,EJA,60102,2023
