ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A00038,N1CD,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5508,2015
A00078,N1ET,TBM9,Daher,TBM-960,Daher TBM-960,1,Private,,1516,
A00088,N1FJ,G280,Gulfstream,G280,Gulfstream G280,1,Private,,2281,2024
A000B8,N1HG,GLF4,Gulfstream,G400,Gulfstream G400,1,Private,,1534,2004
A0017C,N1RC,CL35,Bombardier,Challenger 350,Bombardier Challenger 350,1,Private,,20937,2022
A0030A,N10H,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5410,2012
A00346,N10KK,S22T,Cirrus,SR-22T,Cirrus SR-22T,1,Private,,8975,2022
A003B4,N10PV,P180,Piaggio,P.180 Avanti,Piaggio P.180 Avanti,1,Private,,1161,
A0044B,N10VW,TBM9,Socata,TBM 910,Socata TBM 910,1,Private,,1454,
A0048C,N10YL,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,9971,2024
A004CA,N100AX,F900,Dassault,Falcon 900B,Dassault Falcon 900B,1,Private,,155,1995
A004D1,N100BD,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70234,2025
A00506,N100DG,S22T,Cirrus,SR22T,Cirrus SR22T,1,Private,,9952,2024
A00547,N100FX,GA7C,Gulfstream,G700,Gulfstream G700,0,Flexjet,LXJ,87041,2024
A0055C,N100GT,SR22,Cirrus,SR-22,Cirrus SR-22,1,Private,,8848,2022
A005DA,N100MU,MU2,Mitsubishi,MU-2B-60,Mitsubishi MU-2B-60,1,Private,,793SA,1980
A00782,N1003N,B789,Boeing,787 9,Boeing 787 9,0,Air India,AIC,62729,2019
A007CC,N1005S,B789,Boeing,787 9,Boeing 787 9,0,Air India,AIC,62733,2019
A007E4,N1006F,B789,Boeing,787 9,Boeing 787 9,0,Air India,AIC,62730,2019
A00835,N1008S,B789,Boeing,787 9,Boeing 787 9,0,Air India,AIC,62734,2019
A0088E,N101BK,B350,Beech,King Air 360CER,Beech King Air 360CER,1,Private,,FM-101,2021
A008AA,N101CN,CRJ2,Canadair,Regional Jet CRJ-200,Canadair Regional Jet CRJ-200,0,Contour Aviation,VTE,7625,2002
A008FE,N101FX,GA7C,Gulfstream,G700,Gulfstream G700,0,Flexjet,LXJ,87054,2024
A00994,N101MX,GLF5,Gulfstream,V,Gulfstream V,0,Executive Jet Management,EJM,609,2000
A00A5B,N101VW,C750,Cessna,750 Citation 10,Cessna 750 Citation 10,1,Private,,750-0001,1996
A00AAB,N101ZA,SR22,Cirrus,SR22,Cirrus SR22,1,Private,,10117,2024
A00C2B,N102AJ,C525,Cessna,525 Citation CJ1+,Cessna 525 Citation CJ1+,1,Private,,525-0638,2007
A00CB1,N102FT,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5532,2015
A00CC5,N102GN,A320,Airbus,A320-232,Airbus A320-232,0,CRA Aircraft Holdings,,2600,2005
A00DCF,N102TD,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5515,2015
A00E1D,N102WG,GL7T,Bombardier,Global 7500,Bombardier Global 7500,1,Private,,70213,2024
