ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A08057,N131QS,GL5T,Bombardier,Global 5500,Bombardier Global 5500,1,Private,,60134,2024
A08157,N1310Y,B350,Beech,King Air 360,Beech King Air 360,1,Private,,FL-1310,2023
A08219,N1316G,B350,Beachcraft,Super King Air 350,Beachcraft Super King Air 350,1,Private,,FL-1316,
A0829E,N132,TBM9,Daher,TBM-960,Daher TBM-960,1,Private,,1522,
A082B0,N132AS,PC12,Pilatus,PC-12 NG,Pilatus PC-12 NG,1,Private,,1319,2011
A0840E,N132QS,GL5T,Bombardier,Global 5500,Bombardier Global 5500,0,NetJets,EJA,60137,2024
A087C5,N133QS,GL5T,Bombardier,Global 5500,Bombardier Global 5500,0,NetJets,EJA,60149,2024
A087E6,N133S,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500807,
A088F6,N1332B,B350,Beech,King Air 360,Beech King Air 360,1,Private,,FL-1332,2024
A08B7C,N134QS,GL5T,Bombardier,Global 5500,Bombardier Global 5500,0,NetJets,EJA,60165,2025
A08E0C,N135CX,HDJT,Honda,HA-420 HondaJet,Honda HA-420 HondaJet,1,Private,,42000237,2022
A08F57,N135SC,E35L,Embraer,EMB-135BJ Legacy 600,Embraer EMB-135BJ Legacy 600,1,Private,,14500972,2006
A08F62,N135SP,C56X,Cessna,560XL Citation Excel,Cessna 560XL Citation Excel,1,Private,,560-5089,2000
