ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A0719B,N128BZ,E190,Embraer,E190AR,Embraer E190AR,0,Breeze Airways,MXY,19000132,2007
A071C2,N128DN,A321,Airbus,A321-211,Airbus A321-211,0,Delta Air Lines,DAL,10300,2021
A072D9,N128QS,GL5T,Bombardier,Global 5500,Bombardier Global 5500,0,NetJets,EJA,60113,
A07304,N128SK,FA8X,Dassault,Falcon 8X,Dassault Falcon 8X,1,Private,,473,2019
A07450,N1284B,B350,Beech,King Air 360,Beech King Air 360,0,Priority Air Transport,PAT,FL-1284,2022
A074CE,N1287Y,B350,Beech,300 (B300) Super King Air 350,Beech 300 (B300) Super King Air 350,1,Private,,FL-1287,
A0752B,N129AK,GLEX,Bombardier,Global 6000,Bombardier Global 6000,0,Executive Jet Management,EJM,9381,2012
A07579,N129DN,A321,Airbus,A321-211,Airbus A321-211,0,Delta Air Lines,DAL,10315,2021
A07690,N129QS,GL5T,Bombardier,Global 5500,Bombardier Global 5500,0,NetJets,EJA,60117,
A077AE,N1291T,B350,Beech,King Air 360ER,Beech King Air 360ER,1,Private,,FL-1291,2022
A07821,N12943,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,17262415,1973
A07932,N13DQ,C208,Cessna,208 Grand Caravan,Cessna 208 Grand Caravan,1,Private,,208B5758,2023
A07DC9,N13014,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,United Airlines,UAL,40940,2021
A07DCD,N13018,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,United Airlines,UAL,66987,2022
A07E94,N1307X,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,130,2011
A07EEE,N131AF,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,0,PlaneSense,CNS,2131,2021
A07F67,N131FB,E550,Embraer,Praetor 600,Embraer Praetor 600,1,Private,,55020131,
A07FC0,N131JR,CL35,Bombardier,Challenger 3500,Bombardier Challenger 3500,1,Private,,21046,2024
