ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A022C7,N108DR,B06,Bell,206B JetRanger,Bell 206B JetRanger,1,Private,,1875,1976
A025FF,N1089,GL7T,Bombardier,Global 7500,Bombardier Global 7500,0,Silver Air,,70049,
A0265D,N109CH,GLF6,Gulfstream,G650ER,Gulfstream G650ER,0,Jet Edge,EDG,6462,2021
A026FC,N109JS,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Aeroméxico,AMX,43712,2019
A029E0,N11AF,GA7C,Gulfstream,G700,Gulfstream G700,1,Private,,87020,2024
A02A0A,N11BY,PC12,Pilatus,PC-12 NGX,Pilatus PC-12 NGX,1,Private,,2295,2023
A02AE0,N11LM,TBM9,Socata,TBM 910,Socata TBM 910,1,Private,,1507,
A02AEE,N11MA,TBM9,SOCATA,TBM-930,SOCATA TBM-930,1,Private,,1232,2008
A02C1F,N11ZF,EC45,Airbus Helicopters-Kawasaki,H-145,Airbus Helicopters-Kawasaki H-145,1,Private,,21117,2022
A02C51,N110BE,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,1,Private,,118,2010
A02C64,N110BZ,E190,Embraer,ERJ-190,Embraer ERJ-190,0,Breeze Airways,MXY,19000075,2007
A02C84,N110DF,B350,Beech,300C King Air,Beech 300C King Air,1,Private,,FM-110,
A02C8A,N110DM,M600,Piper,M600/SLS,Piper M600/SLS,1,Private,,4698265,2023
A02CEB,N110HJ,HDJT,Honda,HA-420 HondaJet,Honda HA-420 HondaJet,1,Private,,42000020,2016
A02D0C,N110JS,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Aeroméxico,AMX,43755,2019
A02DB8,N110RP,TBM9,Socata,TBM 910,Socata TBM 910,1,Private,,1504,
A02F05,N1103S,S76,Sikorsky,S-76D,Sikorsky S-76D,1,Private,,21LLCSCS,2022
A02FF8,N111AP,GA5C,Gulfstream,G500,Gulfstream G500,1,Private,,72030,
