ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
A030AE,N111HW,B350,Beech,King Air 360CER,Beech King Air 360CER,1,Private,,FM-111,2023
A03179,N111RZ,CL60,Bombardier,Challenger 605,Bombardier Challenger 605,1,Private,,5792,2009
A0324E,N1110M,C25M,Cessna,525 Citation M2,Cessna 525 Citation M2,1,Private,,525-1110,2022
A032BB,N1113R,GLF6,Gulfstream,G650ER,Gulfstream G650ER,0,Solairus Aviation,TWY,6481,2021
A0344C,N112GW,E55P,Embraer,Phenom 300,Embraer Phenom 300,1,Private,,50500714,2023
A03465,N112HW,B350,Beech,King Air 360CER,Beech King Air 360CER,1,Private,,FM-112,2012
A037EE,N113G,P28A,Piper,Archer TX,Piper Archer TX,0,ATP Flight School,CXK,2881455,2021
A03BD3,N114HW,B350,Beech,King Air 360CER,Beech King Air 360CER,1,Private,,FM-114,2024
A03BF4,N114KD,GLF5,Gulfstream,G550,Gulfstream G550,1,Private,,5139,2007
A03ED4,N115AP,SR20,Cirrus,SR20,Cirrus SR20,1,Private,,8565,
A03EF7,N115BZ,E190,Embraer,190,Embraer 190,0,Breeze Airways,MXY,19000096,2007
A03F21,N115DR,BE20,Beechcraft,King Air 250,Beechcraft King Air 250,1,Private,,BY-210,2014
A03FA8,N115KA,B350,Beech,King Air 360CER,Beech King Air 360CER,1,Private,,FM-115,2024
A03FD0,N115LR,GLF4,Gulfstream,G450,Gulfstream G450,1,Private,,4331,2015
