ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
4594A6,OY-EEF,BE20,Beech,200GT Super King Air,Beech 200GT Super King Air,1,Private,,BY-442,2022
459653,OY-ERS,HDJT,Honda,HA-420 HondaJet,Honda HA-420 HondaJet,1,Private,,42000272,2024
459674,OY-EST,AC11,Rockwell,Commander 114B,Rockwell Commander 114B,1,Private,,14636,
459744,OY-EZD,F2TH,Dassault,Falcon 2000LXS,Dassault Falcon 2000LXS,0,Air Alsie,MMD,402,
459A62,OY-FSB,SB20,SAAB,2000,SAAB 2000,0,FROST Air,FRO,2000-013,1995
459A63,OY-FSC,SB20,SAAB,2000,SAAB 2000,0,FROST Air,FRO,2000-039,1996
459A64,OY-FSD,SB20,SAAB,2000,SAAB 2000,0,FROST Air,FRO,2000-041,1996
459A65,OY-FSE,SB20,SAAB,2000,SAAB 2000,0,FROST Air,FRO,2000-043,1997
459C65,OY-GCE,GL5T,Bombardier,Global 5000,Bombardier Global 5000,0,Flexflight,FXT,9584,2014
459CA3,OY-GEC,GALX,Gulfstream Aerospace,G200 Galaxy,Gulfstream G200 Galaxy,0,Flexflight,FXT,163,2007
459D6E,OY-GKN,A338,Airbus,A330-841,Airbus A330-841,0,Air Greenland,GRL,2020,2022
