Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
ZWAK,Aksu Airport,ZWAK,AKU,Aksu,CN,41.262500,80.291700,0
ZWAL,Alaer Talimu Airport,ZWAL,ACF,Alaer,CN,40.464167,81.246944,3323
ZWAT,Altay Airport,ZWAT,AAT,"Altay City, Ili Kazakh Autonomous Prefecture, Xinjiang",CN,47.750361,88.084444,2461
ZWBL,Bole Alashankou Airport,ZWBL,BPL,Bole,CN,44.895000,82.300000,1253
ZWCM,Qiemo Airport,ZWCM,IQM,Qiemo,CN,38.149399,85.532799,4108
ZWFY,Fuyun Koktokay Airport,ZWFY,FYN,Fuyun County,CN,46.801111,89.538333,3081
ZWHJ,Hejing Bayinbuluke Airport,ZWHJ,HJB,Xinjiang,CN,42.976600,83.972900,8225
ZWHM,Hami Airport,ZWHM,HMI,Hami,CN,42.841400,93.669197,2703
ZWHZ,Shihezi Huayuan Airport,ZWHZ,SHF,Shihezi,CN,44.241667,85.891111,1690
ZWKC,Kuqa Airport,ZWKC,KCA,Kuqa,CN,41.718102,82.986900,3524
ZWKL,Korla Airport,ZWKL,KRL,Korla,CN,41.697800,86.128900,0
ZWKM,Karamay Airport,ZWKM,KRY,Karamay,CN,45.466389,84.952500,1096
ZWKN,Burqin Kanas Airport,ZWKN,KJI,"Kanas, Xinjiang",CN,48.224444,87.005833,3924
ZWLK,Balikun Dahe Airport,ZWLK,DHH,"Barkol, Hami, Xinjiang",CN,43.754600,93.136667,5700
ZWNL,Xinyuan Nalati Airport,ZWNL,NLT,Nalati,CN,43.431801,83.378601,3050
ZWQT,Qitai Jiangbulake Airport,ZWQT,JBK,"Changji,  Xinjiang",CN,44.160556,89.558333,2165
ZWRQ,Ruoqiang Loulan Airport,ZWRQ,RQA,Ruoqiang County,CN,88.008333,38.974722,2920
ZWS,Stuttgart Railway Station,,ZWS,Stuttgart,DE,48.783611,9.181667,200
ZWSC,Shache Airport,ZWSC,QSZ,Yarkant,CN,38.245000,77.060000,4232
ZWSH,Kashgar Airport,ZWSH,KHG,Kashgar,CN,39.542900,76.019997,4529
ZWTC,Tacheng Airport,ZWTC,TCG,Tacheng,CN,46.672500,83.340833,1982
ZWTK,Tashkurgan Khunjerab Airport,ZWTK,HQL,"Kashgar, Xinjiang",CN,37.654583,75.292122,10690
ZWTL,Turpan Jiaohe Airport,ZWTL,TLQ,"Turpan, Xinjiang",CN,43.030556,89.100556,925
ZWTN,Hotan Airport,ZWTN,HTN,Hotan,CN,37.038502,79.864899,4672
ZWTS,Tumxuk Tangwangcheng Airport,ZWTS,TWC,"Tumxuk, Xinjiang Uyghur Region",CN,39.880556,78.990000,3570
ZWWW,Ürümqi Tianshan International Airport,ZWWW,URC,Ürümqi,CN,43.907101,87.474197,2125
ZWYN,Yining Airport,ZWYN,YIN,Yining,CN,43.955800,81.330300,0
ZWYT,Yutian Wanfang Airport,ZWYT,YTW,"Yutian, Xinjiang",CN,36.810833,81.780833,3281
ZWZS,Zhaosu Tianma Airport,ZWZS,ZFL,"Ili, Xinjiang",CN,43.089670,81.228750,5705
