Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
ZPBS,Baoshan Yunrui Airport,ZPBS,BSD,"Baoshan, Yunnan",CN,25.053333,99.168333,5453
ZPCW,Cangyuan Washan Airport,ZPCW,CWJ,Cangyuan,CN,23.275019,99.372272,5906
ZPDL,Dali Airport,ZPDL,DLU,Dali City,CN,25.651111,100.318333,7050
ZPDQ,Diqing Airport,ZPDQ,DIG,Shangri-La,CN,27.793600,99.677200,0
ZPJH,Xishuangbanna Gasa Airport,ZPJH,JHG,Jinghong,CN,21.973900,100.760002,1815
ZPJM,Lancang Jingmai Airport,ZPJM,JMJ,Lancang Lahu,CN,22.415833,99.786389,4350
ZPLC,Lincang Airport,ZPLC,LNJ,Lincang,CN,23.738333,100.025000,6230
ZPLJ,Lijiang Airport,ZPLJ,LJG,Lijiang,CN,26.883333,100.233330,7923
ZPMS,Dehong Mangshi Airport,ZPMS,LUM,Mangshi in Dehong,CN,24.401100,98.531700,2877
ZPNL,Ninglang Luguhu Airport,ZPNL,NLH,Hongqiao,CN,27.543806,100.757389,10804
ZPPP,Kunming Changshui International Airport,ZPPP,KMG,Kunming,CN,25.105000,102.941667,6903
ZPSM,Pu'er Simao Airport,ZPSM,SYM,Pu'er,CN,22.796806,100.959028,4255
ZPTC,Tengchong Tuofeng Airport,ZPTC,TCZ,Tengchong,CN,24.938056,98.485833,6250
ZPWS,Wenshan Puzhehei Airport,ZPWS,WNH,Wenshan City,CN,23.563611,104.333611,5217
ZPZT,Zhaotong Airport,ZPZT,ZAT,Zhaotong,CN,27.327778,103.756667,6397
