Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
ZMAH,Arvaikheer Airport,ZMAH,AVK,Arvaikheer,MN,46.250301,102.802002,5932
ZMAT,Altai Airport,ZMAT,LTI,Altai,MN,46.376400,96.221100,7260
ZMBD,Binder Airport,ZMBD,,Binder,MN,48.606701,110.608002,3422
ZMBH,Bayankhongor Airport,ZMBH,BYN,Bayankhongor,MN,46.163300,100.704002,6085
ZMBN,Bulgan Airport,ZMBN,UGA,Bulgan,MN,48.855000,103.475998,4311
ZMBR,Bulagtai Resort Airport,ZMBR,UGT,Umnugobitour,MN,43.749304,104.114985,4659
ZMCK,Chinggis Khaan International Airport,ZMCK,UBN,Ulaanbaatar,MN,47.651581,106.821772,4482
ZMDA,Dadal Airport,ZMDA,,Dadal,MN,49.012400,111.509000,3220
ZMDN,Donoi Airport,ZMDN,ULZ,Uliastai,MN,47.709300,96.525800,5800
ZMDZ,Dalanzadgad Airport,ZMDZ,DLZ,Dalanzadgad,MN,43.591702,104.430000,4787
ZMHU,Khujirt Airport,ZMHU,HJT,Khujirt,MN,46.925800,102.773003,5522
ZMKD,Khovd Airport,ZMKD,HVD,Khovd,MN,47.954102,91.628197,4898
ZMMN,Mörön Airport,ZMMN,MXV,Mörön,MN,49.663300,100.098999,4272
ZMTG,Tselserleg Airport,ZMTG,TSZ,Tselserleg,MN,47.465440,101.477550,5530
ZMTL,Tosontsengel Airport,ZMTL,TNZ,Tosontsengel,MN,48.738870,98.294100,5610
ZMUB,Chinggis Khaan International Airport,ZMUB,ULN,Ulan Bator,MN,47.843102,106.766998,4364
