Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
KI06,City of Tulia-Swisher County Municipal Airport,KI06,,Tulia,US,34.566799,-101.780998,3503
KI10,Noble County Airport,KI10,,Caldwell,US,39.800999,-81.536301,879
KI12,Sidney Municipal Airport,KI12,,Sidney,US,40.241402,-84.150902,1044
KI16,Kee Field,KI16,,Pineville,US,37.600399,-81.559303,1783
KI17,Piqua Airport-Hartzell Field,KI17,,Piqua,US,40.164700,-84.308403,994
KI18,Jackson County Airport,KI18,,Ravenswood,US,38.929798,-81.819504,758
KI22,Randolph County Airport,KI22,,Winchester,US,40.168900,-84.925697,1119
KI23,Fayette County Airport,KI23,,Washington Court House,US,39.570400,-83.420502,980
KI34,Greensburg Municipal Airport,KI34,,Greensburg,US,39.326900,-85.522499,912
KI35,Tucker Guthrie Memorial Airport,KI35,,Harlan,US,36.859299,-83.358498,1551
KI39,Madison Airport,KI39,,Richmond,US,37.630798,-84.332298,1002
KI40,Richard Downing Airport,KI40,,Coshocton,US,40.309200,-81.853401,979
KI43,James A Rhodes Airport,KI43,,Jackson,US,38.981400,-82.577904,726
KI50,Stanton Airport,KI50,,Stanton,US,37.850101,-83.845802,651
KI53,Liberty Casey County Airport,KI53,,Liberty,US,37.309502,-85.058800,1040
KI54,Mad River Inc Airport,KI54,,Tremont City,US,40.020100,-83.828499,958
KI58,Santa Rosa Route 66 Airport,KI58,,Santa Rosa,US,34.934399,-104.642998,4792
KI63,Mount Sterling Municipal Airport,KI63,,Mount Sterling,US,39.987499,-90.804199,734
KI64,Wakeman Airport,KI64,,Wakeman,US,41.293098,-82.370697,848
KI66,Clinton Field,KI66,,Wilmington,US,39.503300,-83.862801,1033
KI67,Cincinnati West Airport,KI67,,Harrison,US,39.258900,-84.774300,584
KI68,Lebanon Warren County Airport,KI68,,Lebanon,US,39.462200,-84.251801,898
KI69,Clermont County Airport,KI69,,Batavia,US,39.078400,-84.210197,843
KI71,Morgan County Airport,KI71,,Mc Connelsville,US,39.654202,-81.803200,1000
KI73,Moraine Air Park,KI73,,Dayton,US,39.682598,-84.242996,720
KI74,Grimes Field,KI74,,Urbana,US,40.132599,-83.753403,1068
KI75,Osceola Municipal Airport,KI75,,Osceola,US,41.052200,-93.689697,1110
KI76,Peru Municipal Airport,KI76,,Peru,US,40.786301,-86.146400,779
KI86,Perry County Airport,KI86,,New Lexington,US,39.691601,-82.197800,1051
KI93,Breckinridge County Airport,KI93,,Hardinsburg,US,37.785099,-86.441902,735
KI95,Hardin County Airport,KI95,,Kenton,US,40.610699,-83.643600,1024
KIAB,Mc Connell Air Force Base,KIAB,IAB,Wichita,US,37.621899,-97.268204,1371
KIAD,Washington Dulles International Airport,KIAD,IAD,Washington,US,38.944500,-77.455803,312
