Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
KP01,Eric Marcus Municipal Airport,KP01,,Ajo,US,32.450100,-112.866997,1458
KP03,Cochise College Airport,KP03,,Douglas,US,31.371099,-109.690002,4124
KP04,Bisbee Municipal Airport,KP04,BSQ,Bisbee,US,31.364000,-109.883003,4780
KP08,Coolidge Municipal Airport,KP08,,Coolidge,US,32.935902,-111.427002,1574
KP10,Polacca Airport,KP10,,Polacca,US,35.791698,-110.422997,5573
KP13,San Carlos Apache Airport,KP13,GLB,Globe,US,33.353100,-110.667000,3261
KP14,Holbrook Municipal Airport,KP14,HBK,Holbrook,US,34.940701,-110.138000,5262
KP19,Stellar Airpark,KP19,,Chandler,US,33.298901,-111.915001,1177
KP20,Avi Suquilla Airport,KP20,,Parker,US,34.150600,-114.271004,452
KP23,Seligman Airport,KP23,,Seligman,US,35.334999,-112.887001,5235
KP29,Tombstone Municipal Airport,KP29,,Tombstone,US,31.670900,-110.023003,4743
KP33,Cochise County Airport,KP33,CWX,Willcox,US,32.245399,-109.894997,4187
KP52,Cottonwood Airport,KP52,,Cottonwood,US,34.730000,-112.035004,3550
KPAE,Snohomish County (Paine Field) Airport,KPAE,PAE,Everett,US,47.906300,-122.281998,606
KPAH,Barkley Regional Airport,KPAH,PAH,Paducah,US,37.060799,-88.773804,410
KPAM,Tyndall Air Force Base,KPAM,,Panama City,US,30.069599,-85.575401,17
KPAN,Payson Airport,KPAN,,Payson,US,34.256802,-111.338997,5157
KPAO,Palo Alto Airport of Santa Clara County,KPAO,,Palo Alto,US,37.461102,-122.114998,4
KPBF,Grider Field,KPBF,,Pine Bluff,US,34.173100,-91.935600,206
KPBG,Plattsburgh International Airport,KPBG,PBG,Plattsburgh,US,44.650902,-73.468102,234
KPBH,Price County Airport,KPBH,,Phillips,US,45.709000,-90.402496,1497
KPBI,Palm Beach International Airport,KPBI,PBI,West Palm Beach,US,26.683201,-80.095596,19
KPBX,Pike County-Hatcher Field,KPBX,,Pikeville,US,37.561798,-82.566399,1473
KPCA,Picacho Stagefield Heliport,KPCA,,Picacho,US,32.662789,-111.487970,1675
KPCM,Plant City Municipal Airport,KPCM,,Plant City,US,28.000200,-82.164200,153
KPCW,Carl R Keller Field,KPCW,,Port Clinton,US,41.516300,-82.868698,590
KPCZ,Waupaca Municipal Airport,KPCZ,,Waupaca,US,44.333302,-89.019798,840
KPDC,Prairie Du Chien Municipal Airport,KPDC,,Prairie Du Chien,US,43.019299,-91.123703,661
KPDK,DeKalb Peachtree Airport,KPDK,PDK,Atlanta,US,33.875599,-84.302002,1003
KPDT,Eastern Oregon Regional At Pendleton Airport,KPDT,,Pendleton,US,45.695099,-118.841003,1497
KPDX,Portland International Airport,KPDX,PDX,Portland,US,45.588699,-122.598000,31
KPEA,Pella Municipal Airport,KPEA,,Pella,US,41.400101,-92.945900,885
KPEO,Penn Yan Airport,KPEO,,Penn Yan,US,42.637100,-77.052902,990
KPEQ,Pecos Municipal Airport,KPEQ,,Pecos,US,31.382401,-103.511002,2613
KPEX,Paynesville Municipal Airport,KPEX,,Paynesville,US,45.372299,-94.746597,1180
KPEZ,Pleasanton Municipal Airport,KPEZ,,Pleasanton,US,28.954201,-98.519997,430
KPFN,Panama City-Bay Co International Airport,KPFN,PFN,Panama City,US,30.212099,-85.682800,20
KPGA,Page Municipal Airport,KPGA,PGA,Page,US,36.926102,-111.447998,4316
