ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
780005,B-6091,A332,Airbus,A330-243(P2F),Airbus A330-243(P2F),0,Air China Cargo,CAO,867,2007
780007,B-3013,CRJ2,Bombardier,CRJ 200ER,Bombardier CRJ 200ER,0,Jinxiang Airlines,JXX,7571,2001
780030,B-8093,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Deer Jet Beijing,BDJ,4165,2009
780034,B-8293,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Deer Jet Beijing,BDJ,4293,2012
780043,B-8295,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Deer Jet Beijing,BDJ,4274,2012
78005C,B-8303,G280,Gulfstream Aerospace,G280,Gulfstream Aerospace G280,0,Sino Jet (Beijing) Company,JBE,2025,2013
780061,B-8265,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Deer Jet Beijing,BDJ,4258,2011
780077,B-8291,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Deer Jet Beijing,BDJ,4272,2011
780078,B-5112,B738,Boeing,737-81B(BCF),Boeing 737-81B(BCF),0,Longhao Airlines,LHA,34248,2005
780079,B-5113,B738,Boeing,737-81B(BCF),Boeing 737-81B(BCF),0,JD Airlines,JDL,34250,2005
7800A8,B-8279,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Baoneng Business Aviation,BNH,4285,2012
7800CB,B-001A,C919,Comac,C-919,Comac C-919,0,Comac,,101,
780104,B-8155,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Nanshan Jet,NSJ,4154,2009
780108,B-9876,DA40,Diamond,DA-40 Diamond Star,Diamond DA-40 Diamond Star,1,Private,,40-DS030,
780117,B-3373,CRJ2,Bombardier,Challenger 850,Bombardier Challenger 850,0,Suzhou Aviation,CBW,8112,2013
78018D,B-HLM,A333,Airbus,A330-343,Airbus A330-343,0,Cathay Pacific,CPA,386,2000
78018E,B-HLN,A333,Airbus,A330-343,Airbus A330-343,0,Cathay Pacific,CPA,389,2000
78019C,B-HLT,A333,Airbus,A330 343X,Airbus A330 343X,0,Cathay Pacific,CPA,439,2001
7801A3,B-HYI,A333,Airbus,A330 343X,Airbus A330 343X,0,Cathay Pacific,CPA,479,2002
7801B1,B-HTH,A321,Airbus,A321 231,Airbus A321 231,0,Hong Kong Express Airways,HKE,1984,2003
7801B2,B-HTI,A321,Airbus,A321 231,Airbus A321 231,0,Hong Kong Express Airways,HKE,2021,2003
7801C1,B-HSL,A320,Airbus,A320 232,Airbus A320 232,0,Hong Kong Express Airways,HKE,2229,2004
7801C2,B-HSM,A320,Airbus,A320 232,Airbus A320 232,0,Hong Kong Express Airways,HKE,2238,2004
7801C6,B-LAA,A333,Airbus,A330-342,Airbus A330-342,0,Cathay Pacific,CPA,669,2005
7801C7,B-LAB,A333,Airbus,A330-342,Airbus A330-342,0,Cathay Pacific,CPA,673,2005
7801D4,B-HSN,A320,Airbus,A320 232,Airbus A320 232,0,Hong Kong Express Airways,HKE,2428,2005
780256,B-5159,B738,Boeing,737-85C(BCF)(WL),Boeing 737-85C(BCF)(WL),0,XiamenAir,CXA,35044,2006
780257,B-5160,B738,Boeing,737-85C(BCF)(WL),Boeing 737-85C(BCF)(WL),0,China Postal Airlines,CYZ,35045,2006
780258,B-5161,B738,Boeing,737-85C(BCF)(WL),Boeing 737-85C(BCF)(WL),0,China Postal Airlines,CYZ,35046,2006
780259,B-5162,B738,Boeing,737-85C(BCF)(WL),Boeing 737-85C(BCF)(WL),0,China Postal Airlines,CYZ,35047,2006
78029C,B-5179,B738,Boeing,737-86N(BCF),Boeing 737-86N(BCF),0,China Postal Airlines,CYZ,35211,2006
7802D5,B-6302,A321,Airbus,A321 231,Airbus A321 231,0,Sichuan Airlines,CSC,02936,2006
7802E4,B-5301,B738,Boeing,737NG 85C(BCF),Boeing 737NG 85C(BCF),0,China Postal Airlines,CYZ,35048,2007
7802E5,B-5302,B738,Boeing,737-85C(BCF),Boeing 737-85C(BCF),0,China Postal Airlines,CYZ,35049,2007
7802E6,B-5303,B738,Boeing,737-85C(BCF),Boeing 737-85C(BCF),0,China Postal Airlines,CYZ,35050,2007
7802E7,B-5305,B738,Boeing,737-85C(BCF)(WL),Boeing 737-85C(BCF)(WL),0,China Postal Airlines,CYZ,35051,2007
7802E8,B-5306,B738,Boeing,737NG 85C/W,Boeing 737NG 85C/W,0,China Postal Airlines,CYZ,35052,2007
7802E9,B-5307,B738,Boeing,737-85C(BCF)(WL),Boeing 737-85C(BCF)(WL),0,China Postal Airlines,CYZ,35053,2007
780300,B-6083,A333,Airbus,A330 343E,Airbus A330 343E,0,China Eastern Airlines,CES,830,2007
780312,B-8161,GLF4,Gulfstream Aerospace,G450,Gulfstream Aerospace G450,0,Nanshan Jet,NSJ,4238,2010
78035E,B-3006,CRJ2,Bombardier,CRJ 200ER,Bombardier CRJ 200ER,0,Jiangsu Jet,JSU,7443,2000
780361,B-3007,CRJ2,Bombardier,CRJ 200ER,Bombardier CRJ 200ER,0,Jiangsu Jet,JSU,7498,2001
780362,B-3008,CRJ2,Bombardier,CRJ-200ER,Bombardier CRJ-200ER,0,Jiangsu Jet,JSU,7512,2001
780363,B-3009,CRJ2,Bombardier,CRJ 200ER,Bombardier CRJ 200ER,0,Jiangsu Jet,JSU,7522,2001
780364,B-5335,B738,Boeing,737-8FH(BCF),Boeing 737-8FH(BCF),0,JD Airlines,JDL,35097,2007
780366,B-5333,B738,Boeing,737NG 8FH/W,Boeing 737NG 8FH/W,0,JD Airlines,JDL,35096,2007
78037B,B-6093,A332,Airbus,A330-243(P2F),Airbus A330-243(P2F),0,Air China Cargo,CAO,884,2007
78037D,B-8169,A320,Airbus,A320-214,Airbus A320-214,0,Beijing Capital Airlines,CBJ,6730,2015
780394,B-3098,E35L,Embraer,Legacy 650,Embraer Legacy 650,0,Future Air,FJT,14501155,2012
7803B3,B-8091,GLF4,Gulfstream Aerospace,GIV,Gulfstream Aerospace GIV,0,Deer Jet Beijing,BDJ,1144,1990
7803C8,B-8027,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,0,Shanghai Deer Jet Company,DER,063,2009
7803E6,B-6096,A333,Airbus,A330 343E,Airbus A330 343E,0,China Eastern Airlines,CES,862,2007
780408,B-5345,B738,Boeing,737NG 86N/W,Boeing 737NG 86N/W,0,Ruili Airlines,RLH,35215,2007
78044E,B-6115,A332,Airbus,A330-243(P2F),Airbus A330-243(P2F),0,Air China Cargo,CAO,909,2008
780450,B-6113,A332,Airbus,A330-243(P2F),Airbus A330-243(P2F),0,Air China Cargo,CAO,890,2007
78046D,B-6112,A333,Airbus,A330-343(P2F),Airbus A330-343(P2F),0,Sichuan Airlines,CSC,937,2008
7804C6,B-2071,B77L,Boeing,777 F1B,Boeing 777 F1B,0,China Southern Cargo,CSN,37309,2009
7804C7,B-2072,B77L,Boeing,777 F1B,Boeing 777 F1B,0,China Southern Airlines Cargo,CSG,37310,2009
7804CF,B-7695,CRJ2,Bombardier,CRJ 200ER,Bombardier CRJ 200ER,0,ZYB Lily Jet,MZT,7268,
7804D3,B-6186,A318,Airbus,A318-112(CJ) Elite,Airbus A318-112(CJ) Elite,0,Business Aviation Asia,UNA,3333,2007
780531,B-5137,B738,Boeing,737-84P(BCF),Boeing 737-84P(BCF),0,Longhao Airlines,LHA,32606,2005
78053D,B-000C,A19N,Airbus,A319-153N,Airbus A319-153N,0,Airbus Industrie,AIB,,
78053E,B-000D,A20N,Airbus,A320-271N,Airbus A320-271N,0,Airbus Industrie,AIB,,
78053F,B-000E,A20N,Airbus,A320-251N,Airbus A320-251N,0,Airbus Industrie,AIB,,
780540,B-000F,A20N,Airbus,A320-251N,Airbus A320-251N,0,Airbus Industrie,AIB,,
780541,B-000G,A20N,Airbus,A320-271N,Airbus A320-271N,0,Airbus Industrie,AIB,,
780542,B-000H,A20N,Airbus,A320-251N,Airbus A320-251N,0,Airbus Industrie,AIB,,
780543,B-000J,A20N,Airbus,A320-251N,Airbus A320-251N,0,Airbus Industrie,AIB,,
780544,B-000K,A20N,Airbus,A320-271N,Airbus A320-271N,0,Airbus Industrie,AIB,,
780545,B-000L,A20N,Airbus,A320-251N,Airbus A320-251N,0,Airbus Industrie,AIB,,
780546,B-000M,A20N,Airbus,A320-251N,Airbus A320-251N,0,Airbus Industrie,AIB,,
780547,B-000N,A19N,Airbus,A319-153N,Airbus A319-153N,0,Airbus Industrie,AIB,,
780548,B-000P,A20N,Airbus,A320-251N,Airbus A320-251N,0,Airbus Industrie,AIB,,
780549,B-000Q,A21N,Airbus,A321-271NX,Airbus A321-271NX,0,Airbus Industrie,AIB,,
78054A,B-000R,A20N,Airbus,A320neo,Airbus A320neo,0,Airbus Industrie,AIB,,
78054B,B-000S,A21N,Airbus,A321-253NX,Airbus A321-253NX,0,Airbus Industrie,AIB,,
78054C,B-000T,A20N,Airbus,A320-251N,Airbus A320-251N,0,Airbus Industrie,AIB,,
