Code,Name,ICAO,IATA,Location,CountryISO2,Latitude,Longitude,AltitudeFeet
BIAE,Arngerðareyri Airport,BIAE,,Arngerðareyri,IS,65.904701,-22.363300,20
BIAL,Álftaver Airport,BIAL,,Álftaver,IS,63.540001,-18.449400,160
BIAR,Akureyri Airport,BIAR,AEY,Akureyri,IS,65.660004,-18.072701,6
BIBA,Bakki Airport,BIBA,,Bakki,IS,63.556099,-20.137501,45
BIBD,Bildudalur Airport,BIBD,BIU,Bildudalur,IS,65.641296,-23.546200,18
BIBF,Borgarfjörður eystri Airport,BIBF,BGJ,Borgarfjörður eystri,IS,65.516403,-13.805000,80
BIBI,Baeir Airport,BIBI,,Baeir,IS,66.099998,-22.566999,60
BIBK,Bakkafjörður Airport,BIBK,BJD,Bakkafjörður,IS,66.021896,-14.824400,14
BIBL,Hjaltabakki Airport,BIBL,BLO,Blönduós,IS,65.644997,-20.287500,131
BIBR,Búðardalur Airport,BIBR,BQD,Búðardalur,IS,65.075302,-21.800301,131
BIBV,Breiðdalsvík Airport,BIBV,BXV,Breiðdalsvík,IS,64.790001,-14.022800,8
BIDA,Dagverðará Airport,BIDA,,Dagverðará,IS,64.745003,-23.727200,130
BIDV,Djúpivogur Airport,BIDV,DJU,Djúpivogur,IS,64.644203,-14.282800,9
BIEG,Egilsstaðir Airport,BIEG,EGS,Egilsstaðir,IS,65.283302,-14.401400,76
BIEH,Einholtsmelar Airport,BIEH,,Einholtsmelar,IS,64.250000,-20.299999,361
BIFF,Fáskrúðsfjörður Airport,BIFF,FAS,Fáskrúðsfjörður,IS,64.931702,-14.060600,15
BIFL,Flúðir Airport,BIFL,,Flúðir,IS,64.142799,-20.326099,270
BIFM,Fagurhólsmýri Airport,BIFM,FAG,Fagurhólsmýri,IS,63.874699,-16.641100,56
BIFZ,Forsaeti Airport,BIFZ,,Forsaeti,IS,63.849998,-20.716999,32
BIGE,Geysir Airport,BIGE,,Geysir,IS,64.310799,-20.270599,350
BIGF,Grundarfjörður Airport,BIGF,GUU,Grundarfjörður,IS,64.991402,-23.224701,17
BIGH,Gunnarsholt Airport,BIGH,,Gunnarsholt,IS,63.853298,-20.262800,200
BIGJ,Gjögur Airport,BIGJ,GJR,Gjögur,IS,65.995300,-21.326900,83
BIGR,Grímsey Airport,BIGR,GRY,Grímsey,IS,66.545800,-18.017300,66
BIGS,Grímsstaðir Airport,BIGS,,Grímsstaðir,IS,65.632500,-16.148300,1279
