ICAO,Manufacturer,Model,Engines,EngineTypeCode,EnginePlacementCode,SpeciesCode,WakeTurbulenceCode,IsActive
NG5,BRM Aero,Bristell RG,1,P,,L,L,1
NG5,BRM Aero,Bristell S-LSA,1,P,,L,L,1
NG5,BRM Aero,Bristell TDO,1,P,,L,L,1
NG5,BRM Aero,Bristell UL,1,P,,L,L,1
NG5,BRM Aero,Bristell XL8,1,P,,L,L,1
NG5,BRM Aero,Bristell,1,P,,L,L,0
NG5,BRM Aero,NG-5 Bristell,1,P,,L,L,0
NH90,Australian Aerospace,MRH-90,2,T,,H,M,1
NH90,NHI,Caïman,2,T,,H,M,1
NH90,NHI,Hkp 14,2,T,,H,M,1
NH90,NHI,MRH-90,2,T,,H,M,1
NH90,NHI,NH-90,2,T,,H,M,1
NH90,NHI,NH-90 Caïman,2,T,,H,M,1
NH90,Patria,Hkp 14,2,T,,H,M,1
NH90,Patria,NH-90,2,T,,H,M,1
NH90,NHI,Caiman,2,T,,H,M,0
NH90,NHI,NH-90 Caiman,2,T,,H,M,0
NHCO,New Horizons,01 Colibri,1,P,,L,L,1
NHCO,New Horizons,Colibri,1,P,,L,L,1
NI28,Nieuport,28 Replica,1,P,,L,L,1
NIBB,Aviamilano,F-14 Nibbio,1,P,,L,L,1
NIBB,Aviamilano,Nibbio,1,P,,L,L,1
NIM,BAE Systems,Nimrod,4,J,,L,M,0
NIMB,Schempp-Hirth,Nimbus 2M,1,P,,L,L,1
NIMB,Schempp-Hirth,Nimbus 3DM,1,P,,L,L,1
NIMB,Schempp-Hirth,Nimbus 3DT,1,P,,L,L,1
NIMB,Schempp-Hirth,Nimbus 3T,1,P,,L,L,1
NIMB,Schempp-Hirth,Nimbus 4DLM,1,P,,L,L,1
NIMB,Schempp-Hirth,Nimbus 4DLT,1,P,,L,L,1
NIMB,Schempp-Hirth,Nimbus 4DM,1,P,,L,L,1
NIMB,Schempp-Hirth,Nimbus 4DT,1,P,,L,L,1
NIMB,Schempp-Hirth,Nimbus 4M,1,P,,L,L,1
NIMB,Schempp-Hirth,Nimbus 4T,1,P,,L,L,1
NIPR,Avions Fairey,Nipper,1,P,,L,L,1
NIPR,Avions Fairey,T-66 Nipper,1,P,,L,L,1
NIPR,Cobelavia,D-158 Nipper,1,P,,L,L,1
NIPR,Cobelavia,Nipper,1,P,,L,L,1
NIPR,Nipper,Nipper,1,P,,L,L,1
NIPR,Nipper,T-66 Nipper,1,P,,L,L,1
NIPR,Slingsby,Nipper,1,P,,L,L,1
NIPR,Slingsby,T-66 Nipper,1,P,,L,L,1
NIPR,Tipsy,Nipper,1,P,,L,L,1
NIPR,Tipsy,T-66 Nipper,1,P,,L,L,1
NM5,NAL,NM-5,1,P,,L,L,1
NMCU,ENAER,ECH-02 Namcu,1,P,,L,L,1
NMCU,ENAER,Namcu,1,P,,L,L,1
NMCU,Euro-Enaer,Eaglet,1,P,,L,L,1
NMCU,Euro-Enaer,EE-10 Eaglet,1,P,,L,L,1
NNJA,Best Off,Nynja,1,P,,L,L,1
NOMA,GAF,Floatmaster,2,T,,L,L,1
NOMA,GAF,Missionmaster,2,T,,L,L,1
NOMA,GAF,N-2 Nomad,2,T,,L,L,1
NOMA,GAF,N-22 Floatmaster,2,T,,L,L,1
NOMA,GAF,N-22 Missionmaster,2,T,,L,L,1
NOMA,GAF,N-22 Nomad,2,T,,L,L,1
NOMA,GAF,N-22 Searchmaster,2,T,,L,L,1
NOMA,GAF,N-24 Nomad,2,T,,L,L,1
NOMA,GAF,Nomad,2,T,,L,L,1
NOMA,GAF,Searchmaster,2,T,,L,L,1
NORA,Nord,2501 Noratlas,2,P,,L,M,1
NORA,Nord,Noratlas,2,P,,L,M,1
NORA,Nordflug,2501 Noratlas,2,P,,L,M,1
NORA,Nordflug,Noratlas,2,P,,L,M,1
NORS,CCF,Norseman,1,P,,L,L,1
NORS,Noorduyn,C-64 Norseman,1,P,,L,L,1
NORS,Noorduyn,JA Norseman,1,P,,L,L,1
NORS,Noorduyn,Norseman,1,P,,L,L,1
NORS,Noorduyn,UC-64 Norseman,1,P,,L,L,1
NPOR,Redfern,Nieuport 17,1,P,,L,L,1
NPOR,Redfern,Nieuport 24,1,P,,L,L,1
NSTR,Custom Flight,North Star,1,P,,L,L,1
NT10,NuWaco,T-10,1,P,,L,L,1
NXT,Nemesis,NXT,1,P,,L,L,1
NXTE,Electroflight,NXTE,1,E,,L,L,1
