ICAO,Manufacturer,Model,Engines,EngineTypeCode,EnginePlacementCode,SpeciesCode,WakeTurbulenceCode,IsActive
S2P,Grumman,S2F Tracker,2,P,,L,M,1
S2P,Grumman,Tracker,2,P,,L,M,1
S2T,Conair,Turbo Firecat,2,T,,L,M,1
S2T,Grumman,S-2 Turbo Tracker,2,T,,L,M,1
S2T,Grumman,Turbo Tracker,2,T,,L,M,1
S2T,IAI,S-2UP Turbo Tracker,2,T,,L,M,1
S2T,IAI,Turbo Tracker,2,T,,L,M,1
S2T,IMP,P-16 Turbo Tracker,2,T,,L,M,1
S2T,IMP,S-2 Turbo Tracker,2,T,,L,M,1
S2T,IMP,Turbo Tracker,2,T,,L,M,1
S2T,Marsh,TS-2F Turbo Tracker,2,T,,L,M,1
S2T,Marsh,Turbo Tracker,2,T,,L,M,1
S3,Lockheed,L-394 Viking,2,J,,L,M,1
S3,Lockheed,S-3 Viking,2,J,,L,M,1
S3,Lockheed,Viking,2,J,,L,M,1
S3,Lockheed,ES-3 Viking,2,J,,L,M,0
S3,Lockheed,US-3 Viking,2,J,,L,M,0
S32E,Schleicher,ASG-32EL,1,E,,L,L,0
S32M,Schleicher,ASG-32Mi,1,P,,L,L,0
S330,Schweizer,269D 330,1,T,,H,L,1
S330,Schweizer,269D 333,1,T,,H,L,1
S330,Schweizer,330,1,T,,H,L,1
S330,Schweizer,333,1,T,,H,L,1
S330,Shanghai Sikorsky,Shen 4,1,T,,H,L,1
S330,Sikorsky,S-333,1,T,,H,L,1
S355,Scaled,355 Firebird,1,P,,L,L,1
S355,Scaled,Firebird,1,P,,L,L,1
S360,Aerospatiale,Dauphin,1,T,,H,L,1
S360,Aerospatiale,SA-360 Dauphin,1,T,,H,L,1
S360,Aerospatiale,SA-361 Dauphin,1,T,,H,L,1
S37,Sukhoi,Berkut,2,J,,L,M,1
S37,Sukhoi,S-37 Berkut,2,J,,L,M,1
S37,Sukhoi,Su-47 Berkut,2,J,,L,M,1
S38,Sikorsky,S-38 Replica,2,P,,A,L,1
S39,Sikorsky,S-39,1,P,,A,L,1
S4,Arctic,Privateer,1,P,,L,L,1
S4,Arctic,S-4 Privateer,1,P,,L,L,1
S400,SGAU,Kapitan,2,P,,S,L,1
S400,SGAU,S-400 Kapitan,2,P,,S,L,1
S434,Sikorsky,S-434,1,T,,H,L,1
S45,Partenair,Mystere,1,P,,L,L,1
S45,Partenair,S-45 Mystere,1,P,,L,L,1
S450,Aero-East-Europe,SILA-450,1,P,,L,L,1
S51,Sikorsky,H-5,1,P,,H,L,1
S51,Sikorsky,HO3S,1,P,,H,L,1
S51,Sikorsky,R-5,1,P,,H,L,1
S51,Sikorsky,S-51,1,P,,H,L,1
S51D,Stewart,S-51D,1,P,,L,L,1
S52,Sikorsky,HO5S,1,P,,H,L,1
S52,Sikorsky,S-52,1,P,,H,L,1
S52,VAT,Hummingbird,1,P,,H,L,1
S55P,Sikorsky,CH-19,1,P,,H,L,1
S55P,Sikorsky,Chickasaw,1,P,,H,L,1
S55P,Sikorsky,H-19,1,P,,H,L,1
S55P,Sikorsky,H-19 Chickasaw,1,P,,H,L,1
S55P,Sikorsky,HH-19,1,P,,H,L,1
S55P,Sikorsky,HO4S,1,P,,H,L,1
S55P,Sikorsky,HRS,1,P,,H,L,1
S55P,Sikorsky,S-55,1,P,,H,L,1
S55P,Sikorsky,S-55A,1,P,,H,L,1
S55P,Sikorsky,S-55C,1,P,,H,L,1
S55P,Sikorsky,UH-19,1,P,,H,L,1
S55P,Sikorsky,UH-19 Chickasaw,1,P,,H,L,1
S55T,Sikorsky,S-55T,1,T,,H,L,1
S55T,VAT,Elite,1,T,,H,L,1
S55T,Westland,Whirlwind 3,1,T,,H,L,1
S55T,Westland,WS-55 Whirlwind 3,1,T,,H,L,1
S58P,Sikorsky,CH-34 Chocktaw,1,P,,H,L,1
S58P,Sikorsky,Chocktaw,1,P,,H,L,1
S58P,Sikorsky,HH-34 Seahorse,1,P,,H,L,1
S58P,Sikorsky,HSS-1 Seabat,1,P,,H,L,1
S58P,Sikorsky,HUS Seahorse,1,P,,H,L,1
S58P,Sikorsky,S-58,1,P,,H,L,1
S58P,Sikorsky,S-58B,1,P,,H,L,1
S58P,Sikorsky,S-58C,1,P,,H,L,1
S58P,Sikorsky,S-58D,1,P,,H,L,1
S58P,Sikorsky,Seabat,1,P,,H,L,1
S58P,Sikorsky,Seahorse,1,P,,H,L,1
S58P,Sikorsky,SH-34 Seabat,1,P,,H,L,1
S58P,Sikorsky,UH-34 Seahorse,1,P,,H,L,1
S58P,Sud,S-58,1,P,,H,L,1
S58T,Sikorsky,S-58DT,1,T,,H,L,1
S58T,Sikorsky,S-58ET,1,T,,H,L,1
S58T,Sikorsky,S-58T,1,T,,H,L,1
S6,Stemme,S-6,1,P,,L,L,1
S601,Aerospatiale,Corvette,2,J,,L,L,1
S601,Aerospatiale,SN-601 Corvette,2,J,,L,L,1
S61,Agusta,AS-61A,2,T,,H,M,1
S61,Agusta,AS-61N,2,T,,H,M,1
S61,Agusta,ASH-61,2,T,,H,M,1
S61,Agusta,SH-3,2,T,,H,M,1
S61,Helipro,S-61 Shortsky,2,T,,H,M,1
S61,Helipro,Shortsky,2,T,,H,M,1
S61,Mitsubishi,HSS-2,2,T,,H,M,1
S61,Mitsubishi,S-61A,2,T,,H,M,1
S61,Mitsubishi,S-61B,2,T,,H,M,1
S61,Sikorsky,CH-124 Sea King,2,T,,H,M,1
S61,Sikorsky,HSS-2 Sea King,2,T,,H,M,1
S61,Sikorsky,Nuri,2,T,,H,M,1
S61,Sikorsky,S-61A,2,T,,H,M,1
S61,Sikorsky,S-61A Nuri,2,T,,H,M,1
S61,Sikorsky,S-61B,2,T,,H,M,1
S61,Sikorsky,S-61D,2,T,,H,M,1
S61,Sikorsky,S-61L,2,T,,H,M,1
S61,Sikorsky,S-61N,2,T,,H,M,1
S61,Sikorsky,Sea King,2,T,,H,M,1
S61,Sikorsky,SH-3 Sea King,2,T,,H,M,1
S61,Sikorsky,UH-3 Sea King,2,T,,H,M,1
S61,Sikorsky,VH-3 Sea King,2,T,,H,M,1
S61,United Canada,CH-124 Sea King,2,T,,H,M,1
S61,United Canada,Sea King,2,T,,H,M,1
S61,Westland,Commando,2,T,,H,M,1
S61,Westland,Sea King,2,T,,H,M,1
S61,Westland,WS-61 Commando,2,T,,H,M,1
S61,Westland,WS-61 Sea King,2,T,,H,M,1
S61R,Agusta,AS-61R,2,T,,H,M,1
S61R,Agusta,HH-3,2,T,,H,M,1
S61R,Sikorsky,CH-3,2,T,,H,M,1
S61R,Sikorsky,HH-3,2,T,,H,M,1
S61R,Sikorsky,HH-3 Pelican,2,T,,H,M,1
S61R,Sikorsky,Pelican,2,T,,H,M,1
S61R,Sikorsky,S-61R,2,T,,H,M,1
S62,Sikorsky,HH-52 Seaguard,1,T,,H,L,1
S62,Sikorsky,S-62,1,T,,H,L,1
S62,Sikorsky,Seaguard,1,T,,H,L,1
S64,Sikorsky,CH-54 Tarhe,2,T,,H,M,1
S64,Sikorsky,S-64 Skycrane,2,T,,H,M,1
S64,Sikorsky,Skycrane,2,T,,H,M,1
S64,Sikorsky,Tarhe,2,T,,H,M,1
S65C,Aerospatiale,Dauphin 2 (SA-365C),2,T,,H,L,1
S65C,Aerospatiale,SA-365C Dauphin 2,2,T,,H,L,1
S76,Keystone,S-76,2,T,,H,L,1
S76,Sikorsky,AUH-76,2,T,,H,L,1
S76,Sikorsky,Eagle,2,T,,H,L,1
S76,Sikorsky,H-76 Eagle,2,T,,H,L,1
S76,Sikorsky,S-76,2,T,,H,L,1
S76,Sikorsky,S-76 Spirit,2,T,,H,L,1
S76,Sikorsky,Spirit,2,T,,H,L,1
S900,SIPA,S-901,1,P,,L,L,1
S900,SIPA,S-902,1,P,,L,L,1
S900,SIPA,S-903,1,P,,L,L,1
S900,SIPA,S-904,1,P,,L,L,1
S92,Sikorsky,CH-148 Cyclone,2,T,,H,M,1
S92,Sikorsky,Cyclone,2,T,,H,M,1
S92,Sikorsky,H-92 Superhawk,2,T,,H,M,1
S92,Sikorsky,Helibus,2,T,,H,M,1
S92,Sikorsky,S-92 Helibus,2,T,,H,M,1
S92,Sikorsky,Superhawk,2,T,,H,M,1
S97,Sikorsky,Raider,1,T,,H,L,1
S97,Sikorsky,S-97 Raider,1,T,,H,L,1
SA02,K & S,Cavalier (SA-102.5),1,P,,L,L,1
SA02,K & S,SA-102.5 Cavalier,1,P,,L,L,1
SA03,K & S,Cavalier (SA-103),1,P,,L,L,1
SA03,K & S,SA-103 Cavalier,1,P,,L,L,1
SA04,K & S,Cavalier (SA-104),1,P,,L,L,1
SA04,K & S,SA-104 Cavalier,1,P,,L,L,1
SA05,K & S,SA-105 Super Cavalier,1,P,,L,L,1
SA05,K & S,Super Cavalier,1,P,,L,L,1
SA10,Stolp,SA-100 Starduster,1,P,,L,L,1
SA10,Stolp,Starduster,1,P,,L,L,1
SA11,Stits,Playmate,1,P,,L,L,1
SA11,Stits,SA-11 Playmate,1,P,,L,L,1
SA2,ICP,Rampage,1,P,,L,L,1
SA2,ICP,SA-2 Rampage,1,P,,L,L,1
SA2,ICP,SA-2 Vimana,1,P,,L,L,1
SA2,ICP,Vimana,1,P,,L,L,1
SA20,Beriev,SA-20,1,P,,A,L,1
SA3,Stits,Playboy,1,P,,L,L,1
SA3,Stits,SA-3 Playboy,1,P,,L,L,1
SA30,Stolp,SA-300 Starduster Too,1,P,,L,L,1
SA30,Stolp,Starduster Too,1,P,,L,L,1
SA37,Schweizer,Condor,1,P,,L,L,1
SA37,Schweizer,RG-8 Condor,1,P,,L,L,1
SA37,Schweizer,SA-2-37 Condor,1,P,,L,L,1
SA38,Schweizer,RU-38A Twin Condor,2,P,,L,L,1
SA38,Schweizer,SA-2-38A Twin Condor,2,P,,L,L,1
SA38,Schweizer,Twin Condor (piston),2,P,,L,L,1
SA50,Stolp,SA-500 Starlet,1,P,,L,L,1
SA50,Stolp,Starlet,1,P,,L,L,1
SA6,Stits,Flut-R-Bug,1,P,,L,L,1
SA6,Stits,SA-6 Flut-R-Bug,1,P,,L,L,1
SA6E,Sreya,Envoy,1,T,,L,L,1
SA6E,Sreya,SA-6 Envoy,1,T,,L,L,1
SA7,Stits,SA-7 Sky-Coupe,1,P,,L,L,1
SA7,Stits,Sky-Coupe,1,P,,L,L,1
SA70,Stolp,Acroduster,1,P,,L,L,1
SA70,Stolp,SA-700 Acroduster,1,P,,L,L,1
SA75,Stolp,Acroduster Too,1,P,,L,L,1
SA75,Stolp,SA-750 Acroduster Too,1,P,,L,L,1
SA8T,Schweizer,RU-38B Twin Condor,2,T,,L,L,1
SA8T,Schweizer,SA-2-38B Twin Condor,2,T,,L,L,1
SA8T,Schweizer,Twin Condor (turbine),2,T,,L,L,1
SAB2,Arnet Pereyra,Sabre 2,1,P,,L,L,1
SAB2,Keuthan,Sabre 2,1,P,,L,L,1
SABA,Paravar Pars,Saba,1,P,,L,L,1
SACE,Ace,Super Ace,1,P,,L,L,1
SACE,Acro Sport,Super Ace,1,P,,L,L,1
SACE,Corben,Super Ace,1,P,,L,L,1
SACE,Pober,Super Ace,1,P,,L,L,1
SACR,Barry Smith,Acro Advanced,1,P,,L,L,1
SAFF,Halsted,Saffire,1,P,,L,L,1
SAH1,FLS,Sprint,1,P,,L,L,1
SAH1,Trago Mills,SAH-1,1,P,,L,L,1
SAKO,Rans,S-10 Sakota,1,P,,L,L,1
SAKO,Rans,Sakota,1,P,,L,L,1
SALB,Skygear,Albatross,1,P,,L,L,1
SAM,Sam Aircraft,Sam,1,P,,L,L,1
SAND,Short,S-25 Sandringham,4,P,,S,M,1
SAND,Short,Sandringham,4,P,,S,M,1
SAPH,Piel,CP-1320 Saphir,1,P,,L,L,1
SAPH,Piel,Saphir,1,P,,L,L,1
SARA,NAL,Saras,2,T,,L,L,0
SASH,Shark Aircraft,Shark,2,P,,L,L,1
SASP,Supermarine Aircraft,Spitfire Mk25,1,P,,L,L,1
SASP,Supermarine Aircraft,Spitfire Mk26,1,P,,L,L,1
SASY,ProTech,ProStar,1,P,,L,L,1
SASY,ProTech,PT-2 ProStar,1,P,,L,L,1
SASY,ProTech,PT-2 Sassy,1,P,,L,L,1
SASY,ProTech,Sassy,1,P,,L,L,1
SATA,CASA,HA-220 Super Saeta,2,J,,L,L,1
SATA,CASA,Super Saeta,2,J,,L,L,1
SATA,Hispano,HA-200 Saeta,2,J,,L,L,1
SATA,Hispano,HA-220 Super Saeta,2,J,,L,L,1
SATA,Hispano,Saeta,2,J,,L,L,1
SATA,Hispano,Super Saeta,2,J,,L,L,1
SAVA,Sadler,Vampire,1,P,,L,L,1
SAVG,Alms,Callao,1,P,,L,L,1
SAVG,Russo,Savage,1,P,,L,L,1
SAVG,Zlin Aviation,Savage,1,P,,L,L,1
SB05,SAAB,105,2,J,,L,L,1
SB05,SAAB,Sk60,2,J,,L,L,1
SB20,SAAB,2000,2,T,,L,M,1
SB29,SAAB,29,1,J,,L,M,1
SB29,SAAB,J29,1,J,,L,M,1
SB32,SAAB,32 Lansen,1,J,,L,M,1
SB32,SAAB,J32 Lansen,1,J,,L,M,1
SB32,SAAB,Lansen,1,J,,L,M,1
SB35,SAAB,35 Draken,1,J,,L,M,1
SB35,SAAB,Draken,1,J,,L,M,1
SB35,SAAB,F-35 Draken,1,J,,L,M,1
SB35,SAAB,J35 Draken,1,J,,L,M,1
SB35,SAAB,RF-35 Draken,1,J,,L,M,1
SB35,SAAB,Sk35 Draken,1,J,,L,M,1
SB35,SAAB,TF-35 Draken,1,J,,L,M,1
SB35,Valmet,35 Draken,1,J,,L,M,1
SB35,Valmet,Draken,1,J,,L,M,1
SB37,SAAB,37 Viggen,1,J,,L,M,1
SB37,SAAB,AJ37 Viggen,1,J,,L,M,1
SB37,SAAB,AJS37 Viggen,1,J,,L,M,1
SB37,SAAB,JA37 Viggen,1,J,,L,M,1
SB37,SAAB,SF37 Viggen,1,J,,L,M,1
SB37,SAAB,SH37 Viggen,1,J,,L,M,1
SB37,SAAB,Sk37 Viggen,1,J,,L,M,1
SB37,SAAB,Viggen,1,J,,L,M,1
SB39,SAAB,39 Gripen,1,J,,L,M,1
SB39,SAAB,Gripen,1,J,,L,M,1
SB39,SAAB,JAS39 Gripen,1,J,,L,M,1
SB7,Seabird,SB-7 Seeker,1,P,,L,L,1
SB7,Seabird,Seeker,1,P,,L,L,1
SB91,De Schelde,91 Safir,1,P,,L,L,1
SB91,De Schelde,Safir,1,P,,L,L,1
SB91,De Schelde,Sk50 Safir,1,P,,L,L,1
SB91,SAAB,91 Safir,1,P,,L,L,1
SB91,SAAB,Safir,1,P,,L,L,1
SB91,SAAB,Sk50 Safir,1,P,,L,L,1
SBD,Douglas,A-24 Dauntless,1,P,,L,L,1
SBD,Douglas,Dauntless,1,P,,L,L,1
SBD,Douglas,SBD Dauntless,1,P,,L,L,1
SBLS,SlipStream,SkyBlaster,2,P,,L,L,1
SBM3,E & K,Kos,1,P,,L,L,1
SBM3,E & K,SBM-03 Kos,1,P,,L,L,1
SBOY,Interplane,Skyboy,1,P,,L,L,1
SBR1,North American,CT-39 Sabreliner,2,J,,L,M,1
SBR1,North American,NA-265 Sabreliner 40,2,J,,L,M,1
SBR1,North American,NA-265 Sabreliner 50,2,J,,L,M,1
SBR1,North American,NA-265 Sabreliner 60,2,J,,L,M,1
SBR1,North American,NT-39 Sabreliner,2,J,,L,M,1
SBR1,North American,Sabreliner,2,J,,L,M,1
SBR1,North American,T-39 Sabreliner,2,J,,L,M,1
SBR1,North American,Tp86 Sabreliner,2,J,,L,M,1
SBR1,North American Rockwell,CT-39 Sabreliner,2,J,,L,M,1
SBR1,North American Rockwell,NA-265 Sabreliner 40,2,J,,L,M,1
SBR1,North American Rockwell,NA-265 Sabreliner 60,2,J,,L,M,1
SBR1,North American Rockwell,Sabre 40,2,J,,L,M,1
SBR1,North American Rockwell,Sabre 60,2,J,,L,M,1
SBR1,North American Rockwell,Sabreliner,2,J,,L,M,1
SBR1,North American Rockwell,T-39 Sabreliner,2,J,,L,M,1
SBR1,North American Rockwell,Tp86 Sabreliner,2,J,,L,M,1
SBR1,Rockwell,NA-265 Sabre 40,2,J,,L,M,1
SBR1,Rockwell,NA-265 Sabre 60,2,J,,L,M,1
SBR1,Rockwell,NA-265 Sabre 65,2,J,,L,M,1
SBR1,Rockwell,Sabre 40,2,J,,L,M,1
SBR1,Rockwell,Sabre 60,2,J,,L,M,1
SBR1,Rockwell,Sabre 65,2,J,,L,M,1
SBR1,North American,Sabreliner 40,2,J,,L,M,0
SBR1,North American,Sabreliner 50,2,J,,L,M,0
SBR1,North American,Sabreliner 60,2,J,,L,M,0
SBR1,North American Rockwell,Sabreliner 40,2,J,,L,M,0
SBR1,North American Rockwell,Sabreliner 60,2,J,,L,M,0
SBR2,North American Rockwell,NA-265 Sabre 75,2,J,,L,M,1
SBR2,North American Rockwell,Sabre 75,2,J,,L,M,1
SBR2,Rockwell,NA-265 Sabre 75,2,J,,L,M,1
SBR2,Rockwell,NA-265 Sabre 80,2,J,,L,M,1
SBR2,Rockwell,Sabre 75,2,J,,L,M,1
SBR2,Rockwell,Sabre 80,2,J,,L,M,1
SC01,FFT,SC-01 Speed Canard,1,P,,L,L,1
SC01,FFT,Speed Canard,1,P,,L,L,1
SC01,Gyroflug,SC-01 Speed Canard,1,P,,L,L,1
SC01,Gyroflug,Speed Canard,1,P,,L,L,1
SC7,Short,SC-7 Skyliner,2,T,,L,L,1
SC7,Short,SC-7 Skyvan,2,T,,L,L,1
SC7,Short,Skyliner,2,T,,L,L,1
SC7,Short,Skyvan,2,T,,L,L,1
SCAM,Aerosport,Scamp,1,P,,L,L,1
SCAM,Agro-Copteros,Scamp,1,P,,L,L,1
SCEP,SlipStream,Scepter,1,P,,L,L,1
SCII,Sport Copter,SportCopter 2,1,P,,G,L,1
SCOM,Airdale,Comet,1,P,,L,L,1
SCOM,Skygear,Comet,1,P,,L,L,1
SCOR,Rotorway,Scorpion,1,P,,H,L,1
SCOU,Westland,Scout,1,T,,H,L,1
SCRO,Akaflieg Munchen,Mü-30 Schlacro,1,P,,L,L,1
SCRO,Akaflieg Munchen,Schlacro,1,P,,L,L,1
SCTR,Flaglor,Scooter,1,P,,L,L,1
SCUB,Aero Kuhlmann,Scub,1,P,,L,L,1
SCW1,SCWAL,101,1,P,,L,L,1
SD26,SkyDancer,SD-260,1,P,,L,L,1
SD4,Tomark,SD-4 Viper,1,P,,L,L,1
SD4,Tomark,Viper,1,P,,L,L,1
SDUS,Stolp,Super Starduster,1,P,,L,L,1
SE5A,RAF,SE-5A,1,P,,L,L,1
SE5A,RAF,SE-5A Replica,1,P,,L,L,1
SE5R,Replica Plans,SE-5A Replica,1,P,,L,L,1
SEAT,Seawind,Turbine Seawind,1,T,,A,L,1
SEAW,Seawind,Seawind,1,P,,A,L,1
SERA,Servoplant,Aerocraft,1,P,,L,L,1
SEST,SeaStar,SeaStar,1,T,,A,L,0
SF2,HAPI,Cygnet,1,P,,L,L,1
SF2,HAPI,SF-2 Cygnet,1,P,,L,L,1
SF2,Sisler,Cygnet,1,P,,L,L,1
SF2,Sisler,SF-2 Cygnet,1,P,,L,L,1
SF2,Viking (US),Cygnet,1,P,,L,L,1
SF2,Viking (US),SF-2 Cygnet,1,P,,L,L,1
SF23,Scheibe,SF-23 Sperling,1,P,,L,L,1
SF23,Scheibe,Sperling,1,P,,L,L,1
SF24,Scheibe,Motorspatz,1,P,,L,L,1
SF24,Scheibe,SF-24 Motorspatz,1,P,,L,L,1
SF25,Loravia,Falke,1,P,,L,L,1
SF25,Loravia,SF-25 Falke,1,P,,L,L,1
SF25,Scheibe,Falke,1,P,,L,L,1
SF25,Scheibe,Rotax Falke,1,P,,L,L,1
SF25,Scheibe,SF-25 Falke,1,P,,L,L,1
SF25,Scheibe,SF-25 Rotax Falke,1,P,,L,L,1
SF25,Scheibe,SF-25 Super Falke,1,P,,L,L,1
SF25,Scheibe,SF-25 Superschlepper,1,P,,L,L,1
SF25,Scheibe,SF-25 Turbo Falke,1,P,,L,L,1
SF25,Scheibe,Super Falke,1,P,,L,L,1
SF25,Scheibe,Superschlepper,1,P,,L,L,1
SF25,Scheibe,Turbo Falke,1,P,,L,L,1
SF25,Sportavia-Putzer,Falke,1,P,,L,L,1
SF25,Sportavia-Putzer,SF-25 Falke,1,P,,L,L,1
SF25,Umbra,Falke,1,P,,L,L,1
SF25,Umbra,SF-25 Falke,1,P,,L,L,1
SF25,Vickers-Slingsby,T-61 Venture,1,P,,L,L,1
SF25,Vickers-Slingsby,Venture,1,P,,L,L,1
SF27,Scheibe,SF-27M,1,P,,L,L,1
SF28,Scheibe,SF-28 Tandem Falke,1,P,,L,L,1
SF28,Scheibe,Tandem Falke,1,P,,L,L,1
SF31,Sportavia-Putzer,Milan,1,P,,L,L,1
SF31,Sportavia-Putzer,SFS-31 Milan,1,P,,L,L,1
SF32,Scheibe,SF-32,1,P,,L,L,1
SF34,SAAB,340,2,T,,L,M,1
SF34,SAAB,Argus,2,T,,L,M,1
SF34,SAAB,OS100,2,T,,L,M,1
SF34,SAAB,S100 Argus,2,T,,L,M,1
SF34,SAAB,Tp100,2,T,,L,M,1
SF34,SAAB Fairchild,SF-340,2,T,,L,M,1
SF35,Scheibe,SF-35,1,P,,L,L,1
SF36,Scheibe,SF-36,1,P,,L,L,1
SF50,Cirrus,SF-50 Vision,1,J,,L,L,1
SF50,Cirrus,SJ-X Vision,1,J,,L,L,1
SF50,Cirrus,Vision,1,J,,L,L,1
SG37,Schweizer,SGM-2-37,1,P,,L,L,1
SG37,Schweizer,TG-7,1,P,,L,L,1
SG70,Glass,SG-70 STOLGlass,1,P,,L,L,1
SG70,Glass,STOLGlass,1,P,,L,L,1
SG92,Technoavia,SM-92T Turbo Finist,1,T,,L,L,1
SG92,Technoavia,SMG-92 Turbo Finist,1,T,,L,L,1
SG92,Technoavia,Turbo Finist,1,T,,L,L,1
SGRA,Prestige,Storm Rally,1,P,,L,L,1
SGRA,SG Aviation,Rally,1,P,,L,L,1
SGRA,Stormaircraft,Rally,1,P,,L,L,1
SGUP,Aero Spacelines,377SGT Super Guppy,4,T,,L,M,1
SGUP,Aero Spacelines,Super Guppy,4,T,,L,M,1
SH09,Kopter,SH-09,1,T,,H,L,1
SH33,Short,330,2,T,,L,M,1
SH33,Short,C-23 Sherpa,2,T,,L,M,1
SH33,Short,SD3-30,2,T,,L,M,1
SH33,Short,Sherpa,2,T,,L,M,1
SH36,Short,360,2,T,,L,M,1
SH36,Short,SD3-60,2,T,,L,M,1
SH4,Silvercraft,SH-4,1,P,,H,L,1
SH5,Harbin,PS-5,4,T,,S,M,1
SH5,Harbin,SH-5,4,T,,S,M,1
SHAC,Avro,696 Shackleton,4,P,,L,M,1
SHAC,Avro,Shackleton,4,P,,L,M,1
SHAK,Freedom Master,Air Shark,1,P,,A,L,1
