ICAO,Manufacturer,Model,Engines,EngineTypeCode,EnginePlacementCode,SpeciesCode,WakeTurbulenceCode,IsActive
LA60,Aermacchi,AL-60 Trojan,1,P,,L,L,1
LA60,Atlas,AL-60 Kudu,1,P,,L,L,1
LA60,Lockheed,LASA-60,1,P,,L,L,1
LA60,Lockheed-Azcarate,LASA-60 Santa Maria,1,P,,L,L,1
LA60,Macchi,AL-60,1,P,,L,L,1
LA60,Aermacchi,Conestoga,1,P,,L,L,0
LA60,Aermacchi,Loadmaster,1,P,,L,L,0
LA60,Aermacchi,Trojan,1,P,,L,L,0
LA60,Atlas,Kudu,1,P,,L,L,0
LA60,Lockheed-Azcarate,Santa Maria,1,P,,L,L,0
LA6T,Aermacchi,AL-60 Turbine Grizzly,1,T,,L,L,1
LA6T,Aermacchi,Turbine Grizzly,1,T,,L,L,0
LA8,AeroVolga,LA-8 Flagman,2,P,,A,L,1
LA8,AeroVolga,Flagman,2,P,,A,L,0
LACO,Laven,LACO-125,1,P,,L,L,1
LACO,Laven,LACO-145,1,P,,L,L,1
LAE1,Lange,E-1 Antares 20E,1,E,,L,L,1
LAE1,Lange,Antares 20E,1,E,,L,L,0
LAKR,Laser,Akro Z,1,P,,L,L,1
LAKX,Aeroplastika,LAK-X,1,P,,L,L,1
LAKX,Avia Baltika,LAK-X,1,P,,L,L,1
LAMA,Aerospatiale,SA-315 Lama,1,T,,H,L,1
LAMA,Eurocopter,SA-315 Lama,1,T,,H,L,1
LAMA,Helicópteros do Brasil,HB-315 Gaviao,1,T,,H,L,1
LAMA,Hindustan,SA-315 Cheetah,1,T,,H,L,1
LAMA,Hindustan,SA-315 Cheetal,1,T,,H,L,1
LAMA,Hindustan,SA-315 Lancer,1,T,,H,L,1
LAMA,Sud,SA-315 Lama,1,T,,H,L,1
LAMA,Aerospatiale,Lama,1,T,,H,L,0
LAMA,Eurocopter,Lama,1,T,,H,L,0
LAMA,Helicópteros do Brasil,Gaviao,1,T,,H,L,0
LAMA,Hindustan,Cheetah,1,T,,H,L,0
LAMA,Hindustan,Cheetal,1,T,,H,L,0
LAMA,Hindustan,Lancer,1,T,,H,L,0
LAMA,Sud,Lama,1,T,,H,L,0
LANC,Avro,683 Lancaster,4,P,,L,M,1
LANC,Avro,Lancaster,4,P,,L,M,0
LAR1,Flaris,LAR-1,1,J,,L,L,1
LARK,North American Rockwell,100 Lark Commander,1,P,,L,L,1
LARK,North American Rockwell,Lark Commander,1,P,,L,L,0
LAST,UTVA,N-63 Lasta,1,P,,L,L,1
LAST,UTVA,Lasta,1,P,,L,L,0
LBUG,Lightning Bug,Lightning Bug,1,P,,L,L,1
LBUG,Reflex,Lightning Bug,1,P,,L,L,1
LCA,ADA,LCA Tejas,1,J,,L,M,1
LCA,Hindustan,LCA Tejas,1,J,,L,M,1
LCA,ADA,Tejas,1,J,,L,M,0
LCA,Hindustan,Tejas,1,J,,L,M,0
LCB,Laird,LC-1B Commercial,1,P,,L,L,1
LCB,Laird,LC-B Commercial,1,P,,L,L,1
LCB,Laird,Commercial,1,P,,L,L,0
LCH,Hindustan,LCH,2,T,,H,L,1
LCR,Laird,LC-R Speedwing,1,P,,L,L,1
LCR,Laird,Speedwing,1,P,,L,L,0
LEG2,Lancair,Legacy,1,P,,L,L,1
LEGD,Performance,Legend,1,P,,L,L,1
LEOP,Chichester-Miles,Leopard,2,J,,L,L,0
LESP,Lancair,Lancair ES-P,1,P,,L,L,1
LEVI,Tapanee,Levitation 4,1,P,,L,L,1
LGEZ,Rutan,61 Long-EZ,1,P,,L,L,1
LGEZ,Rutan,Long-EZ,1,P,,L,L,0
LGND,AEROPILOT,L-600,1,P,,L,L,1
LGND,AEROPILOT,Legend,1,P,,L,L,1
LGND,ORLIČAN (2),AL-600,1,P,,L,L,1
LGND,ORLIČAN (2),M-8 Eagle,1,P,,L,L,1
LH10,LH Aviation,LH-10 Ellipse,1,P,,L,L,1
LH10,LH Aviation,Ellipse,1,P,,L,L,0
LIBE,Liberty Aeronautical,Bellaire,1,P,,L,L,1
LION,Griffon,Lionheart,1,P,,L,L,1
LJ23,Learjet,23,2,J,,L,L,1
LJ24,Gates Learjet,24,2,J,,L,L,1
LJ24,Learjet,24,2,J,,L,L,1
LJ25,Gates Learjet,25,2,J,,L,L,1
LJ25,Learjet,25,2,J,,L,L,1
LJ28,Gates Learjet,28,2,J,,L,L,1
LJ28,Gates Learjet,29,2,J,,L,L,1
LJ31,Gates Learjet,31,2,J,A,L,M,1
LJ31,Learjet,31,2,J,A,L,M,1
LJ35,Gates Learjet,35,2,J,A,L,M,1
LJ35,Gates Learjet,36,2,J,A,L,M,1
LJ35,Gates Learjet,C-21,2,J,A,L,M,1
LJ35,Gates Learjet,R-35,2,J,A,L,M,1
LJ35,Gates Learjet,RC-35,2,J,A,L,M,1
LJ35,Gates Learjet,RC-36,2,J,A,L,M,1
LJ35,Gates Learjet,U-36,2,J,A,L,M,1
LJ35,Gates Learjet,UC-35,2,J,A,L,M,1
LJ35,Gates Learjet,UC-36,2,J,A,L,M,1
LJ35,Learjet,35,2,J,A,L,M,1
LJ35,Learjet,36,2,J,A,L,M,1
LJ35,Learjet,C-21,2,J,A,L,M,1
LJ35,Learjet,RC-35,2,J,A,L,M,1
LJ35,Learjet,U-36,2,J,A,L,M,1
LJ35,Learjet,UC-36,2,J,A,L,M,1
LJ35,Learjet,VU-35,2,J,A,L,M,1
LJ40,Learjet,40,2,J,A,L,M,1
LJ45,Learjet,45,2,J,A,L,M,1
LJ55,Gates Learjet,55,2,J,A,L,M,1
LJ55,Learjet,55,2,J,A,L,M,1
LJ55,Learjet,VU-55,2,J,A,L,M,1
LJ60,Learjet,60,2,J,A,L,M,1
LJ70,Learjet,70,2,J,A,L,M,1
LJ75,Learjet,75,2,J,A,L,M,1
LJ75,Learjet,75 Liberty,2,J,A,L,M,1
LJ75,Learjet,Liberty,2,J,A,L,M,0
LJ85,Learjet,85,2,J,A,L,M,0
LK17,LAK,LAK-17AT,1,P,,L,L,1
LK17,LAK,LAK-17BT,1,P,,L,L,1
LK17,Sportine Aviacija,LAK-17AT,1,P,,L,L,1
LK17,Sportine Aviacija,LAK-17BT,1,P,,L,L,1
LK19,LAK,LAK-19T,1,P,,L,L,1
LK19,Sportine Aviacija,LAK-19T,1,P,,L,L,1
LK20,LAK,LAK-20M,1,P,,L,L,1
LK20,Sportine Aviacija,LAK-20M,1,P,,L,L,1
LK7E,LAK,LAK-17 FES,1,E,,L,L,1
LK7E,Sportine Aviacija,LAK-17 FES,1,E,,L,L,1
LM5,Lombardi,LM-5 Aviastar,1,P,,L,L,1
LM5,Lombardi,Aviastar,1,P,,L,L,0
LM5X,Light Miniature,LM-5 Super Cub,1,P,,L,L,1
LM5X,Light Miniature,Super Cub,1,P,,L,L,0
LM7,Lombardi,LM-7,1,P,,L,L,1
LMC1,Chasle,LMC-1 Sprintair,1,P,,L,L,1
LMC1,Chasle,Sprintair,1,P,,L,L,0
LMK1,CATA,LMK-1 Oryx,1,P,,L,L,1
LMK1,CATA,Oryx,1,P,,L,L,0
LN27,Falcomposite,LN-27 Furio,1,P,,L,L,1
LN27,Falcomposite,Furio,1,P,,L,L,0
LN3,Flygfabriken,LN-3 Seagull,1,P,,A,L,1
LN3,Flygfabriken,Seagull,1,P,,A,L,0
LNC2,Lancair,Lancair 200,1,P,,L,L,1
LNC2,Lancair,Lancair 235,1,P,,L,L,1
LNC2,Lancair,Lancair 320,1,P,,L,L,1
LNC2,Lancair,Lancair 360,1,P,,L,L,1
LNC2,Neico,Lancair 200,1,P,,L,L,1
LNC2,Neico,Lancair 235,1,P,,L,L,1
LNC2,Neico,Lancair 320,1,P,,L,L,1
LNC2,Neico,Lancair 360,1,P,,L,L,1
LNC2,PAI,Lancair 320,1,P,,L,L,1
LNC4,Lancair,Lancair 4,1,P,,L,L,1
LNC4,Neico,Lancair 4,1,P,,L,L,1
LNC4,PADC,Lancair 4,1,P,,L,L,1
LNC4,PAI,Lancair 4,1,P,,L,L,1
LNC4,RDD,LX-7 (piston),1,P,,L,L,1
LNCE,Lancair,Lancair ES,1,P,,L,L,1
LNCE,Lancair,Lancair Super ES,1,P,,L,L,1
LNCE,PADC,Lancair ES,1,P,,L,L,1
LNCE,PAI,Lancair ES,1,P,,L,L,1
LNP4,Lancair,Lancair PropJet 4,1,T,,L,L,1
LNP4,RDD,LX-7 (turboprop),1,T,,L,L,1
LNT4,Lancair,Sentry 4T,1,T,,L,L,1
LOCA,Aerolab,LoCamp,1,P,,L,L,1
LOVE,Loving-Wayne,WR-1 Love,1,P,,L,L,1
LOVE,Loving-Wayne,Love,1,P,,L,L,0
LP1,LoPresti,LP-1 Fury,1,P,,L,L,1
LP1,LoPresti,Fury,1,P,,L,L,0
LR2T,Load Ranger,2000,1,T,,H,L,1
LS10,DG Flugzeugbau,LS-10ST,1,P,,L,L,1
LS2,HAT,LS-2,1,P,,L,L,1
LS8,DG Flugzeugbau,LS-8ST,1,P,,L,L,1
LS8,Rolladen-Schneider,LS-8T,1,P,,L,L,1
LS9,Rolladen-Schneider,LS-9,1,P,,L,L,1
LSTR,Custom Flight,Lite Star,1,P,,L,L,1
LTNG,BAC,Lightning,2,J,,L,M,1
LTNG,English Electric,Lightning,2,J,,L,M,1
LUL5,Lucas,L-5,1,P,,L,L,1
LUL6,Lucas,L-6,1,P,,L,L,1
LUL7,Lucas,L-7,1,P,,L,L,1
LUL8,Lucas,L-8,1,P,,L,L,1
LV51,Latinoamericana de Aviación,LAV-51 Master,1,P,,L,L,1
LV51,Latinoamericana de Aviación,LAV-51 Super Master,1,P,,L,L,1
LV51,Latinoamericana de Aviación,Master,1,P,,L,L,0
LV51,Latinoamericana de Aviación,Super Master,1,P,,L,L,0
LW20,Howard Hughes,Australian LightWing Speed SP-2000,1,P,,L,L,1
LW40,Howard Hughes,Australian LightWing Speed SP-4000,1,P,,L,L,1
LWIN,Howard Hughes,Austalian LightWing Sport 2000,1,P,,L,L,1
LWIN,Howard Hughes,Australian LightWing GA-912,1,P,,L,L,1
LWIN,Howard Hughes,Australian LightWing GR-582,1,P,,L,L,1
LWIN,Howard Hughes,Australian LightWing GR-912,1,P,,L,L,1
LWIN,Howard Hughes,Australian LightWing   GR-912,1,P,,L,L,0
LWIN,Howard Hughes,Australian LightWing  GA-912,1,P,,L,L,0
LWIN,Howard Hughes,Australian LightWing  GR-912,1,P,,L,L,0
LX32,Lilienthal,100,1,P,,L,L,1
LX32,Lilienthal,S-2 Sintal,1,P,,L,L,1
LX32,Lilienthal,X-32 Bekas,1,P,,L,L,1
LX32,Lilienthal,Bekas (X-32),1,P,,L,L,0
LX32,Lilienthal,Sintal,1,P,,L,L,0
LX34,Lilienthal,X-34 Bekas,1,P,,L,L,1
LX34,Lilienthal,Bekas (X-34),1,P,,L,L,0
LXR,Elixir,Elixir,1,P,,L,L,1
LYNX,AgustaWestland,AW-159 Lynx Wildcat,2,T,,H,L,1
LYNX,AgustaWestland,AW-159 Wildcat,2,T,,H,L,1
LYNX,AgustaWestland,WG-13 Super Lynx,2,T,,H,L,1
LYNX,Finmeccanica,AW-159 Lynx Wildcat,2,T,,H,L,1
LYNX,Finmeccanica,AW-159 Wildcat,2,T,,H,L,1
LYNX,Leonardo,AW-159 Lynx Wildcat,2,T,,H,L,1
LYNX,Leonardo,AW-159 Wildcat,2,T,,H,L,1
LYNX,Westland,AH-11 Super Lynx,2,T,,H,L,1
LYNX,Westland,AW-159 Lynx Wildcat,2,T,,H,L,1
LYNX,Westland,WG-13 Battlefield Lynx,2,T,,H,L,1
LYNX,Westland,WG-13 Lynx,2,T,,H,L,1
LYNX,Westland,WG-13 Super Lynx,2,T,,H,L,1
LYNX,AgustaWestland,Lynx Wildcat,2,T,,H,L,0
LYNX,AgustaWestland,Super Lynx,2,T,,H,L,0
LYNX,AgustaWestland,Wildcat,2,T,,H,L,0
LYNX,Finmeccanica,Lynx Wildcat,2,T,,H,L,0
LYNX,Finmeccanica,Wildcat,2,T,,H,L,0
LYNX,Leonardo,Lynx Wildcat,2,T,,H,L,0
LYNX,Leonardo,Wildcat,2,T,,H,L,0
LYNX,Westland,Battlefield Lynx,2,T,,H,L,0
LYNX,Westland,Lynx,2,T,,H,L,0
LYNX,Westland,Lynx Wildcat,2,T,,H,L,0
LYNX,Westland,SH-14 Lynx,2,T,,H,L,0
LYNX,Westland,Super Lynx,2,T,,H,L,0
LYSA,National Steel,Lysander,1,P,,L,L,1
LYSA,Westland,Lysander,1,P,,L,L,1
