ICAO,Manufacturer,Model,Engines,EngineTypeCode,EnginePlacementCode,SpeciesCode,WakeTurbulenceCode,IsActive
P28S,Chincul,Turbo Arrow 3,1,P,,L,L,1
P28S,Chincul,Turbo Cherokee Arrow 3,1,P,,L,L,1
P28S,Piper,PA-28R-201T Turbo Arrow,1,P,,L,L,1
P28S,Piper,PA-28R-201T Turbo Arrow 3,1,P,,L,L,1
P28S,Piper,PA-28R-201T Turbo Cherokee Arrow 3,1,P,,L,L,1
P28S,Piper,Turbo Arrow,1,P,,L,L,1
P28S,Piper,Turbo Arrow 3,1,P,,L,L,1
P28S,Piper,Turbo Cherokee Arrow 3,1,P,,L,L,1
P28S,Piper,PA-28R-201T  Turbo Cherokee Arrow 3,1,P,,L,L,0
P28T,Chincul,Arrow 4,1,P,,L,L,1
P28T,Chincul,PA-A-28RT-201 Arrow 4,1,P,,L,L,1
P28T,Embraer,Corisco 2,1,P,,L,L,1
P28T,Embraer,EMB-711T Corisco 2,1,P,,L,L,1
P28T,Neiva,Corisco 2,1,P,,L,L,1
P28T,Neiva,EMB-711T Corisco 2,1,P,,L,L,1
P28T,Piper,Arrow 4,1,P,,L,L,1
P28T,Piper,PA-28RT-201 Arrow 4,1,P,,L,L,1
P28U,AICSA,PA-28RT-201T Turbo Arrow 4,1,P,,L,L,1
P28U,AICSA,Turbo Arrow 4,1,P,,L,L,1
P28U,Chincul,PA-A-28RT-201T Turbo Arrow 4,1,P,,L,L,1
P28U,Chincul,Turbo Arrow 4,1,P,,L,L,1
P28U,Embraer,Corisco 2 Turbo,1,P,,L,L,1
P28U,Embraer,EMB-711ST Corisco 2 Turbo,1,P,,L,L,1
P28U,Neiva,Corisco 2 Turbo,1,P,,L,L,1
P28U,Neiva,EMB-711ST Corisco 2 Turbo,1,P,,L,L,1
P28U,Piper,PA-28RT-201T Turbo Arrow 4,1,P,,L,L,1
P28U,Piper,Turbo Arrow 4,1,P,,L,L,1
P28U,Embraer,Corisco 2 Turbo,1,P,,L,,0
P28U,Piper,PA-28RT-201T Turbo Arow 4,1,P,,L,L,0
P3,Kawasaki,EP-3 Orion,4,T,,L,M,1
P3,Kawasaki,Orion,4,T,,L,M,1
P3,Kawasaki,P-3 Orion,4,T,,L,M,1
P3,Kawasaki,UP-3 Orion,4,T,,L,M,1
P3,Lockheed,AP-3 Orion,4,T,,L,M,1
P3,Lockheed,Arcturus,4,T,,L,M,1
P3,Lockheed,Aurora,4,T,,L,M,1
P3,Lockheed,CP-140 Arcturus,4,T,,L,M,1
P3,Lockheed,CP-140 Aurora,4,T,,L,M,1
P3,Lockheed,EP-3 Orion,4,T,,L,M,1
P3,Lockheed,L-185 Orion,4,T,,L,M,1
P3,Lockheed,L-285 Orion,4,T,,L,M,1
P3,Lockheed,L-685 Orion,4,T,,L,M,1
P3,Lockheed,L-785 Orion,4,T,,L,M,1
P3,Lockheed,NP-3 Orion,4,T,,L,M,1
P3,Lockheed,Orion,4,T,,L,M,1
P3,Lockheed,P-3 Orion,4,T,,L,M,1
P3,Lockheed,RP-3 Orion,4,T,,L,M,1
P3,Lockheed,TP-3 Orion,4,T,,L,M,1
P3,Lockheed,UP-3 Orion,4,T,,L,M,1
P3,Lockheed,VP-3 Orion,4,T,,L,M,1
P3,Lockheed,WP-3 Orion,4,T,,L,M,1
P3,Lockheed Martin,L-285 Orion,4,T,,L,M,1
P3,Lockheed Martin,Orion,4,T,,L,M,1
P3,Lockheed Martin,P-3 Orion,4,T,,L,M,1
P32R,AICSA,Lance,1,P,,L,L,1
P32R,AICSA,PA-32R-300 Lance,1,P,,L,L,1
P32R,AICSA,PA-32R-301T Turbo Saratoga SP,1,P,,L,L,1
P32R,AICSA,Turbo Saratoga SP,1,P,,L,L,1
P32R,Chincul,Cherokee Lance,1,P,,L,L,1
P32R,Chincul,Lance,1,P,,L,L,1
P32R,Chincul,PA-A-32R-300 Cherokee Lance,1,P,,L,L,1
P32R,Chincul,PA-A-32R-300 Lance,1,P,,L,L,1
P32R,Embraer,EMB-721 Sertanejo,1,P,,L,L,1
P32R,Embraer,Sertanejo,1,P,,L,L,1
P32R,Neiva,EMB-721 Sertanejo,1,P,,L,L,1
P32R,Neiva,Sertanejo,1,P,,L,L,1
P32R,Piper,Cherokee Lance,1,P,,L,L,1
P32R,Piper,Lance,1,P,,L,L,1
P32R,Piper,PA-32R-300 Cherokee Lance,1,P,,L,L,1
P32R,Piper,PA-32R-300 Lance,1,P,,L,L,1
P32R,Piper,PA-32R-301 Saratoga 2 HP,1,P,,L,L,1
P32R,Piper,PA-32R-301 Saratoga SP,1,P,,L,L,1
P32R,Piper,PA-32R-301T Saratoga 2 TC,1,P,,L,L,1
P32R,Piper,PA-32R-301T Turbo Saratoga SP,1,P,,L,L,1
P32R,Piper,Saratoga 2 HP,1,P,,L,L,1
P32R,Piper,Saratoga 2 TC,1,P,,L,L,1
P32R,Piper,Saratoga SP,1,P,,L,L,1
P32R,Piper,Turbo Saratoga SP,1,P,,L,L,1
P32T,AICSA,PA-32RT Turbo Lance 2,1,P,,L,L,1
P32T,AICSA,Turbo Lance 2,1,P,,L,L,1
P32T,Chincul,Lance 2,1,P,,L,L,1
P32T,Chincul,PA-A-32RT-300 Lance 2,1,P,,L,L,1
P32T,Chincul,PA-A-32RT-300T Turbo Lance 2,1,P,,L,L,1
P32T,Chincul,Turbo Lance 2,1,P,,L,L,1
P32T,Embraer,Lance 2,1,P,,L,L,1
P32T,Embraer,PA-32RT-300 Lance 2,1,P,,L,L,1
P32T,Piper,Lance 2,1,P,,L,L,1
P32T,Piper,PA-32RT-300 Lance 2,1,P,,L,L,1
P32T,Piper,PA-32RT-300T Turbo Lance 2,1,P,,L,L,1
P32T,Piper,Turbo Lance 2,1,P,,L,L,1
P337,Cessna,P337 Pressurized Skymaster,2,P,,L,L,1
P337,Cessna,Pressurized Skymaster,2,P,,L,L,1
P337,Cessna,T337G Pressurized Skymaster,2,P,,L,L,1
P337,Reims,FP337 Pressurized Skymaster,2,P,,L,L,1
P337,Reims,FT337G Pressurized Skymaster,2,P,,L,L,1
P337,Reims,Pressurized Skymaster,2,P,,L,L,1
P38,Lockheed,F-5 Lightning,2,P,,L,M,1
P38,Lockheed,L-222 Lightning,2,P,,L,M,1
P38,Lockheed,L-322 Lightning,2,P,,L,M,1
P38,Lockheed,L-422 Lightning,2,P,,L,M,1
P38,Lockheed,Lightning,2,P,,L,M,1
P38,Lockheed,P-38 Lightning,2,P,,L,M,1
P39,Bell,Airacobra,1,P,,L,L,1
P39,Bell,P-39 Airacobra,1,P,,L,L,1
P40,Curtiss,Kittyhawk,1,P,,L,L,1
P40,Curtiss,P-40 Kittyhawk,1,P,,L,L,1
P40,Curtiss,P-40 Tomahawk,1,P,,L,L,1
P40,Curtiss,P-40 Warhawk,1,P,,L,L,1
P40,Curtiss,Tomahawk,1,P,,L,L,1
P40,Curtiss,TP-40 Warhawk,1,P,,L,L,1
P40,Curtiss,Warhawk,1,P,,L,L,1
P46T,Jetprop,DLX,1,T,,L,L,1
P46T,Piper,M500,1,T,,L,L,1
P46T,Piper,Malibu Meridian,1,T,,L,L,1
P46T,Piper,Meridian M500,1,T,,L,L,1
P46T,Piper,PA-46-500TP Malibu Meridian,1,T,,L,L,1
P46T,Piper,PA-46-500TP Meridian M500,1,T,,L,L,1
P47,Republic,F-47 Thunderbolt,1,P,,L,M,1
P47,Republic,P-47 Thunderbolt,1,P,,L,M,1
P47,Republic,Thunderbolt,1,P,,L,M,1
P4Y,Convair,P4Y Privateer,4,P,,L,M,1
P4Y,Convair,PB4Y Privateer,4,P,,L,M,1
P4Y,Convair,Privateer,4,P,,L,M,1
P50,Pottier,Bouvreuil,1,P,,L,L,1
P50,Pottier,P-50 Bouvreuil,1,P,,L,L,1
P51,Commonwealth Aircraft (Aus),CA-18 Mustang,1,P,,L,L,1
P51,Commonwealth Aircraft (Aus),Mustang,1,P,,L,L,1
P51,North American,A-36 Mustang,1,P,,L,L,1
P51,North American,F-51 Mustang,1,P,,L,L,1
P51,North American,Mustang,1,P,,L,L,1
P51,North American,P-51 Mustang,1,P,,L,L,1
P57,Partenavia,Fachiro 2,1,P,,L,L,1
P57,Partenavia,P-57 Fachiro 2,1,P,,L,L,1
P60,Pottier,Minacro,1,P,,L,L,1
P60,Pottier,P-60 Minacro,1,P,,L,L,1
P61,Northrop,Black Widow,2,P,,L,M,1
P61,Northrop,P-61 Black Widow,2,P,,L,M,1
P63,Bell,Kingcobra,1,P,,L,L,1
P63,Bell,P-63 Kingcobra,1,P,,L,L,1
P66P,Piaggio,Albatross,2,P,,L,L,1
P66P,Piaggio,P-166,2,P,,L,L,1
P66P,Piaggio,P-166A,2,P,,L,L,1
P66P,Piaggio,P-166B Portofino,2,P,,L,L,1
P66P,Piaggio,P-166C,2,P,,L,L,1
P66P,Piaggio,P-166DL2,2,P,,L,L,1
P66P,Piaggio,P-166M,2,P,,L,L,1
P66P,Piaggio,P-166S Albatross,2,P,,L,L,1
P66P,Piaggio,Portofino,2,P,,L,L,1
P66P,Trecker,166,2,P,,L,L,1
P66T,Piaggio,P-166DL3,2,T,,L,L,1
P66T,Piaggio,P-166DP1,2,T,,L,L,1
P68,Partenavia,Observer,2,P,,L,L,1
P68,Partenavia,P-68,2,P,,L,L,1
P68,Partenavia,P-68 Observer,2,P,,L,L,1
P68,Partenavia,P-68 Victor,2,P,,L,L,1
P68,Partenavia,Victor,2,P,,L,L,1
P68,Taneja,Observer,2,P,,L,L,1
P68,Taneja,P-68,2,P,,L,L,1
P68,Taneja,P-68 Observer,2,P,,L,L,1
P68,VulcanAir,Observer,2,P,,L,L,1
P68,VulcanAir,P-68,2,P,,L,L,1
P68,VulcanAir,P-68 Observer,2,P,,L,L,1
P68,VulcanAir,P-68 VR,2,P,,L,L,1
P68,VulcanAir,VR,2,P,,L,L,1
P68T,Partenavia,AP-68TP-300 Spartacus,2,T,,L,L,1
P68T,Partenavia,Spartacus,2,T,,L,L,1
P70,Pottier,P-70,1,P,,L,L,1
P750,Pacific Aerospace,750XL,1,T,,L,L,1
P750,Pacific Aerospace,P-750 XStol,1,T,,L,L,1
P750,Pacific Aerospace,XStol,1,T,,L,L,1
P8,Boeing,737-800 Poseidon,2,J,,L,M,1
P8,Boeing,P-8 Poseidon,2,J,,L,M,1
P8,Boeing,Poseidon,2,J,,L,M,1
P80,Pottier,P-80,1,P,,L,L,1
P82,North American,F-82 Twin Mustang,2,P,,L,M,1
P82,North American,P-82 Twin Mustang,2,P,,L,M,1
P82,North American,Twin Mustang,2,P,,L,M,1
PA11,American Legend,AL-11C Legend Cub Special,1,P,,L,L,1
PA11,American Legend,Legend Cub Special,1,P,,L,L,1
PA11,Cub Crafters,Carbon Cub,1,P,,L,L,1
PA11,Cub Crafters,CC-11 Carbon Cub,1,P,,L,L,1
PA11,Cub Crafters,CC-11 Sport Cub,1,P,,L,L,1
PA11,Cub Crafters,Sport Cub,1,P,,L,L,1
PA11,Piper,Cub Special,1,P,,L,L,1
PA11,Piper,L-18B Cub Special,1,P,,L,L,1
PA11,Piper,PA-11 Cub Special,1,P,,L,L,1
PA11,Texas Sport,Texas Sport (TX-11),1,P,,L,L,1
PA11,Texas Sport,TX-11 Texas Sport,1,P,,L,L,1
PA12,Backcountry,PA-12 Super Cruiser,1,P,,L,L,1
PA12,Backcountry,Super Cruiser,1,P,,L,L,1
PA12,Piper,PA-12 Super Cruiser,1,P,,L,L,1
PA12,Piper,Super Cruiser,1,P,,L,L,1
PA14,Piper,Family Cruiser,1,P,,L,L,1
PA14,Piper,PA-14 Family Cruiser,1,P,,L,L,1
PA14,WagAero,2+2 Sportsman,1,P,,L,L,1
PA15,Piper,PA-15 Vagabond,1,P,,L,L,1
PA15,Piper,Vagabond (PA-15),1,P,,L,L,1
PA15,WagAero,Wag-a-Bond,1,P,,L,L,1
PA16,Piper,Clipper,1,P,,L,L,1
PA16,Piper,PA-16 Clipper,1,P,,L,L,1
PA17,Piper,PA-17 Vagabond,1,P,,L,L,1
PA17,Piper,PA-17 Vagabond Trainer,1,P,,L,L,1
PA17,Piper,Vagabond (PA-17),1,P,,L,L,1
PA17,Piper,Vagabond Trainer,1,P,,L,L,1
PA18,Airframes-Dakota Cub,S-18 Super 18,1,P,,L,L,1
PA18,Airframes-Dakota Cub,Super 18,1,P,,L,L,1
PA18,American Legend,AL-18 MOAC,1,P,,L,L,1
PA18,American Legend,AL-18 Super Legend,1,P,,L,L,1
PA18,American Legend,MOAC,1,P,,L,L,1
PA18,American Legend,Super Legend,1,P,,L,L,1
PA18,Backcountry,PA-18 Super Cub,1,P,,L,L,1
PA18,Backcountry,Super Cub,1,P,,L,L,1
PA18,Cub Crafters,CC-18 Top Cub,1,P,,L,L,1
PA18,Cub Crafters,PA-18 Top Cub,1,P,,L,L,1
PA18,Cub Crafters,Top Cub,1,P,,L,L,1
PA18,Piper,L-18C Super Cub,1,P,,L,L,1
PA18,Piper,L-21 Super Cub,1,P,,L,L,1
PA18,Piper,PA-18 Super Cub,1,P,,L,L,1
PA18,Piper,Super Cub,1,P,,L,L,1
PA18,Piper,U-7 Super Cub,1,P,,L,L,1
PA18,Safat,01,1,P,,L,L,1
PA18,Smith Aviation,PA-18 Super Cub,1,P,,L,L,1
PA18,Smith Aviation,Super Cub (PA-18),1,P,,L,L,1
PA18,Super 18,S-18 Super 18,1,P,,L,L,1
PA18,Super 18,Super 18,1,P,,L,L,1
PA18,Turbine Cubs,PA-18 Super Cub,1,P,,L,L,1
PA18,Turbine Cubs,Super Cub,1,P,,L,L,1
PA18,WagAero,Super Cuby,1,P,,L,L,1
PA18,WagAero,Super Sport,1,P,,L,L,1
PA18,Yakima Aerosport,Super 18 Turbo Cub,1,P,,L,L,1
PA18,Smith Aviation,Super Cub,1,P,,L,L,0
PA20,Piper,PA-20 Pacer,1,P,,L,L,1
PA20,Piper,Pacer,1,P,,L,L,1
PA22,Piper,Caribbean,1,P,,L,L,1
PA22,Piper,Colt,1,P,,L,L,1
PA22,Piper,PA-22 Caribbean,1,P,,L,L,1
PA22,Piper,PA-22 Colt,1,P,,L,L,1
PA22,Piper,PA-22 Tri-Pacer,1,P,,L,L,1
PA22,Piper,Tri-Pacer,1,P,,L,L,1
PA23,Miller,Jet Profile,2,P,,L,L,1
PA23,Piper,Apache,2,P,,L,L,1
PA23,Piper,PA-23-150 Apache,2,P,,L,L,1
PA23,Piper,PA-23-160 Apache,2,P,,L,L,1
PA23,Seguin,Geronimo,2,P,,L,L,1
PA24,Piper,Comanche,1,P,,L,L,1
PA24,Piper,PA-24 Comanche,1,P,,L,L,1
PA25,Chincul,PA-A-25 Pawnee,1,P,,L,L,1
PA25,Chincul,Pawnee,1,P,,L,L,1
PA25,Embraer,PA-25 Pawnee,1,P,,L,L,1
PA25,Embraer,Pawnee,1,P,,L,L,1
PA25,Latinoamericana de Aviación,PA-25 Puelche,1,P,,L,L,1
PA25,Latinoamericana de Aviación,Puelche,1,P,,L,L,1
PA25,Piper,PA-25 Pawnee,1,P,,L,L,1
PA25,Piper,Pawnee,1,P,,L,L,1
PA27,Chincul,Aztec,2,P,,L,L,1
PA27,Chincul,PA-A-23-250 Aztec,2,P,,L,L,1
PA27,Piper,Aztec,2,P,,L,L,1
PA27,Piper,PA-23-235 Aztec,2,P,,L,L,1
PA27,Piper,PA-23-250 Aztec,2,P,,L,L,1
PA27,Piper,PA-23-250 Turbo Aztec,2,P,,L,L,1
PA27,Piper,Turbo Aztec,2,P,,L,L,1
PA27,Piper,U-11 Aztec,2,P,,L,L,1
PA27,Piper,UC-26 Aztec,2,P,,L,L,1
PA30,AICSA,PA-30 Twin Comanche,2,P,,L,L,1
PA30,AICSA,Twin Comanche,2,P,,L,L,1
