ICAO,Manufacturer,Model,Engines,EngineTypeCode,EnginePlacementCode,SpeciesCode,WakeTurbulenceCode,IsActive
A002,Irkut,A-002,1,P,,G,L,1
A1,Douglas,A-1 Skyraider,1,P,,L,M,1
A1,Douglas,AD Skyraider,1,P,,L,M,1
A1,Douglas,EA-1 Skyraider,1,P,,L,M,1
A1,Douglas,Skyraider,1,P,,L,M,1
A10,Fairchild,A-10 Thunderbolt 2,2,J,,L,M,1
A10,Fairchild,OA-10 Thunderbolt 2,2,J,,L,M,1
A10,Fairchild,Thunderbolt 2,2,J,,L,M,1
A109,Agusta,A-109,2,T,,H,L,1
A109,Agusta,A-109 Grand,2,T,,H,L,1
A109,Agusta,A-109 Nexus,2,T,,H,L,1
A109,Agusta,A-109 Power,2,T,,H,L,1
A109,Agusta,AW-109,2,T,,H,L,1
A109,Agusta,AW-109 Da Vinci,2,T,,H,L,1
A109,Agusta,AW-109 Grand,2,T,,H,L,1
A109,Agusta,AW-109 GrandNew,2,T,,H,L,1
A109,Agusta,AW-109 Nexus,2,T,,H,L,1
A109,Agusta,AW-109 Power,2,T,,H,L,1
A109,Agusta,AW-109 Trekker,2,T,,H,L,1
A109,Agusta,Da Vinci,2,T,,H,L,1
A109,Agusta,ESC-2,2,T,,H,L,1
A109,Agusta,Grand,2,T,,H,L,1
A109,Agusta,GrandNew,2,T,,H,L,1
A109,Agusta,Hkp15,2,T,,H,L,1
A109,Agusta,MH-68 Stingray,2,T,,H,L,1
A109,Agusta,Nexus,2,T,,H,L,1
A109,Agusta,Power,2,T,,H,L,1
A109,Agusta,Stingray,2,T,,H,L,1
A109,Agusta,Trekker,2,T,,H,L,1
A109,AgustaWestland,AW-109,2,T,,H,L,1
A109,AgustaWestland,AW-109 Grand,2,T,,H,L,1
A109,AgustaWestland,AW-109 GrandNew,2,T,,H,L,1
A109,AgustaWestland,AW-109 Power,2,T,,H,L,1
A109,AgustaWestland,Grand,2,T,,H,L,1
A109,AgustaWestland,GrandNew,2,T,,H,L,1
A109,AgustaWestland,Power,2,T,,H,L,1
A109,Denel,A-109,2,T,,H,L,1
A109,Finmeccanica,AW-109 GrandNew,2,T,,H,L,1
A109,Finmeccanica,AW-109 Power,2,T,,H,L,1
A109,Finmeccanica,GrandNew,2,T,,H,L,1
A109,Finmeccanica,Power,2,T,,H,L,1
A109,Jiangxi Changhe-Agusta,CA-109 Power,2,T,,H,L,1
A109,Jiangxi Changhe-Agusta,Power,2,T,,H,L,1
A109,Leonardo,AW-109 GrandNew,2,T,,H,L,1
A109,Leonardo,AW-109 Trekker,2,T,,H,L,1
A109,Leonardo,GrandNew,2,T,,H,L,1
A109,Leonardo,Trekker,2,T,,H,L,1
A109,SABCA,A-109,2,T,,H,L,1
A109,Finmeccanica,Grand,2,T,,H,L,0
A119,Agusta,A-119 Koala,1,T,,H,L,1
A119,Agusta,AW-119 Koala,1,T,,H,L,1
A119,Agusta,Koala,1,T,,H,L,1
A119,AgustaWestland,AW-119 Koala,1,T,,H,L,1
A119,AgustaWestland,Koala,1,T,,H,L,1
A119,Denel,A-119 Koala,1,T,,H,L,1
A119,Denel,Koala,1,T,,H,L,1
A119,Finmeccanica,AW-119 Koala,1,T,,H,L,1
A119,Finmeccanica,Koala,1,T,,H,L,1
A119,Leonardo,AW-119 Koala,1,T,,H,L,1
A119,Leonardo,Koala,1,T,,H,L,1
A122,Aerotec (Brazil),A-122 Uirapuru,1,P,,L,L,1
A122,Aerotec (Brazil),T-23 Uirapuru,1,P,,L,L,1
A122,Aerotec (Brazil),Uirapuru,1,P,,L,L,1
A124,Antonov,An-124 Ruslan,4,J,,L,H,1
A124,Antonov,Ruslan,4,J,,L,H,1
A129,Agusta,A-129 Mangusta,2,T,,H,L,1
A129,Agusta,AW-129,2,T,,H,L,1
A129,Agusta,Mangusta,2,T,,H,L,1
A129,Agusta,T-129,2,T,,H,L,1
A129,AgustaWestland,AW-129,2,T,,H,L,1
A129,TAI,T-129,2,T,,H,L,1
A139,Agusta,AW-139,2,T,,H,L,1
A139,Agusta,UH-139,2,T,,H,L,1
A139,AgustaWestland,AW-139,2,T,,H,L,1
A139,AgustaWestland,HH-139,2,T,,H,L,1
A139,AgustaWestland,UH-139,2,T,,H,L,1
A139,AgustaWestland,VH-139,2,T,,H,L,1
A139,Bell-Agusta,AB-139,2,T,,H,L,1
A139,Boeing-Leonardo,Grey Wolf,2,T,,H,L,1
A139,Boeing-Leonardo,MH-139 Grey Wolf,2,T,,H,L,1
A139,Finmeccanica,AW-139,2,T,,H,L,1
A139,Helivert,AW-139,2,T,,H,L,1
A139,Leonardo,AW-139,2,T,,H,L,1
A139,Leonardo,Grey Wolf,2,T,,H,L,1
A139,Leonardo,MH-139 Grey Wolf,2,T,,H,L,1
A139,Agusta,AB-139,2,T,,H,L,0
A140,Antonov,An-140,2,T,,L,M,1
A140,HESA,Faraz,2,T,,L,M,1
A140,HESA,IRAN-140 Faraz,2,T,,L,M,1
A148,Antonov,An-148,2,J,,L,M,1
A149,Agusta,AW-149,2,T,,H,M,1
A149,AgustaWestland,AW-149,2,T,,H,M,1
A149,Leonardo,AW-149,2,T,,H,M,1
A158,Antonov,An-158,2,J,,L,M,1
A16,AviaDesign,A-16 Sport Falcon,1,P,,L,L,1
A16,AviaDesign,Sport Falcon,1,P,,L,L,1
A169,AgustaWestland,AW-169,2,T,,H,L,1
A169,Finmeccanica,AW-169,2,T,,H,L,1
