ICAO,Manufacturer,Model,Engines,EngineTypeCode,EnginePlacementCode,SpeciesCode,WakeTurbulenceCode,IsActive
C02T,American Jet Industries,Turbo Star 402,2,T,,L,L,1
C02T,Cessna,402 (turbine),2,T,,L,L,1
C02T,Scenic,Turbo Star 402,2,T,,L,L,1
C04T,Cessna,404 (turbine),2,T,,L,L,1
C04T,Omni,404 Turbo Titan,2,T,,L,L,1
C04T,Omni,Turbo Titan,2,T,,L,L,1
C06T,Cessna,206 (turbine),1,T,,L,L,1
C06T,Soloy,Turbine 206,1,T,,L,L,1
C07T,Cessna,207 (turbine),1,T,,L,L,1
C07T,Soloy,Turbine 207,1,T,,L,L,1
C08T,Soloy,208 Dual-Pac Caravan,C,T,,L,L,0
C08T,Soloy,208 Pathfinder 21,C,T,,L,L,0
C08T,Soloy,Dual-Pac Caravan,C,T,,L,L,0
C08T,Soloy,Pathfinder 21,C,T,,L,L,0
C1,Kawasaki,C-1,2,J,,L,M,1
C1,Kawasaki,EC-1,2,J,,L,M,1
C101,CASA,A-36 Halcón,1,J,,L,L,1
C101,CASA,Aviojet,1,J,,L,L,1
C101,CASA,C-101 Aviojet,1,J,,L,L,1
C101,CASA,C-101 Mirlo,1,J,,L,L,1
C101,CASA,Halcón,1,J,,L,L,1
C101,CASA,Mirlo,1,J,,L,L,1
C101,CASA,T-36 Aviojet,1,J,,L,L,1
C101,ENAER,A-36 Halcón,1,J,,L,L,1
C101,ENAER,Aviojet,1,J,,L,L,1
C101,ENAER,C-101 Aviojet,1,J,,L,L,1
C101,ENAER,Halcón,1,J,,L,L,1
C101,ENAER,T-36 Aviojet,1,J,,L,L,1
C101,Indaer Chile,A-36 Halcón,1,J,,L,L,1
C101,Indaer Chile,Aviojet,1,J,,L,L,1
C101,Indaer Chile,C-101 Aviojet,1,J,,L,L,1
C101,Indaer Chile,Halcón,1,J,,L,L,1
C101,Indaer Chile,T-36 Aviojet,1,J,,L,L,1
C10T,Advanced Aircraft,Spirit 750,1,T,,L,L,1
C10T,Advanced Aircraft,Turbine P210,1,T,,L,L,1
C10T,Cessna,P210 (turbine),1,T,,L,L,1
C119,Fairchild,C-119 Flying Boxcar,2,P,,L,M,1
C119,Fairchild,F-78 Flying Boxcar,2,P,,L,M,1
C119,Fairchild,Flying Boxcar,2,P,,L,M,1
C119,Fairchild,R4Q Flying Boxcar,2,P,,L,M,1
C120,Cessna,120,1,P,,L,L,1
C123,Fairchild,C-123 Provider,2,P,,L,M,1
C123,Fairchild,Provider,2,P,,L,M,1
C125,Northrop,C-125 Raider,3,P,,L,M,1
C125,Northrop,Raider,3,P,,L,M,1
C130,Lockheed,182 Hercules,4,T,,L,M,1
C130,Lockheed,282 Hercules,4,T,,L,M,1
C130,Lockheed,382 Hercules,4,T,,L,M,1
C130,Lockheed,AC-130 Spectre,4,T,,L,M,1
C130,Lockheed,Aya,4,T,,L,M,1
C130,Lockheed,C-130 Karnaf,4,T,,L,M,1
C130,Lockheed,C-130A Hercules,4,T,,L,M,1
C130,Lockheed,C-130B Hercules,4,T,,L,M,1
C130,Lockheed,C-130E Hercules,4,T,,L,M,1
C130,Lockheed,C-130F Hercules,4,T,,L,M,1
C130,Lockheed,C-130H Hercules,4,T,,L,M,1
C130,Lockheed,C-130K Hercules,4,T,,L,M,1
C130,Lockheed,CC-130 Hercules,4,T,,L,M,1
C130,Lockheed,DC-130 Hercules,4,T,,L,M,1
C130,Lockheed,EC-130 Aya,4,T,,L,M,1
C130,Lockheed,EC-130 Sapeer,4,T,,L,M,1
C130,Lockheed,EC-130E Hercules,4,T,,L,M,1
C130,Lockheed,EC-130G Hercules,4,T,,L,M,1
C130,Lockheed,EC-130H Hercules,4,T,,L,M,1
C130,Lockheed,EC-130Q Hercules,4,T,,L,M,1
C130,Lockheed,HC-130 Hercules,4,T,,L,M,1
C130,Lockheed,Hercules (T-56 engines),4,T,,L,M,1
C130,Lockheed,JC-130 Hercules,4,T,,L,M,1
C130,Lockheed,Karnaf,4,T,,L,M,1
C130,Lockheed,KC-130 Karnaf,4,T,,L,M,1
C130,Lockheed,KC-130B Hercules,4,T,,L,M,1
C130,Lockheed,KC-130F Hercules,4,T,,L,M,1
C130,Lockheed,KC-130H Hercules,4,T,,L,M,1
C130,Lockheed,KC-130R Hercules,4,T,,L,M,1
C130,Lockheed,KC-130T Hercules,4,T,,L,M,1
C130,Lockheed,L-100 Hercules,4,T,,L,M,1
C130,Lockheed,LC-130 Hercules,4,T,,L,M,1
C130,Lockheed,MC-130 Hercules,4,T,,L,M,1
C130,Lockheed,NC-130 Hercules,4,T,,L,M,1
C130,Lockheed,RC-130 Hercules,4,T,,L,M,1
C130,Lockheed,Sapeer,4,T,,L,M,1
C130,Lockheed,Spectre,4,T,,L,M,1
C130,Lockheed,TC-130 Hercules,4,T,,L,M,1
C130,Lockheed,Tp84 Hercules,4,T,,L,M,1
C130,Lockheed,VC-130 Hercules,4,T,,L,M,1
C130,Lockheed,WC-130E Hercules,4,T,,L,M,1
C130,Lockheed,WC-130H Hercules,4,T,,L,M,1
C130,Lockheed Martin,382C Hercules,4,T,,L,M,1
C130,Lockheed Martin,C-130H Hercules,4,T,,L,M,1
C130,Lockheed Martin,Hercules,4,T,,L,M,1
C130,Lockheed Martin,LC-130 Hercules,4,T,,L,M,1
C130,Rockwell,AC-130 Spectre,4,T,,L,M,1
C130,Rockwell,Spectre,4,T,,L,M,1
C130,Lockheed,L-182 Hercules,4,T,,L,M,0
C130,Lockheed,L-282 Hercules,4,T,,L,M,0
