ICAO,Manufacturer,Model,Engines,EngineTypeCode,EnginePlacementCode,SpeciesCode,WakeTurbulenceCode,IsActive
W11,Wolf,Boredom Fighter,1,P,,L,L,1
W11,Wolf,W-11 Boredom Fighter,1,P,,L,L,1
W135,Boeing,WC-135R,4,J,,L,H,1
W201,Weatherly,201,1,P,,L,L,1
W201,Weatherly,620,1,P,,L,L,1
W201,Weatherly,620B,1,P,,L,L,1
W3,Pzl-Swidnik,Anakonda,2,T,,H,L,1
W3,Pzl-Swidnik,Erka,2,T,,H,L,1
W3,Pzl-Swidnik,Gipsowka,2,T,,H,L,1
W3,Pzl-Swidnik,Gluszec,2,T,,H,L,1
W3,Pzl-Swidnik,Huzar,2,T,,H,L,1
W3,Pzl-Swidnik,Procjon,2,T,,H,L,1
W3,Pzl-Swidnik,S-1 Procjon,2,T,,H,L,1
W3,Pzl-Swidnik,Sokól,2,T,,H,L,1
W3,Pzl-Swidnik,SRR-10 Procjon,2,T,,H,L,1
W3,Pzl-Swidnik,W-3 Anakonda,2,T,,H,L,1
W3,Pzl-Swidnik,W-3 Erka,2,T,,H,L,1
W3,Pzl-Swidnik,W-3 Gipsowka,2,T,,H,L,1
W3,Pzl-Swidnik,W-3 Gluszec,2,T,,H,L,1
W3,Pzl-Swidnik,W-3 Huzar,2,T,,H,L,1
W3,Pzl-Swidnik,W-3 Sokól,2,T,,H,L,1
W5BC,Luceair,Buttercup Replica,1,P,,L,L,1
W5BC,Luceair,W-5 Buttercup Replica,1,P,,L,L,1
W5BC,Wittman,Buttercup,1,P,,L,L,1
W5BC,Wittman,Buttercup Replica,1,P,,L,L,1
W5BC,Wittman,W-5 Buttercup,1,P,,L,L,1
W5BC,Wittman,W-5 Buttercup Replica,1,P,,L,L,1
W62T,Weatherly,620BTG,1,T,,L,L,1
W62T,Weatherly,620TP,1,T,,L,L,1
WA40,Wassmer,Super 4,1,P,,L,L,1
WA40,Wassmer,WA-40 Super 4,1,P,,L,L,1
WA41,Wassmer,Baladou,1,P,,L,L,1
WA41,Wassmer,WA-41 Baladou,1,P,,L,L,1
WA42,Wassmer,Prestige,1,P,,L,L,1
WA42,Wassmer,WA-421 Prestige,1,P,,L,L,1
WA50,Wassmer,Atlantic,1,P,,L,L,1
WA50,Wassmer,Europa,1,P,,L,L,1
WA50,Wassmer,Pacific,1,P,,L,L,1
WA50,Wassmer,WA-51 Pacific,1,P,,L,L,1
WA50,Wassmer,WA-52 Europa,1,P,,L,L,1
WA50,Wassmer,WA-54 Atlantic,1,P,,L,L,1
WA80,Wassmer,Piranha,1,P,,L,L,1
WA80,Wassmer,WA-80 Piranha,1,P,,L,L,1
WA80,Wassmer,WA-81 Piranha,1,P,,L,L,1
WAC9,Waco,9,1,P,,L,L,1
WACA,Waco,IBA,1,P,,L,L,1
WACA,Waco,PBA,1,P,,L,L,1
WACA,Waco,PLA,1,P,,L,L,1
WACA,Waco,RBA,1,P,,L,L,1
WACA,Waco,UBA,1,P,,L,L,1
WACA,Waco,ULA,1,P,,L,L,1
WACC,Waco,AGC,1,P,,L,L,1
WACC,Waco,AQC,1,P,,L,L,1
WACC,Waco,C,1,P,,L,L,1
WACC,Waco,CJC,1,P,,L,L,1
WACC,Waco,CUC,1,P,,L,L,1
WACC,Waco,DJC,1,P,,L,L,1
WACC,Waco,DQC,1,P,,L,L,1
WACC,Waco,EGC,1,P,,L,L,1
WACC,Waco,EQC,1,P,,L,L,1
WACC,Waco,QDC,1,P,,L,L,1
WACC,Waco,S,1,P,,L,L,1
WACC,Waco,UEC,1,P,,L,L,1
WACC,Waco,UIC,1,P,,L,L,1
WACC,Waco,UKC,1,P,,L,L,1
WACC,Waco,UKS,1,P,,L,L,1
WACC,Waco,VKS,1,P,,L,L,1
WACC,Waco,YKC,1,P,,L,L,1
WACC,Waco,YKS,1,P,,L,L,1
WACC,Waco,YOC,1,P,,L,L,1
WACC,Waco,YQC,1,P,,L,L,1
WACC,Waco,ZGC,1,P,,L,L,1
WACC,Waco,ZKS,1,P,,L,L,1
WACC,Waco,ZQC,1,P,,L,L,1
WACD,Waco,D,1,P,,L,L,1
WACD,Waco,S3HD,1,P,,L,L,1
WACE,Waco,ARE Aristocrat,1,P,,L,L,1
WACE,Waco,Aristocrat,1,P,,L,L,1
WACE,Waco,E (ARE/HRE/SRE) Aristocrat,1,P,,L,L,1
WACE,Waco,HRE Aristocrat,1,P,,L,L,1
WACE,Waco,SRE Aristocrat,1,P,,L,L,1
WACF,Classic,Waco Classic,1,P,,L,L,1
WACF,Waco,CPF,1,P,,L,L,1
WACF,Waco,ENF,1,P,,L,L,1
WACF,Waco,F,1,P,,L,L,1
WACF,Waco,INF,1,P,,L,L,1
WACF,Waco,KNF,1,P,,L,L,1
WACF,Waco,PBF,1,P,,L,L,1
WACF,Waco,PCF,1,P,,L,L,1
WACF,Waco,QCF,1,P,,L,L,1
WACF,Waco,RNF,1,P,,L,L,1
WACF,Waco,UBF,1,P,,L,L,1
WACF,Waco,UMF,1,P,,L,L,1
WACF,Waco,UPF,1,P,,L,L,1
WACF,Waco,VPF,1,P,,L,L,1
