ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
511050,ES-ANS,C172,Cessna,172R Skyhawk,Cessna 172R Skyhawk,1,Private,,17280581,
511052,ES-ECG,C172,Cessna,172 Skyhawk,Cessna 172 Skyhawk,1,Private,,F172-0873,
51111D,ES-SAZ,A320,Airbus,A320-232,Airbus A320-232,0,SmartLynx Airlines Estonia,MYX,3308,2007
51112E,ES-NSE,SB20,SAAB,2000,SAAB 2000,0,NyxAir,NYX,2000-013,1995
511131,ES-NSF,SB20,SAAB,2000,SAAB 2000,0,NyxAir,NYX,2000-039,1996
51113F,ES-NTB,AT45,ATR,42-500,ATR 42-500,0,NyxAir,NYX,651,2006
511142,ES-TWN,DA62,Diamond,DA-62,Diamond DA-62,1,Private,,62.155,
511147,ES-NSI,SB20,Saab,2000,Saab 2000,0,NyxAir,NYX,2000-043,1997
51114A,ES-SNK,F2TH,Dassault,Falcon 2000,Dassault Falcon 2000,0,Fort Aero,,223,2005
511153,ES-SAY,A320,Airbus,A320-232,Airbus A320-232,0,SmartLynx Airlines Estonia,MYX,2689,2006
511154,ES-SAX,A320,Airbus,A320-214,Airbus A320-214,0,SmartLynx Airlines,ART,3954,2009
511156,ES-SAD,A320,Airbus,A320-214,Airbus A320-214,0,SmartLynx Airlines Estonia,MYX,5931,2013
511158,ES-SAA,A320,Airbus,A320-214,Airbus A320-214,0,SmartLynx Airlines Estonia,MYX,3631,2008
511159,ES-SAB,A320,Airbus,A320-214,Airbus A320-214,0,SmartLynx Airlines Estonia,MYX,3644,2008
51115A,ES-NSK,SF34,Saab,340-B,Saab 340-B,0,NyxAir,NYX,169,1989
51115D,ES-NSL,SF34,SAAB,340B,SAAB 340B,0,NyxAir,NYX,340B-162,
511160,ES-NAB,A320,Airbus,A320-214,Airbus A320-214,0,Northern Airways,NDA,04347,2010
511162,ES-SAF,A320,Airbus,A320-232,Airbus A320-232,0,SmartLynx Airlines,ART,5348,2012
511163,ES-SAG,A320,Airbus,A320-232,Airbus A320-232,0,SmartLynx Airlines Estonia,MYX,05407,2012
511168,ES-ATK,AT76,ATR,72-600,ATR 72-600,0,TAP Portugal,TAP,1316,2016
51116B,ES-NSM,SF34,Saab,340A(F),Saab 340A(F),0,NyxAir,NYX,340A-113,1988
51116D,ES-NSN,SF34,Saab,340A(F),Saab 340A(F),0,NyxAir,NYX,340A-082,1987
51116F,ES-MBU,A20N,Airbus,A320-271N,Airbus A320-271N,0,Marabu Airlines,MBU,6799,2015
511170,ES-MBA,A20N,Airbus,A320-271N,Airbus A320-271N,0,Marabu Airlines,MBU,6849,2016
511171,ES-MBB,A20N,Airbus,A320-271N,Airbus A320-271N,0,Marabu Airlines,MBU,6914,2016
511172,ES-MBC,A20N,Airbus,A320-271N,Airbus A320-271N,0,Nordica,NDA,6967,2016
511173,ES-NTC,AT75,ATR,72-500(F),ATR 72-500(F),0,NyxAir,NYX,0541,1998
511177,ES-VAR,M600,Piper,PA-46-M600,Piper PA-46-M600,1,Private,,4698180,
511179,ES-GLX,FA7X,Dassault,Falcon 7X,Dassault Falcon 7X,0,Fort Aero,FRX,,
51117F,ES-LTZ,AT75,ATR,72-500(F),ATR 72-500(F),0,Airest,AEG,715,2004
511181,ES-PVN,LJ60,Learjet,60,Learjet 60,1,Private,,60-312,
511187,ES-MBD,A20N,Airbus,A320-271N,Airbus A320-271N,0,Marabu Airlines,MBU,08259,2018
511188,ES-MBE,A20N,Airbus,A320-271N,Airbus A320-271N,0,Marabu Airlines,MBU,08310,2018
511189,ES-MBF,A20N,Airbus,A320-271N,Airbus A320-271N,0,Marabu Airlines,MBU,08440,2018
51118A,ES-MBG,A20N,Airbus,A320-271N,Airbus A320-271N,0,Marabu Airlines,MBU,08426,2018
51118B,ES-BTC,CL60,Bombardier,605 Challenger,Bombardier 605 Challenger,1,Private,,5722,2007
