ICAO,Registration,ModelICAO,Manufacturer,Model,ManufacturerAndModel,IsPrivateOperator,Operator,AirlineCode,SerialNumber,YearBuilt
71C211,HL8211,A332,Airbus,A330 223,Airbus A330 223,0,T'Way Air,TWB,1133,2010
71C212,HL8212,A332,Airbus,A330 223,Airbus A330 223,0,T'Way Air,TWB,1155,2010
71C319,HL8319,B738,Boeing,737-8AS(SF),Boeing 737-8AS(SF),0,AirZeta,AIH,29917,1999
71C353,HL8353,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Jin Air,JNA,63443,2021
71C385,HL8385,A320,Airbus,A320-214,Airbus A320-214,0,Aero K,EOK,4480,2010
71C386,HL8386,A320,Airbus,A320-214,Airbus A320-214,0,Aero K,EOK,4559,2011
71C387,HL8387,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Air Premia,APZ,66407,2020
71C388,HL8388,B789,Boeing,787 9,Boeing 787 9,0,Air Premia,APZ,66409,2020
71C389,HL8389,B789,Boeing,787 9,Boeing 787 9,0,Air Premia,APZ,66816,2021
71C392,HL8392,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Korean Air,KAL,37390,2021
71C393,HL8393,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Korean Air,KAL,35168,2021
71C397,HL8397,B738,Boeing,737-8K5,Boeing 737-8K5,0,Fly Gangwon,FGW,35145,2009
71C398,HL8398,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Asiana Airlines,AAR,10457,2021
71C399,HL8399,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Asiana Airlines,AAR,10633,2021
71C500,HL8500,A333,Airbus,A330-343,Airbus A330-343,0,T'Way Air,TWB,1072,2009
71C501,HL8501,A333,Airbus,A330-343,Airbus A330-343,0,T'Way Air,TWB,1058,2009
71C502,HL8502,A333,Airbus,A330-343,Airbus A330-343,0,T'Way Air,TWB,1065,2009
71C503,HL8503,B738,Boeing,737-85P(SF),Boeing 737-85P(SF),0,AirZeta,AIH,28535,2000
71C504,HL8504,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Air Busan,ABL,10877,2022
71C505,HL8505,A21N,Airbus,A321-272NX,Airbus A321-272NX,0,Korean Air,KAL,10977,2022
71C506,HL8506,A21N,Airbus,A321-272NX,Airbus A321-272NX,0,Korean Air,KAL,11094,2022
71C507,HL8507,B738,Boeing,737-86N,Boeing 737-86N,0,Eastar Jet,ESR,36802,2010
71C508,HL8508,B788,Boeing,787-8 Dreamliner,Boeing 787-8 Dreamliner,0,Korean Air,KAL,41987,2015
71C509,HL8509,A21N,Airbus,A321-272NX,Airbus A321-272NX,0,Korean Air,KAL,11191,2023
71C510,HL8510,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Asiana Airlines,AAR,11075,2022
71C511,HL8511,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Asiana Airlines,AAR,11208,2023
71C512,HL8512,A332,Airbus,A330-243,Airbus A330-243,0,Fly Gangwon,FGW,1261,2011
71C513,HL8513,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,T'Way Air,TWB,62900,2022
71C514,HL8514,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,T'Way Air,TWB,62913,2023
71C515,HL8515,B78X,Boeing,787-10 Dreamliner,Boeing 787-10 Dreamliner,0,Korean Air,KAL,1152,2023
71C516,HL8516,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Air Premia,APZ,63315,2018
71C517,HL8517,B789,Boeing,787-9 Dreamliner,Boeing 787-9 Dreamliner,0,Air Premia,APZ,63314,2018
71C518,HL8518,B738,Boeing,737-8AL,Boeing 737-8AL,0,Fly Gangwon,FGW,39055,2013
71C521,HL8521,A359,Airbus,A350-941,Airbus A350-941,0,Asiana Airlines,AAR,597,2023
71C522,HL8522,A359,Airbus,A350-941,Airbus A350-941,0,Asiana Airlines,AAR,602,2023
71C523,HL8523,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Jeju Air,JJA,66538,2023
71C524,HL8524,B38M,Boeing,737 MAX 8,Boeing 737 MAX 8,0,Jeju Air,JJA,66539,2023
71C525,HL8525,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Air Busan,ABL,11687,2023
71C526,HL8526,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Air Busan,ABL,11652,2023
71C527,HL8527,B738,Boeing,737-86J(BCF),Boeing 737-86J(BCF),0,Jeju Air,JJA,32625,2001
71C528,HL8528,A21N,Airbus,A321-272NX,Airbus A321-272NX,0,Korean Air,KAL,11290,2023
71C529,HL8529,A21N,Airbus,A321-272NX,Airbus A321-272NX,0,Korean Air,KAL,11296,2023
71C530,HL8530,A21N,Airbus,A321-272NX,Airbus A321-272NX,0,Korean Air,KAL,11405,2023
71C531,HL8531,A21N,Airbus,A321-272NX,Airbus A321-272NX,0,Korean Air,KAL,11528,2023
71C532,HL8532,A21N,Airbus,A321-272NX,Airbus A321-272NX,0,Korean Air,KAL,11565,2023
71C533,HL8533,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Asiana Airlines,AAR,11670,2023
71C534,HL8534,A21N,Airbus,A321-251NX,Airbus A321-251NX,0,Asiana Airlines,AAR,11610,2023
